time,node_id,initial_energy,remaining_energy,data_mode,data_rate_mbps,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_m_s,yaw_deg,pitch_deg
1,25,289.621,288.804,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
1,26,227.883,227.065,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
1,27,292.79,291.972,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
1,28,265.589,264.772,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
1,29,285.312,284.495,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
1,30,208.335,207.518,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
1.5,0,1e+06,999999,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
1.5,1,200.848,199.621,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
1.5,2,207.935,206.708,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
1.5,3,232.389,231.163,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
1.5,4,232.189,230.962,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
1.5,5,254.942,253.715,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
1.5,6,235.271,234.045,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
1.5,7,282.922,281.696,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
1.5,8,239.036,237.81,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
1.5,9,262.783,261.558,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
1.5,10,251.48,250.254,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
1.5,11,269.065,267.839,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
1.5,12,263.104,261.878,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
1.5,13,275.573,274.346,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
1.5,14,281.838,280.612,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
1.5,15,248.896,247.67,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
1.5,16,273.16,271.934,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
1.5,17,216.316,215.09,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
1.5,18,223.385,222.159,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
1.5,19,254.612,253.385,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
1.5,20,214.912,213.685,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
1.5,21,285.953,284.727,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
1.5,22,233.085,231.858,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
1.5,23,262.864,261.637,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
1.5,24,294.844,293.618,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
1.5,25,289.621,288.396,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
1.5,26,227.883,226.656,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
1.5,27,292.79,291.563,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
1.5,28,265.589,264.364,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
1.5,29,285.312,284.086,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
1.5,30,208.335,207.109,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
2,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
2,1,200.848,199.212,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
2,2,207.935,206.299,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
2,3,232.389,230.754,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
2,4,232.189,230.553,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
2,5,254.942,253.306,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
2,6,235.271,233.636,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
2,7,282.922,281.288,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
2,8,239.036,237.401,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
2,9,262.783,261.149,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
2,10,251.48,249.845,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
2,11,269.065,267.43,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
2,12,263.104,261.47,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
2,13,275.573,273.937,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
2,14,281.838,280.204,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
2,15,248.896,247.261,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
2,16,273.16,271.525,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
2,17,216.316,214.682,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
2,18,223.385,221.751,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
2,19,254.612,252.976,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
2,20,214.912,213.276,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
2,21,285.953,284.318,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
2,22,233.085,231.448,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
2,23,262.864,261.228,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
2,24,294.844,293.21,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
2,25,289.621,287.987,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
2,26,227.883,226.247,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
2,27,292.79,291.154,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
2,28,265.589,263.956,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
2,29,285.312,283.678,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
2,30,208.335,206.7,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
2.5,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
2.5,1,200.848,198.803,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
2.5,2,207.935,205.89,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
2.5,3,232.389,230.346,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
2.5,4,232.189,230.145,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
2.5,5,254.942,252.897,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
2.5,6,235.271,233.227,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
2.5,7,282.922,280.879,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
2.5,8,239.036,236.993,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
2.5,9,262.783,260.741,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
2.5,10,251.48,249.437,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
2.5,11,269.065,267.022,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
2.5,12,263.104,261.061,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
2.5,13,275.573,273.528,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
2.5,14,281.838,279.796,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
2.5,15,248.896,246.853,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
2.5,16,273.16,271.116,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
2.5,17,216.316,214.273,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
2.5,18,223.385,221.343,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
2.5,19,254.612,252.567,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
2.5,20,214.912,212.867,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
2.5,21,285.953,283.91,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
2.5,22,233.085,231.039,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
2.5,23,262.864,260.818,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
2.5,24,294.844,292.801,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
2.5,25,289.621,287.579,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
2.5,26,227.883,225.838,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
2.5,27,292.79,290.745,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
2.5,28,265.589,263.548,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
2.5,29,285.312,283.269,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
2.5,30,208.335,206.291,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
3,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
3,1,200.848,198.394,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
3,2,207.935,205.481,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
3,3,232.389,229.937,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
3,4,232.189,229.736,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
3,5,254.942,252.489,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
3,6,235.271,232.819,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
3,7,282.922,280.471,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
3,8,239.036,236.584,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
3,9,262.783,260.333,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
3,10,251.48,249.028,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
3,11,269.065,266.613,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
3,12,263.104,260.653,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
3,13,275.573,273.119,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
3,14,281.838,279.387,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
3,15,248.896,246.445,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
3,16,273.16,270.708,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
3,17,216.316,213.865,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
3,18,223.385,220.934,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
3,19,254.612,252.158,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
3,20,214.912,212.459,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
3,21,285.953,283.501,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
3,22,233.085,230.63,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
3,23,262.864,260.409,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
3,24,294.844,292.392,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
3,25,289.621,287.17,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
3,26,227.883,225.429,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
3,27,292.79,290.336,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
3,28,265.589,263.14,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
3,29,285.312,282.861,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
3,30,208.335,205.883,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
3.5,0,1e+06,999997,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
3.5,1,200.848,197.986,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
3.5,2,207.935,205.073,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
3.5,3,232.389,229.53,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
3.5,4,232.189,229.328,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
3.5,5,254.942,252.082,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
3.5,6,235.271,232.411,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
3.5,7,282.922,280.063,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
3.5,8,239.036,236.177,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
3.5,9,262.783,259.926,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
3.5,10,251.48,248.621,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
3.5,11,269.065,266.205,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
3.5,12,263.104,260.246,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
3.5,13,275.573,272.711,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
3.5,14,281.838,278.98,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
3.5,15,248.896,246.037,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
3.5,16,273.16,270.301,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
3.5,17,216.316,213.458,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
3.5,18,223.385,220.528,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
3.5,19,254.612,251.75,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
3.5,20,214.912,212.051,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
3.5,21,285.953,283.093,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
3.5,22,233.085,230.221,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
3.5,23,262.864,260.002,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
3.5,24,294.844,291.985,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
3.5,25,289.621,286.764,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
3.5,26,227.883,225.021,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
3.5,27,292.79,289.929,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
3.5,28,265.589,262.733,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
3.5,29,285.312,282.454,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
3.5,30,208.335,205.475,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
4,0,1e+06,999997,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
4,1,200.848,197.577,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
4,2,207.935,204.664,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
4,3,232.389,229.122,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
4,4,232.189,228.919,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
4,5,254.942,251.673,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
4,6,235.271,232.002,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
4,7,282.922,279.655,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
4,8,239.036,235.768,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
4,9,262.783,259.517,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
4,10,251.48,248.212,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
4,11,269.065,265.797,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
4,12,263.104,259.838,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
4,13,275.573,272.302,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
4,14,281.838,278.572,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
4,15,248.896,245.629,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
4,16,273.16,269.892,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
4,17,216.316,213.049,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
4,18,223.385,220.119,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
4,19,254.612,251.341,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
4,20,214.912,211.642,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
4,21,285.953,282.685,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
4,22,233.085,229.812,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
4,23,262.864,259.593,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
4,24,294.844,291.576,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
4,25,289.621,286.355,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
4,26,227.883,224.612,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
4,27,292.79,289.52,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
4,28,265.589,262.325,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
4,29,285.312,282.046,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
4,30,208.335,205.066,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
4.5,0,1e+06,999996,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
4.5,1,200.848,197.168,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
4.5,2,207.935,204.255,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
4.5,3,232.389,228.713,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
4.5,4,232.189,228.51,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
4.5,5,254.942,251.264,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
4.5,6,235.271,231.594,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
4.5,7,282.922,279.247,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
4.5,8,239.036,235.359,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
4.5,9,262.783,259.109,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
4.5,10,251.48,247.803,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
4.5,11,269.065,265.388,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
4.5,12,263.104,259.429,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
4.5,13,275.573,271.893,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
4.5,14,281.838,278.163,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
4.5,15,248.896,245.221,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
4.5,16,273.16,269.484,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
4.5,17,216.316,212.641,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
4.5,18,223.385,219.711,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
4.5,19,254.612,250.932,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
4.5,20,214.912,211.233,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
4.5,21,285.953,282.276,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
4.5,22,233.085,229.403,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
4.5,23,262.864,259.184,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
4.5,24,294.844,291.168,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
4.5,25,289.621,285.947,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
4.5,26,227.883,224.203,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
4.5,27,292.79,289.111,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
4.5,28,265.589,261.917,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
4.5,29,285.312,281.637,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
4.5,30,208.335,204.657,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
5,0,1e+06,999996,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
5,1,200.848,196.761,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
5,2,207.935,203.848,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
5,3,232.389,228.307,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
5,4,232.189,228.102,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
5,5,254.942,250.858,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
5,6,235.271,231.186,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
5,7,282.922,278.839,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
5,8,239.036,234.952,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
5,9,262.783,258.702,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
5,10,251.48,247.396,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
5,11,269.065,264.98,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
5,12,263.104,259.022,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
5,13,275.573,271.484,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
5,14,281.838,277.756,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
5,15,248.896,244.813,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
5,16,273.16,269.076,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
5,17,216.316,212.233,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
5,18,223.385,219.305,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
5,19,254.612,250.523,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
