time,node_id,is_mpr,one_hop_neighbors,sym_one_hop_neighbors,two_hop_neighbors,sym_two_hop_neighbors,mpr_set_size,mpr_selector_set_size,mpr_changes,olsr_hello_sent,olsr_hello_received,olsr_tc_generated,olsr_tc_retransmitted,olsr_tc_recved
1.5,24,0,8,8,10,10,3,0,3,1,8,0,0,0
1.5,25,0,10,10,13,13,2,0,8,1,10,0,0,0
1.5,26,0,3,3,7,7,2,0,2,1,3,0,0,0
1.5,27,0,5,5,9,9,3,0,5,1,5,0,0,0
1.5,28,0,13,13,6,6,2,0,6,1,13,0,0,0
1.5,29,0,9,9,9,9,3,0,7,1,9,0,0,0
1.5,30,0,7,7,8,8,3,0,3,1,7,0,0,0
2,0,1,7,7,19,19,4,2,3,1,6,0,0,0
2,1,1,3,3,4,4,2,2,3,1,3,0,0,0
2,2,0,4,4,5,5,2,0,0,1,4,0,0,0
2,3,1,9,9,17,17,4,8,0,1,8,0,0,0
2,4,1,5,5,9,9,3,2,0,1,5,0,0,0
2,5,1,5,5,16,16,4,5,4,1,5,0,0,0
2,6,0,7,7,9,9,3,0,1,1,7,0,0,0
2,7,0,9,9,9,9,3,0,1,1,9,0,0,0
2,8,0,7,7,10,10,2,0,0,1,7,0,0,0
2,9,1,11,11,6,6,2,3,2,1,10,0,0,0
2,10,0,8,8,10,10,3,0,1,1,8,0,0,0
2,11,0,7,7,11,11,2,0,0,1,5,0,0,0
2,12,1,10,10,11,11,3,7,4,1,9,0,0,0
2,13,0,4,4,8,8,2,0,0,1,3,0,0,0
2,14,0,10,10,9,9,4,0,1,1,10,0,0,0
2,15,1,10,10,7,7,2,3,2,1,10,0,0,0
2,16,0,8,8,13,13,2,0,0,1,6,0,0,0
2,17,1,9,9,9,9,3,2,1,1,9,0,0,0
2,18,1,10,10,14,14,3,8,0,1,10,0,0,0
2,19,0,4,4,8,8,2,0,0,1,3,0,0,0
2,20,1,5,5,7,7,2,5,0,1,5,0,0,0
2,21,0,7,7,11,11,2,0,0,1,5,0,0,0
2,22,0,1,1,2,2,1,0,0,1,1,0,0,0
2,23,1,3,3,4,4,2,1,0,1,3,0,0,0
2,24,1,8,8,11,11,2,3,1,1,7,0,0,0
2,25,1,10,10,13,13,2,4,0,1,8,0,0,0
2,26,1,3,3,11,11,2,3,0,1,3,0,0,0
2,27,0,5,5,9,9,3,0,0,1,5,0,0,0
2,28,1,13,13,7,7,3,5,1,1,11,0,0,0
2,29,1,9,9,9,9,3,1,0,1,9,0,0,0
2,30,1,7,7,8,8,2,2,1,1,6,0,0,0
2.5,0,1,7,7,19,19,4,3,0,1,6,0,0,0
2.5,1,1,3,3,4,4,2,2,0,1,3,0,0,0
2.5,2,0,4,4,5,5,2,0,0,1,4,0,0,0
2.5,3,1,9,9,17,17,4,9,0,1,8,0,0,0
2.5,4,1,5,5,9,9,3,2,0,1,5,0,0,0
2.5,5,1,5,5,16,16,4,5,0,1,5,0,0,0
2.5,6,0,7,7,9,9,3,0,0,1,7,0,0,0
2.5,7,1,9,9,9,9,3,2,0,1,9,0,0,0
2.5,8,0,7,7,10,10,2,0,0,1,6,0,0,0
2.5,9,1,11,11,6,6,2,3,0,1,11,0,0,0
2.5,10,0,8,8,10,10,3,0,0,1,8,0,0,0
2.5,11,0,7,7,11,11,2,0,0,1,7,0,0,0
2.5,12,1,10,10,11,11,3,8,0,1,10,0,0,0
2.5,13,0,4,4,8,8,2,0,0,1,4,0,0,0
2.5,14,0,10,10,9,9,4,0,0,1,10,0,0,0
2.5,15,1,10,10,7,7,2,3,0,1,9,0,0,0
2.5,16,0,8,8,13,13,2,0,0,1,7,0,0,0
2.5,17,1,9,9,9,9,3,2,0,1,9,0,0,0
2.5,18,1,10,10,14,14,3,8,0,1,9,0,0,0
2.5,19,0,4,4,8,8,2,0,0,1,4,0,0,0
2.5,20,1,5,5,7,7,2,5,0,1,5,0,0,0
2.5,21,1,7,7,11,11,2,1,0,1,7,0,0,0
2.5,22,0,1,1,2,2,1,0,0,1,1,0,0,0
2.5,23,1,3,3,4,4,2,2,0,1,3,0,0,0
2.5,24,1,8,8,11,11,2,3,0,1,8,0,0,0
2.5,25,1,10,10,13,13,2,6,0,1,8,0,0,0
2.5,26,1,3,3,11,11,2,3,0,1,3,0,0,0
2.5,27,0,5,5,9,9,3,0,0,1,5,0,0,0
2.5,28,1,13,13,7,7,3,7,0,1,13,0,0,0
2.5,29,1,9,9,9,9,3,8,0,1,9,0,0,0
2.5,30,1,7,7,8,8,2,2,0,1,7,0,0,0
3,0,1,7,7,19,19,4,3,0,1,6,1,0,0
3,1,1,3,3,4,4,2,2,0,1,3,1,0,0
3,2,0,4,4,5,5,2,0,0,1,4,0,0,0
3,3,1,9,9,17,17,4,9,0,1,9,1,0,0
3,4,0,5,5,9,9,3,0,0,1,5,0,0,0
3,5,1,5,5,16,16,4,5,0,1,4,1,0,0
3,6,0,7,7,9,9,3,0,0,1,7,0,0,0
3,7,1,9,9,9,9,3,2,0,1,9,1,0,0
3,8,0,7,7,10,10,2,0,4,1,7,0,0,0
3,9,1,11,11,6,6,2,3,0,1,10,1,0,0
3,10,0,8,8,10,10,3,0,0,1,8,0,0,0
3,11,0,7,7,11,11,2,0,0,1,7,0,0,0
3,12,1,10,10,11,11,3,8,0,1,10,1,0,0
3,13,0,4,4,8,8,2,0,0,1,4,0,0,0
3,14,0,10,10,9,9,4,0,0,1,10,0,0,0
3,15,1,10,10,7,7,2,3,0,1,10,1,0,0
3,16,0,8,8,13,13,2,0,4,1,8,0,0,0
3,17,0,9,9,9,9,3,0,0,1,9,0,0,0
3,18,1,10,10,14,14,3,8,6,1,10,1,0,0
3,19,0,4,4,8,8,2,0,0,1,4,0,0,0
3,20,1,5,5,7,7,2,5,0,1,4,1,0,0
3,21,1,7,7,11,11,2,1,0,1,7,1,0,0
3,22,0,1,1,2,2,1,0,0,1,1,0,0,0
3,23,1,3,3,4,4,2,2,0,1,3,1,0,0
3,24,1,8,8,11,11,2,3,0,1,8,1,0,0
3,25,1,10,10,13,13,2,6,6,1,10,1,0,0
3,26,1,3,3,11,11,2,3,0,1,3,1,0,0
3,27,0,5,5,9,9,3,0,0,1,5,0,0,0
3,28,1,13,13,7,7,3,6,0,1,13,1,0,0
3,29,1,9,9,9,9,3,8,0,1,9,1,0,0
3,30,1,7,7,8,8,2,2,0,1,7,1,0,0
3.5,0,1,7,7,19,19,4,3,0,1,6,0,5,16
3.5,1,1,3,3,4,4,2,2,0,1,3,0,16,16
3.5,2,0,4,4,5,5,2,0,0,1,4,0,0,17
3.5,3,1,9,9,17,17,4,9,0,1,8,0,16,16
3.5,4,0,5,5,9,9,3,0,0,1,5,0,0,17
3.5,5,1,5,5,16,16,4,5,0,1,5,0,16,16
3.5,6,0,7,7,9,9,3,0,0,1,7,0,0,17
3.5,7,1,9,9,9,9,3,2,0,1,8,0,2,16
3.5,8,0,7,7,10,10,2,0,0,1,6,0,0,17
3.5,9,1,11,11,6,6,2,3,0,1,10,0,3,16
3.5,10,0,8,8,10,10,3,0,0,1,8,0,0,17
3.5,11,0,7,7,11,11,2,0,0,1,6,0,0,17
3.5,12,1,10,10,11,11,3,8,0,1,8,0,9,17
3.5,13,0,4,4,8,8,2,0,0,1,4,0,0,15
3.5,14,0,10,10,9,9,4,0,0,1,10,0,0,17
3.5,15,1,10,10,7,7,2,3,0,1,9,0,1,16
3.5,16,0,8,8,13,13,2,0,0,1,8,0,0,18
3.5,17,0,9,9,9,9,3,0,0,1,8,0,0,17
3.5,18,1,10,10,14,14,3,8,0,1,9,0,13,16
3.5,19,0,4,4,8,8,2,0,0,1,4,0,0,15
3.5,20,1,5,5,7,7,2,5,0,1,5,0,16,16
3.5,21,1,7,7,11,11,2,1,0,1,7,0,9,17
3.5,22,0,1,1,2,2,1,0,0,1,1,0,0,11
3.5,23,1,3,3,4,4,2,2,0,1,3,0,16,16
3.5,24,1,8,8,11,11,2,3,0,1,6,0,4,16
3.5,25,1,10,10,13,13,2,6,0,1,9,0,10,17
3.5,26,1,3,3,11,11,2,3,0,1,3,0,16,16
3.5,27,0,5,5,9,9,3,0,0,1,5,0,0,17
3.5,28,1,13,13,7,7,3,6,0,1,11,0,10,16
3.5,29,1,9,9,9,9,3,8,0,1,9,0,8,16
3.5,30,1,7,7,8,8,2,2,0,1,6,0,0,16
4,0,1,7,7,19,19,4,3,0,1,6,0,0,0
4,1,1,3,3,4,4,2,2,0,1,3,0,0,0
4,2,0,4,4,5,5,2,0,0,1,4,0,0,0
4,3,1,9,9,17,17,4,9,4,1,9,0,0,0
4,4,0,5,5,9,9,3,0,0,1,5,0,0,0
4,5,1,5,5,16,16,4,5,0,1,4,0,0,0
4,6,0,7,7,9,9,3,0,0,1,7,0,0,0
4,7,1,9,9,9,9,3,2,0,1,9,0,0,0
4,8,0,7,7,10,10,2,0,0,1,7,0,0,0
4,9,1,11,11,6,6,2,3,0,1,11,0,0,0
4,10,0,8,8,10,10,3,0,0,1,8,0,0,0
4,11,0,7,7,11,11,2,0,0,1,7,0,0,0
4,12,1,10,10,11,11,3,8,0,1,10,0,0,0
4,13,0,4,4,8,8,2,0,0,1,4,0,0,0
4,14,0,10,10,9,9,4,0,0,1,10,0,0,0
4,15,1,10,10,7,7,2,3,0,1,10,0,0,0
4,16,0,8,8,13,13,2,0,0,1,8,0,0,0
4,17,0,9,9,9,9,3,0,0,1,9,0,0,0
4,18,1,10,10,14,14,3,8,0,1,10,0,0,0
4,19,0,4,4,8,8,2,0,0,1,4,0,0,0
4,20,1,5,5,7,7,2,5,0,1,4,0,0,0
4,21,1,7,7,11,11,2,1,0,1,7,0,0,0
4,22,0,1,1,2,2,1,0,0,1,1,0,0,0
4,23,1,3,3,4,4,2,2,0,1,3,0,0,0
4,24,1,8,8,11,11,2,3,0,1,8,0,0,0
4,25,1,10,10,13,13,2,6,0,1,10,0,0,0
4,26,1,3,3,11,11,2,3,0,1,3,0,0,0
4,27,0,5,5,9,9,3,0,0,1,5,0,0,0
4,28,1,13,13,7,7,3,6,0,1,13,0,0,0
4,29,1,9,9,9,9,3,8,0,1,9,0,0,0
4,30,1,7,7,8,8,2,2,0,1,7,0,0,0
4.5,0,1,7,7,19,19,4,3,0,1,7,1,0,0
4.5,1,1,3,3,4,4,2,2,0,1,3,1,0,0
4.5,2,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,3,1,9,9,17,17,4,9,0,1,8,1,0,0
4.5,4,0,5,5,9,9,3,0,0,1,5,0,0,0
4.5,5,1,5,5,16,16,4,5,0,1,5,1,0,0
4.5,6,0,7,7,9,9,3,0,0,1,7,0,0,0
4.5,7,1,9,9,9,9,3,2,0,1,8,1,0,0
4.5,8,0,7,7,10,10,2,0,0,1,7,0,0,0
4.5,9,1,11,11,6,6,2,3,0,1,9,1,0,0
4.5,10,0,8,8,10,10,3,0,0,1,8,0,0,0
4.5,11,0,7,7,11,11,2,0,0,1,7,0,0,0
4.5,12,1,10,10,11,11,3,8,0,1,7,1,0,0
4.5,13,0,4,4,8,8,2,0,0,1,4,0,0,0
4.5,14,0,10,10,9,9,4,0,0,1,9,0,0,0
4.5,15,1,10,10,7,7,2,3,0,1,8,1,0,0
4.5,16,0,8,8,13,13,2,0,0,1,8,0,0,0
4.5,17,0,9,9,9,9,3,0,0,1,7,0,0,0
4.5,18,1,10,10,14,14,3,8,0,1,8,1,0,0
4.5,19,0,4,4,8,8,2,0,0,1,4,0,0,0
4.5,20,1,5,5,7,7,2,5,0,1,5,1,0,0
4.5,21,1,7,7,11,11,2,1,0,1,7,1,0,0
4.5,22,0,1,1,2,2,1,0,0,1,0,0,0,0
4.5,23,1,3,3,4,4,2,2,0,1,3,1,0,0
4.5,24,1,8,8,11,11,2,3,0,1,7,1,0,0
4.5,25,1,10,10,13,13,2,6,0,1,8,1,0,0
4.5,26,1,3,3,11,11,2,3,0,1,3,1,0,0
4.5,27,0,5,5,9,9,3,0,0,1,5,0,0,0
4.5,28,1,13,13,7,7,3,6,0,1,12,1,0,0
4.5,29,1,9,9,9,9,3,8,0,1,6,1,0,0
4.5,30,1,7,7,8,8,2,2,0,1,7,1,0,0
5,0,1,7,7,19,19,4,3,0,1,7,0,3,15
5,1,1,3,3,4,4,2,2,0,1,3,0,15,15
5,2,0,4,4,5,5,2,0,0,1,4,0,0,16
5,3,1,9,8,17,17,4,8,0,1,8,0,15,15
5,4,0,5,5,9,9,3,0,0,1,5,0,0,16
5,5,1,5,5,16,16,4,5,0,1,5,0,15,15
5,6,0,7,7,9,9,3,0,0,1,7,0,0,17
5,7,1,9,9,9,9,3,2,4,1,9,0,1,16
5,8,0,7,7,10,10,2,0,0,1,7,0,0,17
5,9,1,11,11,6,6,2,3,4,1,10,0,8,16
5,10,0,8,8,10,10,3,0,0,1,8,0,0,17
5,11,0,7,7,11,11,2,0,0,1,7,0,0,17
5,12,1,10,10,11,11,3,8,0,1,9,0,9,15
5,13,0,4,4,8,8,2,0,0,1,4,0,0,16
5,14,0,10,10,9,9,4,0,4,1,10,0,0,17
5,15,1,10,10,7,7,2,3,4,1,10,0,0,16
5,16,0,8,8,13,13,2,0,0,1,8,0,0,17
5,17,0,9,9,9,9,3,0,4,1,9,0,0,16
5,18,1,10,10,14,14,3,8,0,1,9,0,13,15
5,19,0,4,4,8,8,2,0,0,1,4,0,0,16
5,20,1,5,5,7,7,2,5,0,1,5,0,15,15
5,21,1,7,7,11,11,2,1,0,1,7,0,8,16
5,22,0,1,1,2,2,1,0,0,1,1,0,0,16
5,23,1,3,3,4,4,2,2,0,1,3,0,15,15
5,24,1,8,7,11,11,2,2,0,1,7,0,5,15
5,25,1,10,10,13,13,2,6,2,1,10,0,8,15
5,26,1,3,3,11,11,2,3,0,1,3,0,15,15
5,27,0,5,5,9,9,3,0,0,1,5,0,0,16
5,28,1,13,13,7,7,3,6,0,1,12,0,11,16
5,29,1,9,8,8,8,3,7,2,1,8,0,6,15
5,30,1,7,7,8,8,2,2,0,1,7,0,0,15
5.5,0,1,7,7,17,17,3,3,3,1,7,0,0,0
5.5,1,1,3,3,4,4,2,2,0,1,3,0,0,0
5.5,2,0,4,4,5,5,2,0,0,1,3,0,0,0
5.5,3,1,9,9,17,17,4,9,0,1,8,0,0,0
5.5,4,0,5,5,9,9,3,0,0,1,5,0,0,0
5.5,5,1,5,5,15,15,4,5,0,1,5,0,0,0
5.5,6,0,7,7,8,8,2,0,1,1,7,0,0,0
5.5,7,1,9,9,8,8,2,2,1,1,8,0,0,0
5.5,8,0,7,7,10,10,2,0,0,1,7,0,0,0
5.5,9,1,11,11,6,6,2,3,0,1,11,0,0,0
5.5,10,0,8,8,9,9,2,0,1,1,7,0,0,0
5.5,11,0,7,7,11,11,2,0,0,1,6,0,0,0
5.5,12,1,10,10,11,11,4,8,1,1,10,0,0,0
5.5,13,0,4,4,8,8,2,0,0,1,4,0,0,0
5.5,14,0,10,10,8,8,3,0,1,1,8,0,0,0
5.5,15,1,10,10,7,7,2,3,0,1,10,0,0,0
5.5,16,0,8,8,13,13,2,0,0,1,8,0,0,0
5.5,17,0,9,9,8,8,2,0,1,1,9,0,0,0
5.5,18,1,10,10,13,13,3,9,0,1,10,0,0,0
5.5,19,0,4,4,8,8,2,0,0,1,4,0,0,0
5.5,20,1,5,5,7,7,2,5,0,1,5,0,0,0
5.5,21,1,7,7,11,11,2,1,0,1,6,0,0,0
5.5,22,0,1,1,2,2,1,0,0,1,0,0,0,0
5.5,23,1,3,3,4,4,2,2,0,1,3,0,0,0
5.5,24,1,8,8,11,11,2,3,0,1,8,0,0,0
5.5,25,1,10,10,12,12,2,6,0,1,8,0,0,0
5.5,26,1,3,2,4,4,1,2,1,1,3,0,0,0
5.5,27,0,5,3,6,5,2,0,3,1,5,0,0,0
5.5,28,1,13,13,6,6,2,6,1,1,13,0,0,0
5.5,29,1,9,8,8,8,3,7,0,1,8,0,0,0
5.5,30,1,7,7,8,8,2,2,0,1,7,0,0,0
6,0,1,7,7,18,18,3,3,0,1,5,1,0,0
6,1,1,3,3,4,4,2,2,0,1,3,1,0,0
6,2,0,4,4,5,5,2,0,4,1,4,0,0,0
6,3,1,9,9,17,17,4,9,4,1,8,1,0,0
6,4,0,5,5,9,9,3,0,0,1,4,0,0,0
6,5,1,5,5,16,16,4,5,0,1,5,1,0,0
6,6,0,7,7,8,8,2,0,0,1,6,0,0,0
6,7,1,9,8,8,8,2,1,2,1,6,1,0,0
6,8,0,7,7,10,10,2,0,0,1,6,0,0,0
6,9,1,11,11,6,6,2,3,0,1,9,1,0,0
6,10,0,8,7,7,7,2,0,2,1,6,0,0,0
6,11,0,7,6,11,11,2,0,0,1,4,0,0,0
6,12,1,10,10,11,11,4,8,0,1,8,1,0,0
6,13,0,4,4,8,8,2,0,0,1,3,0,0,0
6,14,0,10,8,6,6,3,0,2,1,6,0,0,0
6,15,1,10,10,7,7,2,3,0,1,8,1,0,0
6,16,0,8,8,13,13,2,0,0,1,5,0,0,0
6,17,0,9,9,8,8,2,0,0,1,6,0,0,0
6,18,1,10,10,13,13,3,9,0,1,7,1,0,0
6,19,0,4,4,8,8,2,0,0,1,3,0,0,0
6,20,1,5,5,7,7,2,5,0,1,5,1,0,0
6,21,1,7,6,11,11,2,1,0,1,4,1,0,0
6,22,0,1,1,1,1,1,0,2,1,1,0,0,0
6,23,1,3,3,4,4,2,2,0,1,3,1,0,0
6,24,1,8,8,11,11,2,3,0,1,6,1,0,0
6,25,1,10,8,13,13,2,4,0,1,6,1,0,0
6,26,1,3,2,4,4,1,2,0,1,2,1,0,0
6,27,0,5,5,9,9,3,0,3,1,5,0,0,0
6,28,1,13,13,6,6,2,6,0,1,7,1,0,0
6,29,1,9,9,9,9,3,7,2,1,7,1,0,0
6,30,1,7,7,8,8,2,3,0,1,5,1,0,0
6.5,0,1,7,7,19,19,4,3,5,1,7,0,2,16
6.5,1,1,3,3,4,4,2,2,0,1,3,0,16,16
6.5,2,0,4,4,5,5,2,0,0,1,4,0,0,17
6.5,3,1,9,9,17,17,4,9,0,1,8,0,16,16
6.5,4,0,5,5,9,9,3,0,0,1,5,0,0,17
6.5,5,1,5,5,16,16,4,5,0,1,5,0,16,16
6.5,6,0,7,7,9,9,3,0,1,1,7,0,0,17
6.5,7,1,9,9,9,9,3,2,3,1,9,0,1,16
6.5,8,0,7,7,10,10,2,0,0,1,7,0,0,18
6.5,9,1,11,8,5,5,2,3,4,1,11,0,1,16
6.5,10,0,8,8,10,10,3,0,3,1,8,0,0,17
6.5,11,0,7,7,11,11,2,0,0,1,7,0,0,17
6.5,12,1,10,10,11,11,3,8,3,1,10,0,14,16
6.5,13,0,4,4,8,8,2,0,0,1,4,0,0,17
6.5,14,0,10,10,9,9,4,0,5,1,10,0,0,17
6.5,15,1,10,5,6,6,2,3,6,1,10,0,1,16
6.5,16,0,8,8,13,13,2,0,0,1,8,0,0,17
6.5,17,0,9,9,9,9,3,0,5,1,9,0,0,17
6.5,18,1,10,10,14,14,3,9,0,1,9,0,14,16
6.5,19,0,4,4,8,8,2,0,0,1,4,0,0,17
6.5,20,1,5,5,7,7,2,5,0,1,5,0,16,16
6.5,21,1,7,7,11,11,2,1,0,1,7,0,10,16
6.5,22,0,1,1,1,1,1,0,0,1,1,0,0,17
6.5,23,1,3,3,4,4,2,2,0,1,3,0,16,16
6.5,24,1,8,8,9,9,2,3,0,1,8,0,2,16
6.5,25,1,10,10,13,13,2,5,0,1,10,0,10,16
6.5,26,1,3,3,11,11,2,3,1,1,3,0,16,16
6.5,27,0,5,5,9,9,3,0,0,1,5,0,0,17
6.5,28,1,13,13,7,7,3,9,3,1,13,0,13,16
6.5,29,0,9,9,9,9,3,0,0,1,9,0,1,16
6.5,30,1,7,7,8,8,2,4,0,1,7,0,1,16
7,0,1,7,7,19,19,4,3,2,1,7,0,0,0
7,1,1,3,3,4,4,2,2,0,1,3,0,0,0
7,2,0,4,4,5,5,2,0,0,1,4,0,0,0
7,3,1,9,9,17,17,4,9,2,1,8,0,0,0
7,4,0,5,5,9,9,3,0,0,1,5,0,0,0
7,5,1,5,5,16,16,4,5,0,1,5,0,0,0
7,6,0,7,7,9,9,3,0,0,1,7,0,0,0
7,7,1,9,9,9,9,4,2,3,1,9,0,0,0
7,8,0,7,7,10,10,2,0,0,1,7,0,0,0
7,9,1,11,11,6,6,2,4,4,1,11,0,0,0
7,10,0,8,8,10,10,4,0,1,1,8,0,0,0
7,11,0,7,7,9,9,2,0,0,1,7,0,0,0
7,12,1,10,10,11,11,3,8,2,1,9,0,0,0
7,13,0,4,4,8,8,2,0,0,1,4,0,0,0
7,14,0,10,10,9,9,4,0,2,1,10,0,0,0
7,15,1,10,10,7,7,2,3,6,1,10,0,0,0
7,16,1,8,8,13,13,2,2,0,1,8,0,0,0
7,17,0,9,9,9,9,4,0,3,1,9,0,0,0
7,18,1,10,10,14,14,3,8,4,1,10,0,0,0
7,19,0,4,4,8,8,2,0,0,1,4,0,0,0
7,20,1,5,5,7,7,2,5,0,1,5,0,0,0
7,21,1,7,7,9,9,2,2,0,1,7,0,0,0
7,22,0,1,1,2,2,1,0,0,1,1,0,0,0
7,23,1,3,3,4,4,2,2,0,1,3,0,0,0
7,24,1,8,8,11,11,2,3,0,1,7,0,0,0
7,25,1,10,10,13,13,2,5,0,1,10,0,0,0
7,26,1,3,3,11,11,2,3,0,1,3,0,0,0
7,27,0,5,5,9,9,3,0,0,1,5,0,0,0
7,28,1,13,13,7,7,3,11,0,1,12,0,0,0
7,29,1,9,9,9,9,3,7,0,1,8,0,0,0
7,30,1,7,7,8,8,2,3,0,1,6,0,0,0
7.5,0,1,7,7,19,19,4,3,0,1,7,1,0,0
7.5,1,1,3,3,4,4,2,2,0,1,3,1,0,0
7.5,2,0,4,4,5,5,2,0,0,1,4,0,0,0
7.5,3,1,9,9,17,17,4,9,0,1,9,1,0,0
7.5,4,0,5,5,9,9,3,0,0,1,5,0,0,0
7.5,5,1,5,5,16,16,4,5,0,1,5,1,0,0
7.5,6,0,7,7,9,9,3,0,0,1,7,0,0,0
7.5,7,1,9,9,9,9,3,2,3,1,9,1,0,0
7.5,8,0,7,7,10,10,2,0,0,1,7,0,0,0
7.5,9,1,11,11,6,6,2,6,0,1,11,1,0,0
7.5,10,0,8,8,10,10,3,0,1,1,8,0,0,0
7.5,11,0,7,7,11,11,2,0,0,1,7,0,0,0
7.5,12,1,10,10,11,11,3,8,0,1,10,1,0,0
7.5,13,0,4,4,8,8,2,0,0,1,4,0,0,0
7.5,14,0,10,10,9,9,4,0,2,1,10,0,0,0
7.5,15,1,10,10,7,7,2,3,0,1,10,1,0,0
7.5,16,1,8,8,13,13,2,2,0,1,8,1,0,0
7.5,17,0,9,9,9,9,3,0,3,1,9,0,0,0
7.5,18,1,10,10,14,14,3,8,0,1,10,1,0,0
7.5,19,0,4,4,8,8,2,0,0,1,4,0,0,0
7.5,20,1,5,5,7,7,2,5,0,1,5,1,0,0
7.5,21,1,7,7,11,11,2,2,0,1,7,1,0,0
7.5,22,0,1,1,2,2,1,0,0,1,1,0,0,0
7.5,23,1,3,3,4,4,2,2,0,1,3,1,0,0
7.5,24,1,8,8,11,11,2,3,0,1,8,1,0,0
7.5,25,1,10,10,13,13,2,6,0,1,10,1,0,0
7.5,26,1,3,3,11,11,2,3,0,1,3,1,0,0
7.5,27,0,5,5,9,9,3,0,0,1,5,0,0,0
7.5,28,1,13,13,7,7,3,12,0,1,13,1,0,0
7.5,29,1,9,9,9,9,3,8,4,1,9,1,0,0
7.5,30,1,7,7,8,8,2,2,0,1,7,1,0,0
8,0,1,7,7,19,19,4,3,0,1,7,0,5,17
8,1,1,3,3,4,4,2,2,0,1,2,0,17,17
8,2,0,4,4,5,5,2,0,0,1,4,0,0,19
8,3,1,9,9,17,17,4,9,0,1,8,0,17,17
8,4,0,5,5,9,9,3,0,0,1,5,0,0,18
8,5,1,5,5,16,16,4,5,0,1,5,0,18,18
8,6,0,7,7,9,9,3,0,0,1,7,0,0,18
8,7,1,9,9,9,9,3,2,0,1,9,0,3,17
8,8,0,7,7,10,10,2,0,0,1,7,0,0,18
