window_start,window_end,node_id,sent_pkts,sent_bytes,recv_pkts,recv_bytes,avg_delay_ms,jitter_ms,throughput_bps,DestinationRecvDataPkts,DestinationRecvDataBytes,goodput_bps
2.0,2.5,25.0,10.0,1640.0,10.0,1544.0,0.305,0.013,24704,0.0,0.0,0
2.0,2.5,26.0,3.0,324.0,3.0,372.0,0.283,0.025,5952,0.0,0.0,0
2.0,2.5,27.0,5.0,620.0,5.0,692.0,0.294,0.011,11072,0.0,0.0,0
2.0,2.5,28.0,13.0,2444.0,13.0,2012.0,0.308,0.008,32192,0.0,0.0,0
2.0,2.5,29.0,9.0,1404.0,9.0,1364.0,0.307,0.017,21824,0.0,0.0,0
2.0,2.5,30.0,7.0,980.0,7.0,948.0,0.293,0.014,15168,0.0,0.0,0
2.5,3.0,0.0,7.0,980.0,6.0,992.0,0.313,0.01,15872,0.0,0.0,0
2.5,3.0,1.0,3.0,324.0,3.0,348.0,0.277,0.006,5568,0.0,0.0,0
2.5,3.0,2.0,4.0,464.0,4.0,464.0,0.275,0.006,7424,0.0,0.0,0
2.5,3.0,3.0,9.0,1404.0,7.0,964.0,0.293,0.011,15424,0.0,0.0,0
2.5,3.0,4.0,3.0,372.0,5.0,692.0,0.292,0.008,11072,0.0,0.0,0
2.5,3.0,5.0,5.0,620.0,4.0,488.0,0.283,0.013,7808,0.0,0.0,0
2.5,3.0,6.0,7.0,980.0,6.0,968.0,0.313,0.01,15488,0.0,0.0,0
2.5,3.0,7.0,8.0,1248.0,8.0,1288.0,0.312,0.01,20608,0.0,0.0,0
2.5,3.0,8.0,7.0,980.0,7.0,1116.0,0.309,0.013,17856,0.0,0.0,0
2.5,3.0,9.0,11.0,1892.0,11.0,1708.0,0.307,0.011,27328,0.0,0.0,0
2.5,3.0,10.0,8.0,1184.0,7.0,1132.0,0.314,0.01,18112,0.0,0.0,0
2.5,3.0,11.0,7.0,980.0,7.0,1092.0,0.307,0.008,17472,0.0,0.0,0
2.5,3.0,12.0,10.0,1640.0,9.0,1260.0,0.293,0.015,20160,0.0,0.0,0
2.5,3.0,13.0,4.0,464.0,4.0,568.0,0.292,0.017,9088,0.0,0.0,0
2.5,3.0,14.0,10.0,1640.0,10.0,1584.0,0.31,0.009,25344,0.0,0.0,0
2.5,3.0,15.0,10.0,1640.0,10.0,1568.0,0.309,0.012,25088,0.0,0.0,0
2.5,3.0,16.0,6.0,888.0,8.0,1272.0,0.309,0.012,20352,0.0,0.0,0
2.5,3.0,17.0,9.0,1404.0,8.0,1288.0,0.312,0.01,20608,0.0,0.0,0
2.5,3.0,18.0,2.0,328.0,9.0,1372.0,0.306,0.014,21952,0.0,0.0,0
2.5,3.0,19.0,4.0,464.0,4.0,568.0,0.292,0.017,9088,0.0,0.0,0
2.5,3.0,20.0,5.0,620.0,5.0,628.0,0.286,0.011,10048,0.0,0.0,0
2.5,3.0,21.0,7.0,980.0,7.0,1092.0,0.306,0.01,17472,0.0,0.0,0
2.5,3.0,22.0,1.0,92.0,1.0,108.0,0.28,0.0,1728,0.0,0.0,0
2.5,3.0,23.0,3.0,324.0,3.0,348.0,0.277,0.006,5568,0.0,0.0,0
2.5,3.0,24.0,8.0,1184.0,7.0,980.0,0.291,0.017,15680,0.0,0.0,0
2.5,3.0,25.0,10.0,1640.0,10.0,1544.0,0.306,0.012,24704,0.0,0.0,0
2.5,3.0,26.0,3.0,324.0,3.0,372.0,0.283,0.025,5952,0.0,0.0,0
2.5,3.0,27.0,5.0,620.0,5.0,692.0,0.292,0.008,11072,0.0,0.0,0
2.5,3.0,28.0,13.0,2444.0,11.0,1700.0,0.308,0.008,27200,0.0,0.0,0
2.5,3.0,29.0,9.0,1404.0,9.0,1364.0,0.307,0.014,21824,0.0,0.0,0
2.5,3.0,30.0,7.0,980.0,7.0,948.0,0.291,0.017,15168,0.0,0.0,0
3.0,3.5,0.0,7.0,1848.0,14.0,4236.0,0.413,0.115,67776,0.0,0.0,0
3.0,3.5,1.0,3.0,324.0,7.0,1668.0,0.369,0.049,26688,0.0,0.0,0
3.0,3.5,2.0,12.0,3104.0,8.0,1784.0,0.358,0.066,28544,0.0,0.0,0
3.0,3.5,3.0,18.0,6732.0,15.0,3980.0,0.387,0.105,63680,0.0,0.0,0
3.0,3.5,4.0,5.0,620.0,8.0,2160.0,0.389,0.074,34560,0.0,0.0,0
3.0,3.5,5.0,15.0,3920.0,12.0,3248.0,0.39,0.122,51968,0.0,0.0,0
3.0,3.5,6.0,7.0,980.0,11.0,2788.0,0.375,0.131,44608,0.0,0.0,0
3.0,3.5,7.0,9.0,1404.0,15.0,3544.0,0.363,0.115,56704,0.0,0.0,0
3.0,3.5,8.0,7.0,980.0,13.0,2912.0,0.357,0.07,46592,0.0,0.0,0
3.0,3.5,9.0,33.0,6688.0,14.0,2908.0,0.344,0.069,46528,0.0,0.0,0
3.0,3.5,10.0,8.0,1184.0,14.0,3388.0,0.369,0.118,54208,0.0,0.0,0
3.0,3.5,11.0,18.0,3412.0,11.0,2360.0,0.351,0.064,37760,0.0,0.0,0
3.0,3.5,12.0,20.0,6160.0,13.0,2976.0,0.362,0.07,47616,0.0,0.0,0
3.0,3.5,13.0,4.0,464.0,5.0,1236.0,0.374,0.078,19776,0.0,0.0,0
3.0,3.5,14.0,10.0,1640.0,16.0,3800.0,0.366,0.112,60800,0.0,0.0,0
3.0,3.5,15.0,10.0,1640.0,15.0,3204.0,0.349,0.069,51264,0.0,0.0,0
3.0,3.5,16.0,8.0,1184.0,15.0,3520.0,0.364,0.074,56320,0.0,0.0,0
3.0,3.5,17.0,7.0,1092.0,15.0,3544.0,0.364,0.115,56704,0.0,0.0,0
3.0,3.5,18.0,20.0,7800.0,15.0,3788.0,0.377,0.076,60608,0.0,0.0,0
3.0,3.5,19.0,4.0,464.0,5.0,1236.0,0.374,0.078,19776,0.0,0.0,0
3.0,3.5,20.0,15.0,3920.0,8.0,1880.0,0.364,0.086,30080,0.0,0.0,0
3.0,3.5,21.0,7.0,980.0,13.0,2776.0,0.348,0.062,44416,0.0,0.0,0
3.0,3.5,22.0,1.0,92.0,4.0,836.0,0.345,0.07,13376,0.0,0.0,0
3.0,3.5,23.0,3.0,324.0,7.0,1668.0,0.369,0.064,26688,0.0,0.0,0
3.0,3.5,24.0,8.0,2304.0,11.0,2604.0,0.365,0.083,41664,0.0,0.0,0
3.0,3.5,25.0,20.0,5440.0,16.0,3676.0,0.361,0.073,58816,0.0,0.0,0
3.0,3.5,26.0,12.0,2508.0,7.0,1508.0,0.35,0.067,24128,0.0,0.0,0
3.0,3.5,27.0,5.0,620.0,8.0,2160.0,0.389,0.074,34560,0.0,0.0,0
3.0,3.5,28.0,26.0,9776.0,19.0,4044.0,0.347,0.097,64704,0.0,0.0,0
3.0,3.5,29.0,27.0,5688.0,13.0,3240.0,0.375,0.12,51840,0.0,0.0,0
3.0,3.5,30.0,7.0,1512.0,9.0,2132.0,0.366,0.094,34112,0.0,0.0,0
3.5,4.0,0.0,2.0,280.0,7.0,1156.0,0.316,0.008,18496,0.0,0.0,0
3.5,4.0,1.0,3.0,324.0,3.0,348.0,0.277,0.006,5568,0.0,0.0,0
3.5,4.0,2.0,4.0,464.0,4.0,464.0,0.278,0.01,7424,0.0,0.0,0
3.5,4.0,3.0,9.0,1404.0,9.0,1252.0,0.299,0.014,20032,0.0,0.0,0
3.5,4.0,4.0,5.0,620.0,5.0,692.0,0.298,0.008,11072,0.0,0.0,0
3.5,4.0,5.0,5.0,620.0,5.0,652.0,0.29,0.023,10432,0.0,0.0,0
3.5,4.0,6.0,7.0,980.0,7.0,1132.0,0.311,0.011,18112,0.0,0.0,0
3.5,4.0,7.0,9.0,1404.0,8.0,1280.0,0.31,0.012,20480,0.0,0.0,0
3.5,4.0,8.0,7.0,980.0,6.0,944.0,0.307,0.014,15104,0.0,0.0,0
3.5,4.0,9.0,1.0,172.0,11.0,1708.0,0.305,0.011,27328,0.0,0.0,0
3.5,4.0,10.0,8.0,1184.0,7.0,1124.0,0.31,0.013,17984,0.0,0.0,0
3.5,4.0,11.0,7.0,980.0,6.0,920.0,0.303,0.012,14720,0.0,0.0,0
3.5,4.0,12.0,10.0,1640.0,9.0,1268.0,0.297,0.011,20288,0.0,0.0,0
3.5,4.0,13.0,4.0,464.0,4.0,568.0,0.3,0.016,9088,0.0,0.0,0
3.5,4.0,14.0,10.0,1640.0,8.0,1272.0,0.309,0.012,20352,0.0,0.0,0
3.5,4.0,15.0,10.0,1640.0,10.0,1568.0,0.306,0.013,25088,0.0,0.0,0
3.5,4.0,16.0,8.0,1184.0,7.0,1100.0,0.307,0.015,17600,0.0,0.0,0
3.5,4.0,17.0,9.0,1404.0,8.0,1280.0,0.309,0.012,20480,0.0,0.0,0
3.5,4.0,18.0,10.0,1640.0,10.0,1528.0,0.304,0.013,24448,0.0,0.0,0
3.5,4.0,19.0,4.0,464.0,4.0,568.0,0.3,0.016,9088,0.0,0.0,0
3.5,4.0,20.0,5.0,620.0,5.0,628.0,0.286,0.015,10048,0.0,0.0,0
3.5,4.0,21.0,7.0,980.0,6.0,920.0,0.305,0.01,14720,0.0,0.0,0
3.5,4.0,22.0,1.0,92.0,1.0,108.0,0.27,0.0,1728,0.0,0.0,0
3.5,4.0,23.0,3.0,324.0,3.0,348.0,0.28,0.01,5568,0.0,0.0,0
3.5,4.0,24.0,8.0,1184.0,8.0,1104.0,0.298,0.015,17664,0.0,0.0,0
3.5,4.0,25.0,10.0,1640.0,8.0,1232.0,0.305,0.014,19712,0.0,0.0,0
3.5,4.0,26.0,3.0,324.0,3.0,372.0,0.283,0.025,5952,0.0,0.0,0
3.5,4.0,27.0,5.0,620.0,5.0,692.0,0.296,0.011,11072,0.0,0.0,0
3.5,4.0,28.0,13.0,2444.0,11.0,1700.0,0.305,0.009,27200,0.0,0.0,0
3.5,4.0,29.0,9.0,1404.0,8.0,1224.0,0.304,0.018,19584,0.0,0.0,0
3.5,4.0,30.0,7.0,980.0,7.0,948.0,0.296,0.015,15168,0.0,0.0,0
4.0,4.5,0.0,7.0,980.0,6.0,992.0,0.313,0.008,15872,0.0,0.0,0
4.0,4.5,1.0,2.0,216.0,2.0,240.0,0.28,0.0,3840,0.0,0.0,0
4.0,4.5,2.0,4.0,464.0,3.0,356.0,0.28,0.01,5696,0.0,0.0,0
4.0,4.5,3.0,9.0,1404.0,9.0,1252.0,0.293,0.012,20032,0.0,0.0,0
4.0,4.5,4.0,5.0,620.0,5.0,692.0,0.294,0.011,11072,0.0,0.0,0
4.0,4.5,5.0,5.0,620.0,5.0,652.0,0.288,0.02,10432,0.0,0.0,0
4.0,4.5,6.0,4.0,560.0,7.0,1132.0,0.311,0.009,18112,0.0,0.0,0
4.0,4.5,7.0,9.0,1404.0,9.0,1452.0,0.31,0.009,23232,0.0,0.0,0
4.0,4.5,8.0,7.0,980.0,7.0,1116.0,0.309,0.013,17856,0.0,0.0,0
4.0,4.5,9.0,11.0,1892.0,9.0,1404.0,0.306,0.009,22464,0.0,0.0,0
4.0,4.5,10.0,8.0,1184.0,8.0,1296.0,0.31,0.008,20736,0.0,0.0,0
4.0,4.5,11.0,3.0,420.0,7.0,1092.0,0.307,0.011,17472,0.0,0.0,0
4.0,4.5,12.0,10.0,1640.0,9.0,1268.0,0.298,0.012,20288,0.0,0.0,0
4.0,4.5,13.0,4.0,464.0,4.0,568.0,0.295,0.013,9088,0.0,0.0,0
4.0,4.5,14.0,10.0,1640.0,10.0,1584.0,0.31,0.008,25344,0.0,0.0,0
4.0,4.5,15.0,10.0,1640.0,9.0,1428.0,0.308,0.008,22848,0.0,0.0,0
4.0,4.5,16.0,8.0,1184.0,8.0,1272.0,0.309,0.015,20352,0.0,0.0,0
4.0,4.5,17.0,9.0,1404.0,8.0,1312.0,0.312,0.007,20992,0.0,0.0,0
4.0,4.5,18.0,10.0,1640.0,9.0,1388.0,0.306,0.011,22208,0.0,0.0,0
4.0,4.5,19.0,4.0,464.0,4.0,568.0,0.295,0.013,9088,0.0,0.0,0
4.0,4.5,20.0,5.0,620.0,4.0,520.0,0.288,0.015,8320,0.0,0.0,0
4.0,4.5,21.0,7.0,980.0,7.0,1092.0,0.306,0.013,17472,0.0,0.0,0
4.0,4.5,22.0,1.0,92.0,1.0,108.0,0.27,0.0,1728,0.0,0.0,0
4.0,4.5,23.0,1.0,108.0,2.0,240.0,0.285,0.007,3840,0.0,0.0,0
4.0,4.5,24.0,8.0,1184.0,7.0,940.0,0.29,0.014,15040,0.0,0.0,0
4.0,4.5,25.0,6.0,984.0,9.0,1404.0,0.308,0.013,22464,0.0,0.0,0
4.0,4.5,26.0,3.0,324.0,3.0,372.0,0.283,0.025,5952,0.0,0.0,0
4.0,4.5,27.0,5.0,620.0,5.0,692.0,0.294,0.011,11072,0.0,0.0,0
