window_start,window_end,node_id,sent_pkts,sent_bytes,recv_pkts,recv_bytes,avg_delay_ms,jitter_ms,throughput_bps,DestinationRecvDataPkts,DestinationRecvDataBytes,goodput_bps
0.0,0.5,0,7,588,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,1,3,252,3.0,252.0,0.254,0.0,4032,0.0,0.0,0
0.0,0.5,2,3,252,3.0,252.0,0.254,0.0,4032,0.0,0.0,0
0.0,0.5,3,6,504,4.0,336.0,0.255,0.001,5376,0.0,0.0,0
0.0,0.5,4,3,252,3.0,252.0,0.255,0.001,4032,0.0,0.0,0
0.0,0.5,5,5,420,5.0,420.0,0.255,0.0,6720,0.0,0.0,0
0.0,0.5,6,8,672,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,7,10,840,10.0,840.0,0.254,0.001,13440,0.0,0.0,0
0.0,0.5,8,10,840,9.0,756.0,0.254,0.001,12096,0.0,0.0,0
0.0,0.5,9,11,924,11.0,924.0,0.255,0.0,14784,0.0,0.0,0
0.0,0.5,10,13,1092,13.0,1092.0,0.255,0.001,17472,0.0,0.0,0
0.0,0.5,11,4,336,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,12,5,420,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,13,4,336,4.0,336.0,0.254,0.001,5376,0.0,0.0,0
0.0,0.5,14,13,1092,13.0,1092.0,0.255,0.001,17472,0.0,0.0,0
0.0,0.5,15,12,1008,12.0,1008.0,0.255,0.0,16128,0.0,0.0,0
0.0,0.5,16,9,756,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,17,8,672,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,18,11,924,11.0,924.0,0.255,0.0,14784,0.0,0.0,0
0.0,0.5,19,4,336,4.0,336.0,0.255,0.001,5376,0.0,0.0,0
0.0,0.5,20,2,168,2.0,168.0,0.254,0.0,2688,0.0,0.0,0
0.0,0.5,21,7,588,6.0,504.0,0.254,0.001,8064,0.0,0.0,0
0.0,0.5,22,3,252,3.0,252.0,0.255,0.0,4032,0.0,0.0,0
0.0,0.5,23,1,84,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0.0,0.5,24,8,672,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,25,10,840,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,26,2,168,2.0,168.0,0.254,0.001,2688,0.0,0.0,0
0.0,0.5,27,5,420,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,28,13,1092,12.0,1008.0,0.255,0.0,16128,0.0,0.0,0
0.0,0.5,29,9,756,9.0,756.0,0.255,0.001,12096,0.0,0.0,0
0.0,0.5,30,6,504,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,31,9,756,9.0,756.0,0.255,0.0,12096,0.0,0.0,0
0.0,0.5,32,3,252,3.0,252.0,0.255,0.0,4032,0.0,0.0,0
0.0,0.5,33,7,588,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,34,7,588,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,35,12,1008,11.0,924.0,0.255,0.001,14784,0.0,0.0,0
0.0,0.5,36,10,840,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,37,5,420,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,38,10,840,11.0,924.0,0.255,0.001,14784,0.0,0.0,0
0.0,0.5,39,5,420,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,40,7,588,7.0,588.0,0.255,0.001,9408,0.0,0.0,0
