time,node_id,is_mpr,one_hop_neighbors,sym_one_hop_neighbors,two_hop_neighbors,sym_two_hop_neighbors,mpr_set_size,mpr_selector_set_size,mpr_changes,olsr_hello_sent,olsr_hello_received,olsr_tc_generated,olsr_tc_retransmitted,olsr_tc_recved
1.5,5,0,4,4,6,6,3,0,3,1,3,0,0,0
1.5,6,0,8,8,11,11,4,0,12,1,8,0,0,0
1.5,7,0,10,10,12,12,4,0,6,1,9,0,0,0
1.5,8,0,10,10,10,10,2,0,2,1,10,0,0,0
1.5,9,0,11,11,12,12,3,0,7,1,11,0,0,0
1.5,10,0,13,13,8,8,3,0,3,1,12,0,0,0
1.5,11,0,7,7,9,9,3,0,3,1,7,0,0,0
1.5,12,0,7,6,9,9,3,0,3,1,6,0,0,0
1.5,13,0,4,4,5,5,2,0,4,1,4,0,0,0
1.5,14,0,13,13,10,10,4,0,6,1,12,0,0,0
1.5,15,0,12,12,9,9,2,0,8,1,11,0,0,0
1.5,16,0,9,9,11,11,2,0,4,1,9,0,0,0
1.5,17,0,8,8,13,13,3,0,5,1,7,0,0,0
1.5,18,0,11,11,12,12,3,0,3,1,9,0,0,0
1.5,19,0,4,4,5,5,2,0,4,1,4,0,0,0
1.5,20,0,2,2,2,2,1,0,3,1,2,0,0,0
1.5,21,0,7,7,9,9,3,0,3,1,7,0,0,0
1.5,22,0,3,3,2,2,2,0,2,1,2,0,0,0
1.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,24,0,8,8,5,5,2,0,8,1,8,0,0,0
1.5,25,0,10,10,10,10,3,0,7,1,7,0,0,0
1.5,26,0,2,2,3,3,1,0,1,1,2,0,0,0
1.5,27,0,4,4,7,7,3,0,7,1,4,0,0,0
1.5,28,0,13,13,18,18,5,0,5,1,12,0,0,0
1.5,29,0,9,9,11,11,3,0,7,1,8,0,0,0
1.5,30,0,6,6,5,5,2,0,4,1,6,0,0,0
1.5,31,0,8,8,10,10,3,0,7,1,8,0,0,0
1.5,32,0,3,3,10,10,2,0,4,1,3,0,0,0
1.5,33,0,8,8,10,10,3,0,9,1,8,0,0,0
1.5,34,0,7,7,17,17,3,0,7,1,6,0,0,0
1.5,35,0,12,12,11,11,3,0,7,1,10,0,0,0
1.5,36,0,10,10,22,22,5,0,15,1,10,0,0,0
1.5,37,0,9,9,14,14,5,0,9,1,9,0,0,0
1.5,38,0,12,10,7,7,2,0,4,1,9,0,0,0
1.5,39,0,8,8,9,9,2,0,4,1,8,0,0,0
1.5,40,0,7,7,14,14,3,0,5,1,7,0,0,0
1.5,41,0,6,6,14,14,3,0,5,1,5,0,0,0
1.5,42,0,5,5,10,10,2,0,2,1,5,0,0,0
1.5,43,0,9,9,8,8,2,0,4,1,8,0,0,0
1.5,44,0,2,2,3,3,2,0,2,1,2,0,0,0
1.5,45,0,4,4,1,1,1,0,1,1,3,0,0,0
1.5,46,0,8,8,9,9,2,0,2,1,6,0,0,0
1.5,47,0,6,6,13,13,5,0,5,1,6,0,0,0
1.5,48,0,8,8,3,3,2,0,6,1,8,0,0,0
1.5,49,0,9,9,12,12,3,0,5,1,8,0,0,0
1.5,50,0,10,10,15,15,4,0,6,1,9,0,0,0
2,0,1,7,7,16,16,4,5,2,1,6,0,0,0
2,1,0,3,3,2,2,1,0,0,1,3,0,0,0
2,2,0,3,3,2,2,1,0,0,1,3,0,0,0
2,3,1,6,6,12,12,3,2,1,1,5,0,0,0
2,4,1,3,3,6,6,1,2,0,1,3,0,0,0
2,5,1,5,5,5,5,2,5,1,1,5,0,0,0
2,6,0,8,8,12,12,4,0,0,1,8,0,0,0
2,7,1,10,10,13,13,3,3,3,1,9,0,0,0
2,8,1,10,10,10,10,2,3,0,1,9,0,0,0
2,9,1,11,11,13,13,3,6,0,1,11,0,0,0
2,10,1,13,13,9,9,3,10,4,1,13,0,0,0
2,11,0,7,7,9,9,3,0,0,1,7,0,0,0
2,12,0,6,6,13,13,4,0,1,1,6,0,0,0
2,13,0,4,4,5,5,2,0,0,1,4,0,0,0
2,14,1,13,13,12,12,4,7,6,1,13,0,0,0
2,15,1,12,12,12,12,3,5,1,1,12,0,0,0
2,16,1,9,9,11,11,2,1,0,1,9,0,0,0
2,17,1,8,8,15,15,3,2,2,1,8,0,0,0
2,18,1,11,10,16,16,4,6,3,1,9,0,0,0
2,19,0,4,4,5,5,2,0,0,1,4,0,0,0
2,20,0,2,2,3,3,1,0,0,1,2,0,0,0
2,21,0,7,7,9,9,3,0,0,1,7,0,0,0
2,22,1,3,3,7,7,2,3,2,1,3,0,0,0
2,23,0,0,0,0,0,0,0,0,1,0,0,0,0
2,24,1,8,8,7,7,3,7,1,1,8,0,0,0
2,25,1,10,9,13,13,3,6,2,1,9,0,0,0
2,26,1,2,2,4,4,2,2,1,1,2,0,0,0
2,27,1,6,6,8,8,2,1,5,1,6,0,0,0
2,28,1,13,12,18,18,5,1,0,1,12,0,0,0
2,29,1,9,9,13,13,4,1,7,1,9,0,0,0
2,30,1,6,6,5,5,2,1,0,1,6,0,0,0
2,31,1,9,9,10,10,3,8,0,1,8,0,0,0
2,32,1,3,3,12,12,2,2,0,1,3,0,0,0
2,33,1,8,8,11,11,3,2,4,1,8,0,0,0
2,34,1,7,7,19,19,4,2,1,1,7,0,0,0
2,35,1,12,12,15,15,4,9,7,1,11,0,0,0
2,36,1,10,10,24,24,5,5,2,1,9,0,0,0
2,37,1,10,10,15,15,5,3,2,1,10,0,0,0
2,38,1,12,11,14,14,5,3,7,1,10,0,0,0
2,39,0,8,8,9,9,2,0,0,1,8,0,0,0
2,40,0,7,7,15,15,3,0,0,1,7,0,0,0
2,41,1,6,5,14,14,3,1,0,1,4,0,0,0
2,42,0,5,5,10,10,2,0,0,1,5,0,0,0
2,43,0,9,9,8,8,2,0,0,1,9,0,0,0
2,44,1,2,2,3,3,2,1,0,1,2,0,0,0
2,45,1,4,4,5,5,2,2,1,1,4,0,0,0
2,46,0,8,7,11,11,3,0,3,1,7,0,0,0
2,47,1,6,6,13,13,5,1,0,1,6,0,0,0
2,48,1,8,8,6,6,2,3,4,1,8,0,0,0
2,49,0,9,9,14,14,3,0,2,1,8,0,0,0
2,50,1,11,11,20,20,4,5,2,1,10,0,0,0
2.5,0,1,7,7,15,15,4,5,0,1,7,0,0,0
2.5,1,0,3,3,2,2,1,0,0,1,3,0,0,0
2.5,2,0,3,3,2,2,1,0,4,1,3,0,0,0
2.5,3,1,6,6,12,12,4,3,7,1,6,0,0,0
2.5,4,1,3,3,7,7,1,2,0,1,3,0,0,0
2.5,5,1,5,5,5,5,2,5,0,1,5,0,0,0
2.5,6,0,8,8,11,11,3,0,1,1,8,0,0,0
2.5,7,1,10,10,13,13,3,4,0,1,9,0,0,0
2.5,8,1,10,9,7,7,2,3,2,1,9,0,0,0
2.5,9,1,11,11,13,13,3,6,0,1,10,0,0,0
2.5,10,1,13,13,8,8,3,10,4,1,12,0,0,0
2.5,11,0,7,7,9,9,3,0,0,1,6,0,0,0
2.5,12,0,7,7,16,16,4,0,2,1,6,0,0,0
2.5,13,0,4,4,5,5,2,0,0,1,4,0,0,0
2.5,14,1,13,13,11,11,4,9,4,1,12,0,0,0
2.5,15,1,12,12,12,12,3,5,0,1,10,0,0,0
2.5,16,1,9,9,11,11,2,1,0,1,7,0,0,0
2.5,17,1,8,8,15,15,3,2,0,1,7,0,0,0
2.5,18,1,11,11,18,18,4,8,12,1,10,0,0,0
2.5,19,0,4,4,5,5,2,0,0,1,4,0,0,0
2.5,20,0,2,2,4,4,1,0,0,1,2,0,0,0
2.5,21,0,7,7,9,9,3,0,0,1,5,0,0,0
2.5,22,1,3,3,7,7,2,3,0,1,2,0,0,0
2.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
2.5,24,1,8,8,8,8,3,7,0,1,8,0,0,0
2.5,25,1,10,10,15,15,4,7,1,1,10,0,0,0
2.5,26,1,2,2,5,5,2,2,0,1,2,0,0,0
2.5,27,1,6,6,8,8,2,2,0,1,6,0,0,0
2.5,28,1,13,13,20,20,4,11,5,1,13,0,0,0
2.5,29,1,9,9,12,12,4,1,4,1,8,0,0,0
2.5,30,1,6,6,7,7,3,1,1,1,6,0,0,0
2.5,31,1,9,9,10,10,3,9,8,1,9,0,0,0
2.5,32,1,3,3,12,12,2,2,0,1,3,0,0,0
2.5,33,1,8,8,10,10,3,7,0,1,8,0,0,0
2.5,34,1,7,7,20,20,4,2,2,1,6,0,0,0
2.5,35,1,12,11,15,15,4,9,0,1,9,0,0,0
2.5,36,1,10,9,23,23,4,7,5,1,8,0,0,0
2.5,37,1,10,10,15,15,5,6,0,1,9,0,0,0
2.5,38,1,12,12,16,16,6,4,7,1,10,0,0,0
2.5,39,0,8,8,9,9,2,0,0,1,8,0,0,0
2.5,40,0,7,7,15,15,3,0,0,1,7,0,0,0
2.5,41,1,6,6,16,16,4,4,5,1,6,0,0,0
2.5,42,0,5,5,10,10,2,0,0,1,5,0,0,0
2.5,43,0,9,9,8,8,2,0,0,1,9,0,0,0
2.5,44,1,2,2,3,3,2,2,0,1,2,0,0,0
2.5,45,1,4,4,5,5,2,2,0,1,4,0,0,0
2.5,46,1,8,8,13,13,4,1,1,1,7,0,0,0
2.5,47,1,6,2,12,3,1,2,6,1,6,0,0,0
2.5,48,1,8,8,8,8,2,4,0,1,8,0,0,0
2.5,49,0,9,9,14,14,3,0,0,1,8,0,0,0
2.5,50,1,11,10,16,16,4,7,2,1,9,0,0,0
3,0,1,7,7,16,16,5,2,3,1,5,1,0,0
3,1,0,3,3,2,2,1,0,0,1,3,0,0,0
3,2,0,3,3,2,2,1,0,0,1,3,0,0,0
3,3,1,6,6,13,13,4,3,4,1,5,1,0,0
3,4,1,3,3,7,7,1,1,0,1,3,1,0,0
3,5,1,5,5,1,1,1,5,1,1,5,1,0,0
3,6,0,8,8,12,12,4,0,1,1,5,0,0,0
3,7,1,10,10,13,13,3,4,4,1,7,1,0,0
3,8,1,10,10,10,10,2,4,2,1,9,1,0,0
3,9,1,11,10,10,10,3,5,4,1,8,1,0,0
3,10,1,13,13,9,9,3,7,4,1,9,1,0,0
3,11,0,7,7,9,9,3,0,0,1,6,0,0,0
3,12,0,7,7,16,16,4,0,0,1,7,0,0,0
3,13,0,4,4,5,5,2,0,0,1,4,0,0,0
3,14,1,13,13,12,12,4,6,0,1,8,1,0,0
3,15,1,12,10,9,9,3,4,4,1,8,1,0,0
3,16,0,9,8,11,11,2,0,2,1,8,0,0,0
3,17,1,8,8,15,15,3,1,4,1,8,1,0,0
3,18,1,11,11,17,17,4,7,6,1,11,1,0,0
3,19,0,4,4,5,5,2,0,0,1,4,0,0,0
3,20,0,2,2,4,4,1,0,0,1,2,0,0,0
3,21,0,7,6,9,9,3,0,0,1,6,0,0,0
3,22,1,3,2,2,2,2,2,2,1,2,1,0,0
3,23,0,0,0,0,0,0,0,0,1,0,0,0,0
3,24,1,8,8,8,8,3,6,0,1,8,1,0,0
3,25,1,10,6,14,9,2,6,4,1,9,1,0,0
3,26,1,2,2,5,5,2,2,0,1,2,1,0,0
3,27,1,6,6,8,8,2,4,0,1,5,1,0,0
3,28,1,13,13,21,21,5,11,1,1,7,1,0,0
3,29,0,9,9,13,13,4,0,2,1,9,0,0,0
3,30,0,6,6,7,7,3,0,0,1,6,0,0,0
3,31,1,9,9,10,10,4,7,1,1,9,1,0,0
3,32,0,3,3,12,12,2,0,0,1,3,0,0,0
3,33,1,8,8,11,11,4,7,1,1,7,1,0,0
3,34,1,7,7,20,20,4,2,0,1,6,1,0,0
3,35,1,12,10,13,13,3,8,3,1,9,1,0,0
3,36,1,10,10,24,24,4,7,2,1,7,1,0,0
3,37,1,10,10,15,15,5,7,0,1,9,1,0,0
3,38,1,12,11,15,15,5,3,5,1,10,1,0,0
3,39,0,8,8,9,9,3,0,1,1,8,0,0,0
3,40,0,7,7,15,15,3,0,0,1,7,0,0,0
3,41,1,6,6,15,15,4,4,0,1,5,1,0,0
3,42,0,5,5,9,9,2,0,0,1,4,0,0,0
3,43,0,9,9,8,8,3,0,1,1,8,0,0,0
3,44,1,2,2,3,3,2,2,0,1,2,1,0,0
3,45,1,4,4,1,1,1,1,1,1,4,1,0,0
3,46,1,8,7,12,12,3,1,3,1,7,1,0,0
3,47,1,6,5,13,13,4,5,3,1,5,1,0,0
3,48,1,8,8,8,8,2,4,0,1,8,1,0,0
3,49,0,9,9,14,14,3,0,4,1,9,0,0,0
3,50,1,11,11,21,21,4,10,6,1,11,1,0,0
3.5,0,1,7,7,15,15,4,2,5,1,7,0,4,30
3.5,1,0,3,3,2,2,1,0,0,1,3,0,0,26
3.5,2,0,3,3,2,2,1,0,0,1,3,0,0,26
3.5,3,1,6,6,13,13,4,3,2,1,6,0,10,30
3.5,4,0,3,3,7,7,1,0,0,1,3,0,0,30
3.5,5,1,5,5,4,4,2,5,1,1,5,0,25,25
3.5,6,0,8,8,12,12,3,0,1,1,8,0,0,31
3.5,7,1,10,10,12,12,3,4,2,1,9,0,10,30
3.5,8,1,10,10,8,8,3,4,5,1,9,0,9,30
3.5,9,1,11,11,13,13,4,6,3,1,10,0,24,30
3.5,10,1,13,13,9,9,3,9,0,1,13,0,25,30
3.5,11,0,7,7,7,7,3,0,2,1,7,0,0,31
3.5,12,0,7,7,15,15,5,0,1,1,7,0,0,31
3.5,13,0,4,4,5,5,2,0,0,1,4,0,0,31
3.5,14,1,13,13,12,12,4,4,0,1,13,0,9,30
3.5,15,1,12,12,12,12,3,7,2,1,11,0,14,30
3.5,16,1,9,9,9,9,3,3,3,1,9,0,12,31
3.5,17,1,8,8,14,14,3,1,2,1,7,0,4,30
3.5,18,1,11,11,18,18,4,9,0,1,10,0,26,30
3.5,19,0,4,4,5,5,2,0,0,1,4,0,0,31
3.5,20,0,2,2,4,4,1,0,0,1,2,0,0,21
3.5,21,1,7,7,7,7,3,2,2,1,7,0,0,31
3.5,22,1,3,3,7,7,2,3,2,1,2,0,25,25
3.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
3.5,24,1,8,8,8,8,3,6,0,1,7,0,28,30
3.5,25,1,10,9,14,14,5,6,9,1,9,0,20,30
3.5,26,1,2,2,5,5,2,2,0,1,1,0,25,25
3.5,27,1,6,6,8,8,2,5,0,1,6,0,29,30
3.5,28,1,13,10,19,14,5,10,8,1,12,0,23,30
3.5,29,0,9,9,13,13,4,0,0,1,9,0,0,31
3.5,30,0,6,6,7,7,3,0,0,1,6,0,0,31
3.5,31,1,9,9,10,10,3,7,1,1,9,0,28,30
3.5,32,1,3,3,12,12,2,1,0,1,2,0,1,31
3.5,33,1,8,5,7,7,2,4,4,1,8,0,29,30
3.5,34,1,7,7,19,19,4,2,4,1,7,0,4,30
3.5,35,1,12,12,15,15,4,10,3,1,12,0,21,30
3.5,36,1,10,10,23,23,4,7,12,1,10,0,15,30
3.5,37,1,10,10,14,14,5,8,4,1,9,0,25,30
3.5,38,1,12,12,16,16,6,4,3,1,11,0,5,30
3.5,39,0,8,4,9,2,1,0,6,1,7,0,0,12
3.5,40,0,7,7,14,14,3,0,2,1,6,0,0,31
3.5,41,1,6,6,15,15,4,2,0,1,6,0,10,30
3.5,42,0,5,5,9,9,2,0,4,1,5,0,0,31
3.5,43,0,9,9,7,7,2,0,1,1,8,0,0,31
3.5,44,1,2,2,2,2,2,2,0,1,2,0,26,26
3.5,45,0,4,4,4,4,2,0,1,1,4,0,1,25
3.5,46,1,8,8,13,13,4,2,3,1,6,0,4,30
3.5,47,1,6,6,12,12,3,6,3,1,5,0,25,25
3.5,48,1,8,8,8,8,2,4,0,1,8,0,1,30
3.5,49,0,9,9,13,13,3,0,2,1,8,0,0,31
3.5,50,1,11,11,20,20,4,10,0,1,11,0,29,30
4,0,1,7,7,16,16,4,1,0,1,6,0,0,0
4,1,0,3,3,2,2,1,0,0,1,3,0,0,0
4,2,0,3,3,2,2,1,0,0,1,3,0,0,0
4,3,1,6,6,13,13,4,3,0,1,5,0,0,0
4,4,0,3,3,7,7,1,0,0,1,3,0,0,0
4,5,1,5,5,5,5,2,5,0,1,5,0,0,0
4,6,0,8,8,11,11,3,0,0,1,8,0,0,0
4,7,1,10,10,12,12,3,4,0,1,9,0,0,0
4,8,1,10,10,10,10,2,5,5,1,10,0,0,0
4,9,1,11,11,13,13,3,9,1,1,10,0,0,0
4,10,1,13,13,8,8,3,9,4,1,11,0,0,0
4,11,1,7,7,9,9,3,1,0,1,7,0,0,0
4,12,0,7,7,15,15,4,0,1,1,6,0,0,0
4,13,0,4,4,5,5,2,0,0,1,4,0,0,0
4,14,1,13,13,11,11,4,5,0,1,13,0,0,0
4,15,1,12,12,12,12,3,7,0,1,12,0,0,0
4,16,1,9,9,11,11,2,3,5,1,9,0,0,0
4,17,1,8,7,13,13,3,2,2,1,6,0,0,0
4,18,1,11,10,15,15,4,8,4,1,9,0,0,0
4,19,0,4,4,5,5,2,0,0,1,4,0,0,0
4,20,0,2,2,4,4,1,0,0,1,2,0,0,0
4,21,1,7,7,9,9,3,2,0,1,7,0,0,0
4,22,1,3,3,5,5,2,3,0,1,3,0,0,0
4,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4,24,1,8,8,8,8,3,6,0,1,7,0,0,0
4,25,1,10,9,14,14,4,6,3,1,8,0,0,0
4,26,1,2,2,5,5,2,2,0,1,2,0,0,0
4,27,1,6,6,8,8,2,5,0,1,5,0,0,0
4,28,1,13,11,20,20,4,9,9,1,11,0,0,0
4,29,0,9,9,11,11,3,0,7,1,8,0,0,0
4,30,0,6,6,7,7,3,0,0,1,6,0,0,0
4,31,1,9,9,10,10,3,7,0,1,8,0,0,0
4,32,1,3,2,4,4,2,2,2,1,2,0,0,0
4,33,1,8,8,11,11,3,7,5,1,6,0,0,0
4,34,1,7,7,20,20,4,3,0,1,7,0,0,0
4,35,1,12,12,15,15,4,11,0,1,12,0,0,0
4,36,1,10,10,24,24,4,8,0,1,8,0,0,0
4,37,1,10,10,14,14,5,7,0,1,8,0,0,0
4,38,1,12,11,13,13,5,5,7,1,10,0,0,0
4,39,0,8,8,9,9,2,0,3,1,8,0,0,0
4,40,0,7,6,13,13,2,0,1,1,5,0,0,0
4,41,1,6,6,16,16,4,2,0,1,6,0,0,0
4,42,0,5,5,10,10,2,0,4,1,5,0,0,0
4,43,0,9,9,8,8,2,0,0,1,9,0,0,0
4,44,1,2,2,3,3,2,2,0,1,2,0,0,0
4,45,0,4,4,5,5,2,0,0,1,4,0,0,0
4,46,1,8,7,12,12,4,2,6,1,6,0,0,0
4,47,1,6,6,13,13,3,6,6,1,5,0,0,0
4,48,1,8,8,8,8,2,4,0,1,7,0,0,0
4,49,0,9,9,13,13,3,0,0,1,8,0,0,0
4,50,1,11,11,18,18,4,9,0,1,9,0,0,0
4.5,0,1,7,7,16,16,4,1,0,1,6,1,0,0
4.5,1,0,3,3,2,2,1,0,0,1,3,0,0,0
4.5,2,0,3,3,2,2,1,0,0,1,3,0,0,0
4.5,3,1,6,6,13,13,4,3,0,1,6,1,0,0
4.5,4,0,3,3,7,7,1,0,0,1,3,0,0,0
4.5,5,1,5,5,5,5,2,5,0,1,5,1,0,0
4.5,6,0,8,8,12,12,3,0,0,1,8,0,0,0
4.5,7,1,10,10,13,13,3,4,2,1,10,1,0,0
4.5,8,1,10,9,10,7,2,5,2,1,9,1,0,0
4.5,9,1,11,10,13,13,3,9,0,1,8,1,0,0
4.5,10,1,13,6,7,4,3,4,10,1,13,1,0,0
4.5,11,1,7,7,9,9,3,1,0,1,7,1,0,0
4.5,12,0,7,7,15,15,4,0,0,1,6,0,0,0
4.5,13,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,14,1,13,13,12,12,4,7,0,1,13,1,0,0
4.5,15,1,12,12,12,12,3,1,0,1,10,1,0,0
4.5,16,1,9,9,11,11,2,1,0,1,9,1,0,0
4.5,17,1,8,8,15,15,3,3,4,1,8,1,0,0
4.5,18,1,11,11,17,17,4,7,4,1,10,1,0,0
4.5,19,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,20,0,2,2,4,4,1,0,0,1,2,0,0,0
4.5,21,0,7,7,9,9,3,0,0,1,6,0,0,0
4.5,22,1,3,3,7,7,2,3,0,1,3,1,0,0
4.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4.5,24,1,8,8,8,8,3,6,0,1,8,1,0,0
4.5,25,1,10,9,15,15,4,6,2,1,8,1,0,0
4.5,26,1,2,2,5,5,2,2,0,1,2,1,0,0
4.5,27,1,6,6,8,8,2,5,0,1,6,1,0,0
4.5,28,1,13,13,21,21,5,10,5,1,11,1,0,0
4.5,29,0,9,9,13,13,4,0,1,1,9,0,0,0
4.5,30,0,6,6,7,7,3,0,0,1,5,0,0,0
4.5,31,1,9,9,10,10,3,7,0,1,9,1,0,0
4.5,32,1,3,3,12,12,2,2,2,1,3,1,0,0
4.5,33,1,8,8,11,11,3,7,0,1,7,1,0,0
4.5,34,1,7,7,20,20,4,3,0,1,6,1,0,0
4.5,35,1,12,12,14,14,4,12,0,1,12,1,0,0
4.5,36,1,10,9,24,24,4,8,0,1,7,1,0,0
4.5,37,1,10,9,14,14,5,4,0,1,8,1,0,0
4.5,38,1,12,12,15,15,6,6,1,1,11,1,0,0
4.5,39,0,8,8,9,9,2,0,0,1,6,0,0,0
4.5,40,0,7,7,15,15,3,0,3,1,7,0,0,0
4.5,41,1,6,6,16,16,4,2,0,1,5,1,0,0
4.5,42,0,5,5,10,10,2,0,0,1,5,0,0,0
4.5,43,0,9,9,8,8,2,0,0,1,9,0,0,0
4.5,44,1,2,2,3,3,2,2,0,1,2,1,0,0
4.5,45,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,46,0,8,8,13,13,4,0,0,1,8,0,0,0
4.5,47,1,6,6,12,12,3,6,8,1,6,1,0,0
4.5,48,1,8,8,8,8,2,4,0,1,8,1,0,0
4.5,49,0,9,9,14,14,3,0,2,1,9,0,0,0
4.5,50,1,11,10,18,18,4,9,0,1,9,1,0,0
5,0,0,7,4,13,13,3,0,3,1,5,0,0,25
5,1,0,3,3,2,2,1,0,0,1,3,0,0,25
5,2,0,3,3,2,2,1,0,0,1,3,0,0,25
5,3,1,6,6,13,13,4,3,0,1,5,0,10,26
5,4,0,3,3,7,7,1,0,0,1,3,0,0,27
5,5,1,5,5,5,5,2,5,0,1,5,0,24,24
5,6,0,8,8,12,12,3,0,0,1,6,0,0,26
5,7,1,10,10,12,12,3,5,2,1,10,0,10,26
5,8,1,10,10,10,10,2,4,6,1,9,0,16,27
5,9,1,11,11,13,13,3,10,4,1,9,0,25,26
5,10,1,13,12,9,9,3,7,8,1,11,0,17,25
5,11,0,7,7,9,9,3,0,0,1,7,0,0,29
5,12,0,7,7,14,14,4,0,4,1,7,0,0,28
5,13,0,4,4,5,5,2,0,0,1,3,0,0,27
5,14,1,13,13,12,12,4,8,0,1,11,0,19,26
5,15,1,12,12,12,12,3,4,4,1,10,0,5,26
5,16,0,9,7,11,8,2,0,4,1,8,0,0,28
5,17,1,8,8,14,14,3,2,2,1,8,0,16,26
5,18,1,11,11,17,17,4,7,2,1,10,0,17,26
5,19,0,4,4,5,5,2,0,0,1,3,0,0,27
5,20,0,2,2,4,4,1,0,0,1,2,0,0,27
5,21,0,7,7,9,9,3,0,2,1,6,0,0,28
5,22,1,3,3,7,7,2,3,0,1,3,0,24,24
5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
5,24,1,8,8,7,7,2,6,1,1,6,0,23,26
5,25,1,10,10,14,14,4,7,0,1,8,0,22,26
5,26,1,2,2,5,5,2,2,0,1,2,0,24,24
5,27,1,6,6,8,8,2,5,0,1,5,0,26,26
5,28,1,13,12,20,20,5,9,12,1,11,0,21,26
5,29,0,9,9,13,13,4,0,0,1,8,0,0,27
5,30,0,6,6,7,7,3,0,2,1,6,0,0,27
5,31,1,9,9,10,10,4,7,3,1,8,0,24,26
5,32,1,3,3,8,8,3,1,1,1,3,0,13,25
5,33,1,8,7,9,9,3,7,2,1,7,0,24,25
5,34,1,7,7,19,19,4,2,6,1,7,0,3,27
