time,node_id,is_mpr,one_hop_neighbors,sym_one_hop_neighbors,two_hop_neighbors,sym_two_hop_neighbors,mpr_set_size,mpr_selector_set_size,mpr_changes,olsr_hello_sent,olsr_hello_received,olsr_tc_generated,olsr_tc_retransmitted,olsr_tc_recved
3.5,15,1,12,12,11,11,3,5,0,1,9,0,2,24
3.5,16,0,9,9,11,11,2,0,2,1,8,0,0,26
3.5,17,1,8,8,14,14,3,2,2,1,8,0,15,26
3.5,18,1,11,11,18,18,5,7,1,1,9,0,18,24
3.5,19,0,4,4,5,5,2,0,0,1,4,0,0,27
3.5,20,0,2,2,4,4,1,0,0,1,2,0,0,27
3.5,21,0,7,7,9,9,3,0,0,1,6,0,0,26
3.5,22,1,3,3,6,6,2,3,0,1,3,0,25,25
3.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
3.5,24,1,8,8,8,8,3,5,0,1,8,0,14,26
3.5,25,1,10,10,14,14,4,7,0,1,8,0,9,25
3.5,26,1,2,2,5,5,2,2,0,1,1,0,18,18
3.5,27,1,6,6,8,8,2,5,0,1,6,0,26,26
3.5,28,1,13,13,21,21,5,11,3,1,12,0,20,24
3.5,29,0,9,9,13,13,4,0,3,1,9,0,0,25
3.5,30,0,6,6,7,7,3,0,0,1,6,0,0,27
3.5,31,1,9,9,10,10,3,7,0,1,9,0,24,26
3.5,32,1,3,3,10,10,2,1,4,1,3,0,14,24
3.5,33,1,8,8,11,11,3,6,10,1,7,0,9,24
3.5,34,1,7,7,19,19,4,2,0,1,7,0,7,26
3.5,35,1,12,12,14,14,4,9,4,1,11,0,20,25
3.5,36,1,10,10,24,24,4,7,0,1,7,0,14,24
3.5,37,1,10,10,15,15,5,5,0,1,8,0,9,26
3.5,38,1,12,6,11,6,3,4,10,1,10,0,7,24
3.5,39,0,8,8,9,9,2,0,0,1,7,0,0,25
3.5,40,1,7,6,13,13,2,1,3,1,7,0,3,25
3.5,41,1,6,6,16,16,4,2,0,1,6,0,7,25
3.5,42,0,5,5,10,10,2,0,4,1,4,0,0,25
3.5,43,0,9,9,8,8,2,0,4,1,9,0,0,25
3.5,44,1,2,2,3,3,2,2,0,1,2,0,25,25
3.5,45,0,4,4,5,5,2,0,0,1,4,0,0,25
3.5,46,1,8,8,13,13,4,2,2,1,8,0,1,25
3.5,47,1,6,6,13,13,3,6,0,1,4,0,24,24
3.5,48,1,8,8,8,8,2,5,0,1,8,0,11,26
3.5,49,1,9,9,13,13,3,2,4,1,9,0,0,26
3.5,50,1,11,11,21,21,4,8,0,1,7,0,21,26
4,0,1,7,7,14,14,4,2,2,1,7,0,0,0
4,1,0,3,3,2,2,1,0,0,1,3,0,0,0
4,2,0,3,3,2,2,1,0,0,1,3,0,0,0
4,3,1,6,6,13,13,4,3,0,1,5,0,0,0
4,4,0,3,3,7,7,1,0,0,1,3,0,0,0
4,5,1,5,4,5,5,3,4,1,1,4,0,0,0
4,6,0,8,8,12,12,4,0,1,1,8,0,0,0
4,7,1,10,10,13,13,3,5,3,1,9,0,0,0
4,8,1,10,10,10,10,2,4,4,1,10,0,0,0
4,9,1,11,11,12,12,3,6,0,1,9,0,0,0
4,10,1,13,13,9,9,3,6,1,1,12,0,0,0
4,11,0,7,7,9,9,3,0,6,1,6,0,0,0
4,12,0,7,7,16,16,4,0,6,1,7,0,0,0
4,13,0,4,4,5,5,2,0,0,1,4,0,0,0
4,14,1,13,13,12,12,4,6,0,1,13,0,0,0
4,15,1,12,12,11,11,3,6,0,1,10,0,0,0
4,16,0,9,9,11,11,2,0,2,1,9,0,0,0
4,17,1,8,8,15,15,3,2,0,1,6,0,0,0
4,18,1,11,11,18,18,5,7,0,1,10,0,0,0
4,19,0,4,4,5,5,2,0,0,1,4,0,0,0
4,20,0,2,2,4,4,1,0,0,1,2,0,0,0
4,21,0,7,7,9,9,3,0,0,1,7,0,0,0
4,22,1,3,3,7,7,2,3,0,1,2,0,0,0
4,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4,24,1,8,8,8,8,3,5,0,1,8,0,0,0
4,25,1,10,9,14,14,4,6,2,1,8,0,0,0
4,26,1,2,2,5,5,2,2,0,1,2,0,0,0
4,27,1,6,6,8,8,2,5,0,1,6,0,0,0
4,28,1,13,13,21,21,5,11,2,1,12,0,0,0
4,29,1,9,9,13,13,4,2,0,1,8,0,0,0
4,30,0,6,6,7,7,3,0,0,1,5,0,0,0
4,31,1,9,9,10,10,3,7,0,1,8,0,0,0
4,32,1,3,3,11,11,2,1,2,1,3,0,0,0
4,33,1,8,8,11,11,3,6,0,1,7,0,0,0
4,34,1,7,7,20,20,4,2,0,1,7,0,0,0
4,35,1,12,12,15,15,4,9,0,1,9,0,0,0
4,36,1,10,10,24,24,4,7,0,1,8,0,0,0
4,37,1,10,10,15,15,5,5,6,1,10,0,0,0
4,38,1,12,10,13,13,5,5,8,1,10,0,0,0
4,39,0,8,8,9,9,2,0,0,1,7,0,0,0
4,40,1,7,6,13,13,2,1,0,1,6,0,0,0
4,41,1,6,6,14,14,4,2,2,1,6,0,0,0
4,42,0,5,5,10,10,2,0,0,1,4,0,0,0
4,43,0,9,9,8,8,2,0,0,1,8,0,0,0
4,44,1,2,2,3,3,2,2,0,1,2,0,0,0
4,45,0,4,4,5,5,2,0,0,1,4,0,0,0
4,46,1,8,8,13,13,4,2,0,1,7,0,0,0
4,47,1,6,6,13,13,4,6,5,1,6,0,0,0
4,48,1,8,8,8,8,2,5,0,1,7,0,0,0
4,49,1,9,9,14,14,3,2,2,1,7,0,0,0
4,50,1,11,11,21,21,4,8,10,1,10,0,0,0
4.5,0,1,7,7,16,16,4,2,2,1,6,1,0,0
4.5,1,0,3,3,2,2,1,0,0,1,2,0,0,0
4.5,2,1,3,3,2,2,1,1,0,1,3,1,0,0
4.5,3,1,6,6,13,13,4,3,0,1,6,1,0,0
4.5,4,0,3,3,7,7,1,0,0,1,3,0,0,0
4.5,5,1,5,5,5,5,2,5,1,1,5,1,0,0
4.5,6,0,8,8,12,12,3,0,1,1,8,0,0,0
4.5,7,1,10,9,12,12,3,5,2,1,9,1,0,0
4.5,8,1,10,9,10,7,2,4,2,1,10,1,0,0
4.5,9,1,11,10,10,10,2,5,1,1,10,1,0,0
4.5,10,1,13,12,8,8,3,6,2,1,11,1,0,0
4.5,11,0,7,7,9,9,3,0,0,1,7,0,0,0
4.5,12,0,7,7,15,15,4,0,0,1,6,0,0,0
4.5,13,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,14,1,13,13,12,12,4,6,0,1,12,1,0,0
4.5,15,1,12,11,9,9,2,6,1,1,11,1,0,0
4.5,16,0,9,9,11,11,2,0,0,1,9,0,0,0
4.5,17,0,8,7,14,14,3,0,2,1,7,0,0,0
4.5,18,1,11,10,16,16,4,8,3,1,9,1,0,0
4.5,19,0,4,4,5,5,2,0,0,1,3,0,0,0
4.5,20,0,2,2,4,4,1,0,0,1,2,0,0,0
4.5,21,0,7,7,9,9,3,0,0,1,7,0,0,0
4.5,22,1,3,3,7,7,2,3,2,1,3,1,0,0
4.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4.5,24,1,8,8,8,8,3,5,0,1,8,1,0,0
4.5,25,1,10,10,15,15,4,7,2,1,10,1,0,0
4.5,26,1,2,2,4,4,2,2,0,1,2,1,0,0
4.5,27,1,6,6,8,8,2,5,0,1,6,1,0,0
4.5,28,1,13,13,21,21,5,10,0,1,12,1,0,0
4.5,29,1,9,8,12,12,3,2,1,1,8,1,0,0
4.5,30,0,6,6,7,7,3,0,0,1,6,0,0,0
4.5,31,1,9,9,10,10,3,7,0,1,8,1,0,0
4.5,32,1,3,3,12,12,2,1,0,1,3,1,0,0
4.5,33,1,8,8,11,11,3,6,2,1,8,1,0,0
4.5,34,1,7,7,20,20,4,2,0,1,6,1,0,0
4.5,35,1,12,11,13,13,3,9,3,1,11,1,0,0
4.5,36,1,10,9,24,24,4,6,0,1,7,1,0,0
4.5,37,1,10,10,14,14,5,5,0,1,9,1,0,0
4.5,38,1,12,11,14,14,5,5,2,1,10,1,0,0
4.5,39,0,8,8,9,9,2,0,0,1,8,0,0,0
4.5,40,1,7,7,15,15,3,1,1,1,7,1,0,0
4.5,41,1,6,6,16,16,5,2,1,1,5,1,0,0
4.5,42,0,5,5,10,10,2,0,4,1,5,0,0,0
4.5,43,0,9,9,8,8,2,0,0,1,9,0,0,0
4.5,44,1,2,2,3,3,2,2,0,1,2,1,0,0
4.5,45,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,46,1,8,8,13,13,4,1,2,1,8,1,0,0
4.5,47,1,6,6,13,13,5,6,3,1,5,1,0,0
4.5,48,1,8,8,8,8,2,5,0,1,8,1,0,0
4.5,49,0,9,8,13,13,3,0,2,1,8,0,0,0
4.5,50,1,11,10,15,15,3,7,1,1,7,1,0,0
5,0,1,7,7,15,15,4,2,2,1,7,0,5,22
5,1,0,3,3,2,2,1,0,4,1,3,0,0,23
5,2,1,3,3,2,2,1,1,0,1,3,0,4,22
5,3,1,6,6,12,12,3,3,3,1,5,0,6,24
5,4,0,3,3,7,7,1,0,0,1,3,0,0,26
5,5,1,5,5,5,5,2,5,0,1,4,0,22,22
5,6,0,8,8,12,12,3,0,0,1,7,0,0,23
5,7,1,10,10,13,13,3,5,2,1,10,0,7,25
5,8,1,10,9,6,6,2,3,0,1,9,0,0,26
5,9,1,11,11,13,13,3,6,1,1,9,0,15,24
5,10,1,13,13,9,9,3,10,6,1,11,0,14,22
5,11,0,7,7,8,8,2,0,1,1,6,0,0,27
5,12,0,7,6,14,14,4,0,0,1,5,0,0,25
5,13,0,4,4,5,5,2,0,0,1,4,0,0,25
5,14,1,13,13,12,12,4,9,0,1,12,0,17,23
5,15,1,12,12,12,12,3,5,1,1,10,0,8,24
5,16,0,9,9,11,11,2,0,0,1,8,0,0,27
5,17,0,8,8,15,15,3,0,2,1,8,0,0,26
5,18,1,11,11,18,18,4,10,2,1,11,0,19,22
5,19,0,4,4,5,5,2,0,0,1,4,0,0,25
5,20,0,2,2,4,4,1,0,0,1,2,0,0,26
5,21,0,7,7,8,8,2,0,1,1,7,0,0,27
5,22,1,3,3,7,7,2,3,0,1,3,0,22,22
5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
5,24,1,8,8,8,8,3,5,0,1,8,0,14,24
5,25,1,10,10,15,15,5,7,1,1,9,0,9,23
5,26,1,2,2,4,4,2,2,0,1,1,0,23,23
5,27,1,6,6,8,8,2,5,0,1,6,0,25,25
5,28,1,13,5,17,15,3,6,20,1,9,0,8,25
5,29,0,9,9,13,13,4,0,1,1,8,0,0,22
5,30,0,6,6,7,7,3,0,0,1,6,0,0,26
5,31,1,9,9,9,9,3,7,0,1,9,0,23,25
5,32,1,3,3,11,11,2,1,0,1,3,0,9,22
5,33,1,8,8,11,11,3,6,2,1,8,0,19,22
5,34,1,7,6,17,17,4,1,2,1,4,0,0,22
