time,node_id,initial_energy,remaining_energy,data_mode,data_rate_mbps,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_m_s,yaw_deg,pitch_deg
1.5,2,144.895,143.667,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
1.5,3,128.079,126.852,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
1.5,4,122.492,121.264,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
1.5,5,136.212,134.984,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
1.5,6,133.021,131.794,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
1.5,7,126.619,125.393,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
1.5,8,106.524,105.297,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
1.5,9,123.774,122.548,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
1.5,10,110.335,109.109,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
1.5,11,145.229,144.002,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
1.5,12,101.11,99.8827,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
1.5,13,113.072,111.845,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
1.5,14,112.857,111.63,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
1.5,15,129.388,128.161,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
1.5,16,112.18,110.954,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
1.5,17,105.605,104.378,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
1.5,18,139.579,138.352,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
1.5,19,116.774,115.547,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
1.5,20,116.512,115.285,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
1.5,21,119.308,118.08,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
1.5,22,122.531,121.303,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
1.5,23,103.353,102.125,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
1.5,24,113.495,112.268,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
1.5,25,140.92,139.693,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
1.5,26,117.181,115.953,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
1.5,27,149.774,148.547,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
1.5,28,110.651,109.424,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
1.5,29,145.079,143.853,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
1.5,30,119.609,118.382,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
2,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
2,1,129.8,128.163,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
2,2,144.895,143.258,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
2,3,128.079,126.442,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
2,4,122.492,120.855,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
2,5,136.212,134.575,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
2,6,133.021,131.385,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
2,7,126.619,124.984,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
2,8,106.524,104.889,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
2,9,123.774,122.139,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
2,10,110.335,108.7,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
2,11,145.229,143.593,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
2,12,101.11,99.4735,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
2,13,113.072,111.436,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
2,14,112.857,111.222,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
2,15,129.388,127.752,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
2,16,112.18,110.545,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
2,17,105.605,103.969,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
2,18,139.579,137.943,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
2,19,116.774,115.138,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
2,20,116.512,114.875,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
2,21,119.308,117.671,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
2,22,122.531,120.893,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
2,23,103.353,101.715,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
2,24,113.495,111.859,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
2,25,140.92,139.284,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
2,26,117.181,115.544,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
2,27,149.774,148.138,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
2,28,110.651,109.016,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
2,29,145.079,143.444,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
2,30,119.609,117.972,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
2.5,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
2.5,1,129.8,127.754,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
2.5,2,144.895,142.849,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
2.5,3,128.079,126.033,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
2.5,4,122.492,120.446,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
2.5,5,136.212,134.166,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
2.5,6,133.021,130.976,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
2.5,7,126.619,124.576,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
2.5,8,106.524,104.48,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
2.5,9,123.774,121.73,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
2.5,10,110.335,108.291,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
2.5,11,145.229,143.184,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
2.5,12,101.11,99.0643,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
2.5,13,113.072,111.026,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
2.5,14,112.857,110.813,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
2.5,15,129.388,127.344,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
2.5,16,112.18,110.136,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
2.5,17,105.605,103.561,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
2.5,18,139.579,137.534,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
2.5,19,116.774,114.729,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
2.5,20,116.512,114.466,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
2.5,21,119.308,117.262,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
2.5,22,122.531,120.484,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
2.5,23,103.353,101.306,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
2.5,24,113.495,111.45,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
2.5,25,140.92,138.875,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
2.5,26,117.181,115.134,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
2.5,27,149.774,147.729,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
2.5,28,110.651,108.607,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
2.5,29,145.079,143.035,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
2.5,30,119.609,117.563,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
3,0,1e+06,999998,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
3,1,129.8,127.345,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
3,2,144.895,142.44,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
3,3,128.079,125.624,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
3,4,122.492,120.037,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
3,5,136.212,133.757,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
3,6,133.021,130.567,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
3,7,126.619,124.167,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
3,8,106.524,104.071,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
3,9,123.774,121.321,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
3,10,110.335,107.882,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
3,11,145.229,142.775,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
3,12,101.11,98.6552,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
3,13,113.072,110.617,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
3,14,112.857,110.404,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
3,15,129.388,126.935,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
3,16,112.18,109.727,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
3,17,105.605,103.152,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
3,18,139.579,137.125,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
3,19,116.774,114.319,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
3,20,116.512,114.057,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
3,21,119.308,116.853,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
3,22,122.531,120.075,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
3,23,103.353,100.897,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
3,24,113.495,111.041,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
3,25,140.92,138.466,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
3,26,117.181,114.725,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
3,27,149.774,147.32,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
3,28,110.651,108.198,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
3,29,145.079,142.626,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
3,30,119.609,117.154,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
3.5,0,1e+06,999997,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
3.5,1,129.8,126.936,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
3.5,2,144.895,142.031,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
3.5,3,128.079,125.216,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
3.5,4,122.492,119.628,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
3.5,5,136.212,133.348,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
3.5,6,133.021,130.158,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
3.5,7,126.619,123.76,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
3.5,8,106.524,103.663,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
3.5,9,123.774,120.914,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
3.5,10,110.335,107.475,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
3.5,11,145.229,142.366,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
3.5,12,101.11,98.2474,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
3.5,13,113.072,110.209,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
3.5,14,112.857,109.996,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
3.5,15,129.388,126.527,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
3.5,16,112.18,109.319,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
3.5,17,105.605,102.744,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
3.5,18,139.579,136.718,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
3.5,19,116.774,113.911,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
3.5,20,116.512,113.648,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
3.5,21,119.308,116.445,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
3.5,22,122.531,119.665,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
3.5,23,103.353,100.487,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
3.5,24,113.495,110.632,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
3.5,25,140.92,138.059,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
3.5,26,117.181,114.316,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
3.5,27,149.774,146.911,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
3.5,28,110.651,107.791,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
3.5,29,145.079,142.219,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
3.5,30,119.609,116.746,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
4,0,1e+06,999997,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
4,1,129.8,126.526,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
4,2,144.895,141.621,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
4,3,128.079,124.807,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
4,4,122.492,119.219,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
4,5,136.212,132.939,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
4,6,133.021,129.749,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
4,7,126.619,123.351,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
4,8,106.524,103.254,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
4,9,123.774,120.505,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
4,10,110.335,107.066,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
4,11,145.229,141.957,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
4,12,101.11,97.8383,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
4,13,113.072,109.8,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
4,14,112.857,109.588,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
4,15,129.388,126.118,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
4,16,112.18,108.91,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
4,17,105.605,102.335,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
4,18,139.579,136.309,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
4,19,116.774,113.502,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
4,20,116.512,113.239,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
4,21,119.308,116.036,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
4,22,122.531,119.256,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
4,23,103.353,100.078,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
4,24,113.495,110.224,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
4,25,140.92,137.65,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
4,26,117.181,113.907,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
4,27,149.774,146.503,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
4,28,110.651,107.383,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
4,29,145.079,141.81,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
4,30,119.609,116.338,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
4.5,0,1e+06,999996,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
4.5,1,129.8,126.117,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
4.5,2,144.895,141.212,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
4.5,3,128.079,124.398,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
4.5,4,122.492,118.81,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
4.5,5,136.212,132.53,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
4.5,6,133.021,129.34,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
4.5,7,126.619,122.942,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
4.5,8,106.524,102.845,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
4.5,9,123.774,120.096,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
4.5,10,110.335,106.657,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
4.5,11,145.229,141.548,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
4.5,12,101.11,97.4291,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
4.5,13,113.072,109.391,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
4.5,14,112.857,109.179,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
4.5,15,129.388,125.71,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
4.5,16,112.18,108.502,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
4.5,17,105.605,101.926,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
4.5,18,139.579,135.9,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
4.5,19,116.774,113.093,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
4.5,20,116.512,112.83,DsssRate11Mbps,11,647.533,881.633,160.777,0,0,0,0,0,0
4.5,21,119.308,115.627,DsssRate1Mbps,1,91.2849,345.173,21.2331,0,0,0,0,0,0
4.5,22,122.531,118.847,DsssRate11Mbps,11,952.893,70.2772,136.261,0,0,0,0,0,0
4.5,23,103.353,99.6689,DsssRate2Mbps,2,887.367,962.775,164.675,0,0,0,0,0,0
4.5,24,113.495,109.815,DsssRate5_5Mbps,5.5,284.179,751.972,183.85,0,0,0,0,0,0
4.5,25,140.92,137.241,DsssRate5_5Mbps,5.5,185.342,441.177,60.9281,0,0,0,0,0,0
4.5,26,117.181,113.498,DsssRate5_5Mbps,5.5,933.946,336.264,40.4627,0,0,0,0,0,0
4.5,27,149.774,146.094,DsssRate11Mbps,11,513.203,839.18,110.133,0,0,0,0,0,0
4.5,28,110.651,106.974,DsssRate11Mbps,11,414.255,271.509,155.692,0,0,0,0,0,0
4.5,29,145.079,141.401,DsssRate11Mbps,11,615.651,252.464,72.2631,0,0,0,0,0,0
4.5,30,119.609,115.929,DsssRate2Mbps,2,298.629,854.143,45.5176,0,0,0,0,0,0
5,0,1e+06,999996,DsssRate11Mbps,11,500,500,0,0,0,0,0,0,0
5,1,129.8,125.708,DsssRate5_5Mbps,5.5,956.444,702.607,138.484,0,0,0,0,0,0
5,2,144.895,140.803,DsssRate2Mbps,2,909.417,698.084,156.777,0,0,0,0,0,0
5,3,128.079,123.991,DsssRate11Mbps,11,548.935,621.091,86.9131,0,0,0,0,0,0
5,4,122.492,118.401,DsssRate2Mbps,2,548.058,895.889,57.7833,0,0,0,0,0,0
5,5,136.212,132.121,DsssRate11Mbps,11,853.902,510.163,93.1342,0,0,0,0,0,0
5,6,133.021,128.932,DsssRate5_5Mbps,5.5,614.422,152.72,32.0322,0,0,0,0,0,0
5,7,126.619,122.535,DsssRate1Mbps,1,460.268,135.665,86.4674,0,0,0,0,0,0
5,8,106.524,102.437,DsssRate2Mbps,2,118.554,207.518,43.3421,0,0,0,0,0,0
5,9,123.774,119.689,DsssRate2Mbps,2,266.532,145.315,163.508,0,0,0,0,0,0
5,10,110.335,106.25,DsssRate5_5Mbps,5.5,600.709,130.913,140.525,0,0,0,0,0,0
5,11,145.229,141.14,DsssRate11Mbps,11,41.7598,316.002,171.632,0,0,0,0,0,0
5,12,101.11,97.0213,DsssRate5_5Mbps,5.5,218.982,589.898,124.2,0,0,0,0,0,0
5,13,113.072,108.982,DsssRate11Mbps,11,153.552,851.685,158.832,0,0,0,0,0,0
5,14,112.857,108.772,DsssRate11Mbps,11,535.727,226.118,125.801,0,0,0,0,0,0
5,15,129.388,125.302,DsssRate5_5Mbps,5.5,252.415,144.059,70.4472,0,0,0,0,0,0
5,16,112.18,108.094,DsssRate1Mbps,1,145.058,308.362,90.5491,0,0,0,0,0,0
5,17,105.605,101.519,DsssRate5_5Mbps,5.5,424.01,68.2637,181.332,0,0,0,0,0,0
5,18,139.579,135.493,DsssRate1Mbps,1,579.649,367.693,156.043,0,0,0,0,0,0
5,19,116.774,112.684,DsssRate1Mbps,1,121.554,877.603,149.552,0,0,0,0,0,0
