time,node_id,is_mpr,one_hop_neighbors,sym_one_hop_neighbors,two_hop_neighbors,sym_two_hop_neighbors,mpr_set_size,mpr_selector_set_size,mpr_changes,olsr_hello_sent,olsr_hello_received,olsr_tc_generated,olsr_tc_retransmitted,olsr_tc_recved
4,20,0,2,2,2,2,1,0,0,1,2,0,0,2
4,21,0,4,4,3,3,2,0,0,1,4,0,0,0
4,22,0,0,0,0,0,0,0,0,1,0,0,0,0
4,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4,24,1,4,4,2,2,2,4,0,1,3,0,2,2
4,25,1,5,5,3,3,2,5,0,1,5,0,0,0
4,26,0,1,1,2,2,1,0,0,1,1,0,0,0
4,27,1,4,4,4,4,2,4,0,1,4,0,2,2
4,28,1,8,8,4,4,3,7,0,1,8,0,0,0
4,29,1,6,6,4,4,2,2,0,1,6,0,0,0
4,30,1,4,4,4,4,2,4,0,1,3,0,1,1
4.5,0,1,2,2,5,5,2,2,0,1,2,1,0,0
4.5,1,0,2,2,1,1,1,0,0,1,2,0,0,0
4.5,2,0,2,2,1,1,1,0,0,1,2,0,0,0
4.5,3,1,2,2,4,4,2,2,0,1,2,1,0,0
4.5,4,0,2,2,2,2,1,0,0,1,2,0,0,0
4.5,5,1,3,3,0,0,0,3,0,1,3,1,0,0
4.5,6,0,4,4,5,5,2,0,0,1,4,0,0,0
4.5,7,1,8,8,3,3,2,4,0,1,8,1,0,0
4.5,8,0,6,6,4,4,2,0,0,1,6,0,0,0
4.5,9,1,6,6,8,8,3,5,0,1,6,1,0,0
4.5,10,1,7,7,3,3,2,1,0,1,7,1,0,0
4.5,11,0,4,4,3,3,2,0,0,1,4,0,0,0
4.5,12,1,2,2,7,7,2,2,0,1,2,1,0,0
4.5,13,0,3,3,2,2,2,0,0,1,3,0,0,0
4.5,14,0,7,7,3,3,2,0,0,1,7,0,0,0
4.5,15,0,6,6,8,8,3,0,0,1,6,0,0,0
4.5,16,1,6,6,4,4,2,5,0,1,6,1,0,0
4.5,17,0,6,6,5,5,2,0,0,1,6,0,0,0
4.5,18,1,5,5,6,6,3,5,0,1,5,1,0,0
4.5,19,0,3,3,2,2,2,0,0,1,3,0,0,0
4.5,20,0,2,2,2,2,1,0,0,1,2,0,0,0
4.5,21,0,4,4,3,3,2,0,0,1,4,0,0,0
4.5,22,0,0,0,0,0,0,0,0,1,0,0,0,0
4.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
4.5,24,1,4,4,2,2,2,4,0,1,3,1,0,0
4.5,25,1,5,5,3,3,2,5,0,1,5,1,0,0
4.5,26,0,1,1,2,2,1,0,0,1,1,0,0,0
4.5,27,1,4,4,4,4,2,4,0,1,3,1,0,0
4.5,28,1,8,8,4,4,3,7,0,1,8,1,0,0
4.5,29,1,6,6,4,4,2,2,0,1,6,1,0,0
4.5,30,1,4,4,4,4,2,4,0,1,3,1,0,0
5,0,1,2,2,5,5,2,2,0,1,2,0,13,13
5,1,0,2,2,1,1,1,0,0,1,2,0,0,1
5,2,0,2,2,1,1,1,0,0,1,2,0,0,1
5,3,1,2,2,4,4,2,2,0,1,2,0,13,13
5,4,0,2,2,2,2,1,0,0,1,2,0,0,14
5,5,1,3,3,0,0,0,3,0,1,3,0,0,0
5,6,0,4,4,5,5,2,0,0,1,4,0,0,13
5,7,1,8,8,3,3,2,4,0,1,8,0,8,13
5,8,0,6,6,4,4,2,0,0,1,6,0,0,14
5,9,1,6,6,8,8,3,5,0,1,6,0,13,13
5,10,1,7,7,3,3,2,1,0,1,7,0,0,13
5,11,0,4,4,3,3,2,0,0,1,4,0,0,14
5,12,1,2,2,7,7,2,2,0,1,2,0,13,13
5,13,0,3,3,2,2,2,0,0,1,3,0,0,14
5,14,0,7,7,3,3,2,0,0,1,7,0,0,14
5,15,0,6,6,8,8,3,0,0,1,6,0,0,14
5,16,1,6,6,4,4,2,5,0,1,6,0,13,13
5,17,0,6,6,5,5,2,0,0,1,6,0,0,14
5,18,1,5,5,6,6,3,5,0,1,5,0,13,13
5,19,0,3,3,2,2,2,0,0,1,3,0,0,14
5,20,0,2,2,2,2,1,0,0,1,2,0,0,14
5,21,0,4,4,3,3,2,0,0,1,4,0,0,14
5,22,0,0,0,0,0,0,0,0,1,0,0,0,0
5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
5,24,1,4,4,2,2,2,4,0,1,4,0,13,13
5,25,1,5,5,3,3,2,5,0,1,5,0,13,13
5,26,0,1,1,2,2,1,0,0,1,1,0,0,1
5,27,1,4,4,4,4,2,4,0,1,4,0,13,13
5,28,1,8,8,4,4,3,7,0,1,8,0,13,13
5,29,1,6,6,4,4,2,2,0,1,6,0,5,13
5,30,1,4,4,4,4,2,4,0,1,4,0,13,13
5.5,0,1,2,2,5,5,2,2,0,1,2,0,0,0
5.5,1,0,2,2,1,1,1,0,0,1,2,0,0,0
5.5,2,0,2,2,1,1,1,0,0,1,2,0,0,0
5.5,3,1,2,2,4,4,2,2,0,1,2,0,0,0
5.5,4,0,2,2,2,2,1,0,0,1,2,0,0,0
5.5,5,1,3,3,0,0,0,3,0,1,3,0,0,0
5.5,6,0,4,4,5,5,2,0,0,1,4,0,0,1
5.5,7,1,8,8,3,3,2,4,0,1,8,0,0,0
5.5,8,0,6,6,4,4,2,0,0,1,6,0,0,0
5.5,9,1,6,6,8,8,3,5,0,1,6,0,0,0
5.5,10,1,7,7,3,3,2,1,0,1,7,0,0,0
5.5,11,0,4,4,3,3,2,0,0,1,4,0,0,0
5.5,12,1,2,2,7,7,2,2,0,1,2,0,0,0
5.5,13,0,3,3,2,2,2,0,0,1,3,0,0,0
5.5,14,0,7,7,3,3,2,0,0,1,7,0,0,0
5.5,15,0,6,6,8,8,3,0,0,1,6,0,0,0
5.5,16,1,6,6,4,4,2,5,0,1,6,0,0,0
5.5,17,0,6,6,5,5,2,0,0,1,6,0,0,0
5.5,18,1,5,5,6,6,3,5,0,1,5,0,0,0
5.5,19,0,3,3,2,2,2,0,0,1,3,0,0,0
5.5,20,0,2,2,2,2,1,0,0,1,2,0,0,0
5.5,21,0,4,4,3,3,2,0,0,1,4,0,0,0
5.5,22,0,0,0,0,0,0,0,0,1,0,0,0,0
5.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
5.5,24,1,4,4,2,2,2,4,0,1,4,0,0,0
5.5,25,1,5,5,3,3,2,5,0,1,5,0,0,0
5.5,26,0,1,1,2,2,1,0,0,1,1,0,0,0
5.5,27,1,4,4,4,4,2,4,0,1,4,0,0,0
5.5,28,1,8,8,4,4,3,7,0,1,8,0,0,0
5.5,29,1,6,6,4,4,2,2,0,1,6,0,0,0
5.5,30,1,4,4,4,4,2,4,0,1,4,0,0,0
6,0,1,2,2,5,5,2,2,0,1,2,1,0,0
6,1,0,2,2,1,1,1,0,0,1,2,0,0,0
6,2,0,2,2,1,1,1,0,0,1,2,0,0,0
6,3,1,2,2,4,4,2,2,0,1,2,1,0,0
6,4,0,2,2,2,2,1,0,0,1,2,0,0,0
6,5,1,3,3,0,0,0,3,0,1,3,1,0,0
6,6,0,4,4,5,5,2,0,0,1,4,0,0,0
6,7,1,8,8,3,3,2,4,0,1,8,1,0,0
6,8,0,6,6,4,4,2,0,0,1,6,0,0,0
6,9,1,6,6,8,8,3,5,0,1,6,1,0,0
6,10,1,7,7,3,3,2,1,0,1,7,1,0,0
6,11,0,4,4,3,3,2,0,0,1,4,0,0,0
6,12,1,2,2,7,7,2,2,0,1,2,1,0,0
6,13,0,3,3,2,2,2,0,0,1,3,0,0,0
6,14,0,7,7,3,3,2,0,0,1,7,0,0,0
6,15,0,6,6,8,8,3,0,0,1,6,0,0,0
6,16,1,6,6,4,4,2,5,0,1,6,1,0,0
6,17,0,6,6,5,5,2,0,0,1,6,0,0,0
6,18,1,5,5,6,6,3,5,0,1,4,1,0,0
6,19,0,3,3,2,2,2,0,0,1,3,0,0,0
6,20,0,2,2,2,2,1,0,0,1,2,0,0,0
6,21,0,4,4,3,3,2,0,0,1,4,0,0,0
6,22,0,0,0,0,0,0,0,0,1,0,0,0,0
6,23,0,0,0,0,0,0,0,0,1,0,0,0,0
6,24,1,4,4,2,2,2,4,0,1,4,1,0,0
6,25,1,5,5,3,3,2,5,0,1,4,1,0,0
6,26,0,1,1,2,2,1,0,0,1,1,0,0,0
6,27,1,4,4,4,4,2,4,0,1,4,1,0,0
6,28,1,8,8,4,4,3,7,0,1,8,1,0,0
6,29,1,6,6,4,4,2,2,0,1,6,1,0,0
6,30,1,4,4,4,4,2,4,0,1,4,1,0,0
6.5,0,1,2,2,5,5,2,2,0,1,2,0,10,10
6.5,1,0,2,2,1,1,1,0,0,1,2,0,0,1
6.5,2,0,2,2,1,1,1,0,0,1,2,0,0,1
6.5,3,1,2,2,4,4,2,2,0,1,2,0,13,13
6.5,4,0,2,2,2,2,1,0,0,1,2,0,0,14
6.5,5,1,3,3,0,0,0,3,0,1,3,0,0,0
6.5,6,0,4,4,5,5,2,0,0,1,4,0,0,13
6.5,7,1,8,8,3,3,2,4,0,1,8,0,10,13
6.5,8,0,6,6,4,4,2,0,0,1,6,0,0,14
6.5,9,1,6,6,8,8,3,5,0,1,6,0,13,13
6.5,10,1,7,7,3,3,2,1,0,1,6,0,0,13
6.5,11,0,4,4,3,3,2,0,0,1,4,0,0,14
6.5,12,1,2,2,7,7,2,2,0,1,2,0,13,13
6.5,13,0,3,3,2,2,2,0,0,1,3,0,0,14
6.5,14,0,7,7,3,3,2,0,0,1,7,0,0,14
6.5,15,0,6,6,8,8,3,0,0,1,6,0,0,14
6.5,16,1,6,6,4,4,2,5,0,1,6,0,13,13
6.5,17,0,6,6,5,5,2,0,0,1,6,0,0,14
6.5,18,1,5,5,6,6,3,5,2,1,5,0,13,13
6.5,19,0,3,3,2,2,2,0,0,1,3,0,0,14
6.5,20,0,2,2,2,2,1,0,0,1,2,0,0,14
6.5,21,0,4,4,3,3,2,0,0,1,4,0,0,14
6.5,22,0,0,0,0,0,0,0,0,1,0,0,0,0
6.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
6.5,24,1,4,4,2,2,2,4,0,1,4,0,13,13
6.5,25,1,5,5,3,3,2,5,0,1,5,0,13,13
6.5,26,0,1,1,2,2,1,0,0,1,1,0,0,1
6.5,27,1,4,4,4,4,2,4,0,1,4,0,13,13
6.5,28,1,8,8,4,4,3,7,0,1,8,0,13,13
6.5,29,1,6,6,4,4,2,2,0,1,5,0,2,13
6.5,30,1,4,4,4,4,2,4,0,1,4,0,13,13
7,0,1,2,2,5,5,2,2,0,1,2,0,3,3
7,1,0,2,2,1,1,1,0,0,1,2,0,0,0
7,2,0,2,2,1,1,1,0,0,1,2,0,0,0
7,3,1,2,2,4,4,2,2,0,1,2,0,0,0
7,4,0,2,2,2,2,1,0,0,1,2,0,0,0
7,5,1,3,3,0,0,0,3,0,1,3,0,0,0
7,6,0,4,4,5,5,2,0,0,1,4,0,0,0
7,7,1,8,8,3,3,2,4,0,1,8,0,0,0
7,8,0,6,6,4,4,2,0,0,1,6,0,0,0
7,9,1,6,6,8,8,3,5,0,1,6,0,0,0
7,10,1,7,7,3,3,2,1,0,1,7,0,0,0
7,11,0,4,4,3,3,2,0,0,1,4,0,0,0
7,12,1,2,2,7,7,2,2,0,1,2,0,0,0
7,13,0,3,3,2,2,2,0,0,1,3,0,0,0
7,14,0,7,7,3,3,2,0,0,1,7,0,0,0
7,15,0,6,6,8,8,3,0,0,1,6,0,0,0
7,16,1,6,6,4,4,2,5,0,1,6,0,0,0
7,17,0,6,6,5,5,2,0,0,1,6,0,0,0
7,18,1,5,5,6,6,3,5,0,1,5,0,0,0
7,19,0,3,3,2,2,2,0,0,1,3,0,0,0
7,20,0,2,2,2,2,1,0,0,1,2,0,0,0
7,21,0,4,4,3,3,2,0,0,1,4,0,0,0
7,22,0,0,0,0,0,0,0,0,1,0,0,0,0
7,23,0,0,0,0,0,0,0,0,1,0,0,0,0
7,24,1,4,4,2,2,2,4,0,1,4,0,0,0
7,25,1,5,5,3,3,2,5,0,1,5,0,0,0
7,26,0,1,1,2,2,1,0,0,1,1,0,0,0
7,27,1,4,4,4,4,2,4,0,1,4,0,0,0
7,28,1,8,8,4,4,3,7,0,1,8,0,0,0
7,29,1,6,6,4,4,2,2,0,1,6,0,0,0
7,30,1,4,4,4,4,2,4,0,1,4,0,0,0
7.5,0,1,2,2,5,5,2,2,0,1,1,1,0,0
7.5,1,0,2,2,1,1,1,0,0,1,2,0,0,0
7.5,2,0,2,2,1,1,1,0,0,1,2,0,0,0
7.5,3,1,2,2,4,4,2,2,0,1,2,1,0,0
7.5,4,0,2,2,2,2,1,0,0,1,2,0,0,0
7.5,5,1,3,3,0,0,0,3,0,1,3,1,0,0
7.5,6,0,4,4,5,5,2,0,0,1,4,0,0,0
7.5,7,1,8,8,3,3,2,4,0,1,8,1,0,0
7.5,8,0,6,6,4,4,2,0,0,1,6,0,0,0
7.5,9,1,6,6,8,8,3,5,0,1,6,1,0,0
7.5,10,1,7,7,3,3,2,1,0,1,7,1,0,0
7.5,11,0,4,4,3,3,2,0,0,1,4,0,0,0
7.5,12,1,2,2,7,7,2,2,0,1,2,1,0,0
7.5,13,0,3,3,2,2,2,0,0,1,3,0,0,0
7.5,14,0,7,7,3,3,2,0,0,1,7,0,0,0
7.5,15,0,6,6,8,8,3,0,0,1,6,0,0,0
7.5,16,1,6,6,4,4,2,5,0,1,6,1,0,0
7.5,17,0,6,6,5,5,2,0,0,1,6,0,0,0
7.5,18,1,5,5,6,6,3,5,0,1,5,1,0,0
7.5,19,0,3,3,2,2,2,0,0,1,3,0,0,0
7.5,20,0,2,2,2,2,1,0,0,1,2,0,0,0
7.5,21,0,4,4,3,3,2,0,0,1,4,0,0,0
7.5,22,0,0,0,0,0,0,0,0,1,0,0,0,0
7.5,23,0,0,0,0,0,0,0,0,1,0,0,0,0
7.5,24,1,4,4,2,2,2,4,0,1,4,1,0,0
7.5,25,1,5,5,3,3,2,5,0,1,5,1,0,0
7.5,26,0,1,1,2,2,1,0,0,1,1,0,0,0
7.5,27,1,4,4,4,4,2,4,0,1,4,1,0,0
7.5,28,1,8,8,4,4,3,7,0,1,8,1,0,0
7.5,29,1,6,6,4,4,2,2,0,1,6,1,0,0
7.5,30,1,4,4,4,4,2,4,0,1,3,1,0,0
8,0,1,2,2,5,5,2,2,2,1,2,0,12,12
8,1,0,2,2,1,1,1,0,0,1,1,0,0,0
8,2,0,2,2,1,1,1,0,0,1,1,0,0,0
8,3,1,2,2,4,4,2,2,0,1,2,0,12,12
8,4,0,2,2,2,2,1,0,0,1,2,0,0,13
8,5,1,3,3,0,0,0,3,0,1,3,0,0,0
8,6,0,4,4,5,5,2,0,0,1,4,0,0,14
8,7,1,8,8,3,3,2,4,0,1,7,0,11,12
8,8,0,6,6,4,4,2,0,0,1,6,0,0,13
