time,node_id,neighbor_id,distance_m,symmetrical_link
4,6,10,335,1
4,6,7,376,1
4,6,9,371,1
4,6,0,376,1
4,7,10,335,1
4,7,6,371,1
4,7,8,351,1
4,7,9,371,1
4,7,0,376,1
4,8,7,376,1
4,8,9,371,1
4,9,10,335,1
4,9,6,371,1
4,9,7,376,1
4,9,8,351,1
4,10,6,371,1
4,10,7,376,1
4,10,9,371,1
4.5,0,5,366,1
4.5,0,3,375,1
4.5,0,6,371,1
4.5,0,7,376,1
4.5,1,5,366,1
4.5,1,2,375,1
4.5,2,5,366,1
4.5,2,3,375,1
4.5,2,1,222,1
4.5,3,4,276,1
4.5,3,5,366,1
4.5,3,2,375,1
4.5,3,0,376,1
4.5,4,3,375,1
4.5,5,3,375,1
4.5,5,2,375,1
4.5,5,1,222,1
4.5,5,0,376,1
4.5,6,10,335,1
4.5,6,7,376,1
4.5,6,9,371,1
4.5,6,0,376,1
4.5,7,10,335,1
4.5,7,6,371,1
4.5,7,8,351,1
4.5,7,9,371,1
4.5,7,0,376,1
4.5,8,7,376,1
4.5,8,9,371,1
4.5,9,10,335,1
4.5,9,6,371,1
4.5,9,7,376,1
4.5,9,8,351,1
4.5,10,6,371,1
4.5,10,7,376,1
4.5,10,9,371,1
5,0,5,366,1
5,0,3,375,1
5,0,6,371,1
5,0,7,376,1
5,1,5,366,1
5,1,2,375,1
5,2,5,366,1
5,2,3,375,1
5,2,1,222,1
5,3,4,276,1
5,3,5,366,1
5,3,2,375,1
5,3,0,376,1
5,4,3,375,1
5,5,3,375,1
5,5,2,375,1
5,5,1,222,1
5,5,0,376,1
5,6,10,335,1
5,6,7,376,1
5,6,9,371,1
5,6,0,376,1
5,7,10,335,1
5,7,6,371,1
5,7,8,351,1
5,7,9,371,1
5,7,0,376,1
5,8,7,376,1
5,8,9,371,1
5,9,10,335,1
5,9,6,371,1
5,9,7,376,1
5,9,8,351,1
5,10,6,371,1
5,10,7,376,1
5,10,9,371,1
5.5,0,5,366,1
5.5,0,3,375,1
5.5,0,6,371,1
5.5,0,7,376,1
5.5,1,5,366,1
5.5,1,2,375,1
5.5,2,5,366,1
5.5,2,3,375,1
5.5,2,1,222,1
5.5,3,4,276,1
5.5,3,5,366,1
5.5,3,2,375,1
5.5,3,0,376,1
5.5,4,3,375,1
5.5,5,3,375,1
5.5,5,2,375,1
5.5,5,1,222,1
5.5,5,0,376,1
5.5,6,10,335,1
5.5,6,7,376,1
5.5,6,9,371,1
5.5,6,0,376,1
5.5,7,10,335,1
5.5,7,6,371,1
5.5,7,8,351,1
5.5,7,9,371,1
5.5,7,0,376,1
5.5,8,7,376,1
5.5,8,9,371,1
5.5,9,10,335,1
5.5,9,6,371,1
5.5,9,7,376,1
5.5,9,8,351,1
5.5,10,6,371,1
5.5,10,7,376,1
5.5,10,9,371,1
6,0,5,366,1
6,0,3,375,1
6,0,6,371,1
6,0,7,376,1
6,1,5,366,1
6,1,2,375,1
6,2,5,366,1
6,2,3,375,1
6,2,1,222,1
6,3,4,276,1
6,3,5,366,1
6,3,2,375,1
6,3,0,376,1
6,4,3,375,1
6,5,3,375,1
6,5,2,375,1
6,5,1,222,1
6,5,0,376,1
6,6,10,335,1
6,6,7,376,1
6,6,9,371,1
6,6,0,376,1
6,7,10,335,1
6,7,6,371,1
6,7,8,351,1
6,7,9,371,1
6,7,0,376,1
6,8,7,376,1
6,8,9,371,1
6,9,10,335,1
6,9,6,371,1
6,9,7,376,1
6,9,8,351,1
6,10,6,371,1
6,10,7,376,1
6,10,9,371,1
6.5,0,5,366,1
6.5,0,3,375,1
6.5,0,6,371,1
6.5,0,7,376,1
6.5,1,5,366,1
6.5,1,2,375,1
6.5,2,5,366,1
6.5,2,3,375,1
6.5,2,1,222,1
6.5,3,4,276,1
6.5,3,5,366,1
6.5,3,2,375,1
6.5,3,0,376,1
6.5,4,3,375,1
6.5,5,3,375,1
6.5,5,2,375,1
6.5,5,1,222,1
6.5,5,0,376,1
6.5,6,10,335,1
6.5,6,7,376,1
6.5,6,9,371,1
6.5,6,0,376,1
6.5,7,10,335,1
6.5,7,6,371,1
6.5,7,8,351,1
6.5,7,9,371,1
6.5,7,0,376,1
6.5,8,7,376,1
6.5,8,9,371,1
6.5,9,10,335,1
6.5,9,6,371,1
6.5,9,7,376,1
6.5,9,8,351,1
6.5,10,6,371,1
6.5,10,7,376,1
6.5,10,9,371,1
7,0,5,366,1
7,0,3,375,1
7,0,6,371,1
7,0,7,376,1
7,1,5,366,1
7,1,2,375,1
7,2,5,366,1
7,2,3,375,1
7,2,1,222,1
7,3,4,276,1
7,3,5,366,1
7,3,2,375,1
7,3,0,376,1
7,4,3,375,1
7,5,3,375,1
7,5,2,375,1
7,5,1,222,1
7,5,0,376,1
7,6,10,335,1
7,6,7,376,1
7,6,9,371,1
7,6,0,376,1
7,7,10,335,1
7,7,6,371,1
7,7,8,351,1
7,7,9,371,1
7,7,0,376,1
7,8,7,376,1
7,8,9,371,1
7,9,10,335,1
7,9,6,371,1
7,9,7,376,1
7,9,8,351,1
7,10,6,371,1
7,10,7,376,1
7,10,9,371,1
7.5,0,5,366,1
7.5,0,3,375,1
7.5,0,6,371,1
7.5,0,7,376,1
7.5,1,5,366,1
7.5,1,2,375,1
7.5,2,5,366,1
7.5,2,3,375,1
7.5,2,1,50,1
7.5,3,4,276,1
7.5,3,5,366,1
7.5,3,2,375,1
7.5,3,0,376,1
7.5,4,3,375,1
7.5,5,3,375,1
7.5,5,2,375,1
7.5,5,1,50,1
7.5,5,0,376,1
7.5,6,10,335,1
7.5,6,7,376,1
7.5,6,9,208,1
7.5,6,0,376,1
7.5,7,10,335,1
7.5,7,6,371,1
7.5,7,8,351,1
7.5,7,9,208,1
7.5,7,0,376,1
7.5,8,7,376,1
7.5,8,9,208,1
7.5,9,10,335,1
7.5,9,6,371,1
7.5,9,7,376,1
7.5,9,8,351,1
7.5,10,6,371,1
7.5,10,7,376,1
7.5,10,9,208,1
8,0,5,366,1
8,0,3,375,1
8,0,6,371,1
8,0,7,376,1
8,1,5,366,1
8,1,2,375,1
8,2,5,366,1
8,2,3,375,1
8,2,1,222,1
8,3,4,276,1
8,3,5,366,1
8,3,2,375,1
8,3,0,376,1
8,4,3,375,1
8,5,3,375,1
8,5,2,375,1
8,5,1,222,1
8,5,0,376,1
8,6,10,335,1
8,6,7,376,1
8,6,9,371,1
8,6,0,376,1
8,7,10,335,1
8,7,6,371,1
8,7,8,351,1
8,7,9,371,1
8,7,0,376,1
8,8,7,376,1
8,8,9,371,1
8,9,10,335,1
8,9,6,371,1
8,9,7,376,1
8,9,8,351,1
8,10,6,371,1
8,10,7,376,1
8,10,9,371,1
8.5,0,5,366,1
8.5,0,3,375,1
8.5,0,6,371,1
8.5,0,7,376,1
8.5,1,5,366,1
8.5,1,2,375,1
8.5,2,5,366,1
8.5,2,3,375,1
8.5,2,1,222,1
8.5,3,4,276,1
8.5,3,5,366,1
8.5,3,2,375,1
8.5,3,0,376,1
8.5,4,3,375,1
8.5,5,3,375,1
8.5,5,2,375,1
8.5,5,1,222,1
8.5,5,0,376,1
8.5,6,10,335,1
8.5,6,7,376,1
8.5,6,9,371,1
8.5,6,0,376,1
8.5,7,10,335,1
8.5,7,6,371,1
8.5,7,8,351,1
8.5,7,9,371,1
8.5,7,0,376,1
8.5,8,7,376,1
8.5,8,9,371,1
8.5,9,10,335,1
8.5,9,6,371,1
8.5,9,7,376,1
8.5,9,8,351,1
8.5,10,6,371,1
8.5,10,7,376,1
8.5,10,9,371,1
9,0,5,366,1
9,0,3,375,1
9,0,6,371,1
9,0,7,376,1
9,1,5,366,1
9,1,2,375,1
9,2,5,366,1
9,2,3,375,1
9,2,1,222,1
9,3,4,276,1
9,3,5,366,1
9,3,2,375,1
9,3,0,376,1
9,4,3,375,1
9,5,3,375,1
9,5,2,375,1
9,5,1,222,1
9,5,0,376,1
9,6,10,335,1
9,6,7,376,1
9,6,9,371,1
9,6,0,376,1
9,7,10,335,1
9,7,6,371,1
9,7,8,351,1
9,7,9,371,1
9,7,0,376,1
9,8,7,376,1
9,8,9,371,1
9,9,10,335,1
9,9,6,371,1
9,9,7,376,1
9,9,8,351,1
9,10,6,371,1
9,10,7,376,1
9,10,9,371,1
9.5,0,5,366,1
9.5,0,3,375,1
9.5,0,6,371,1
9.5,0,7,376,1
9.5,1,5,366,1
9.5,1,2,375,1
9.5,2,5,366,1
9.5,2,3,375,1
9.5,2,1,222,1
9.5,3,4,276,1
9.5,3,5,366,1
9.5,3,2,375,1
9.5,3,0,376,1
9.5,4,3,375,1
9.5,5,3,375,1
9.5,5,2,375,1
9.5,5,1,222,1
9.5,5,0,376,1
9.5,6,10,335,1
9.5,6,7,376,1
9.5,6,9,371,1
9.5,6,0,376,1
9.5,7,10,335,1
9.5,7,6,371,1
9.5,7,8,351,1
9.5,7,9,371,1
9.5,7,0,376,1
9.5,8,7,376,1
9.5,8,9,371,1
9.5,9,10,335,1
9.5,9,6,371,1
9.5,9,7,376,1
9.5,9,8,351,1
9.5,10,6,371,1
9.5,10,7,376,1
9.5,10,9,371,1
10,0,5,366,1
10,0,3,375,1
10,0,6,371,1
10,0,7,376,1
10,1,5,366,1
10,1,2,375,1
10,2,5,366,1
10,2,3,375,1
10,2,1,222,1
10,3,4,276,1
10,3,5,366,1
10,3,2,375,1
10,3,0,376,1
10,4,3,375,1
10,5,3,375,1
10,5,2,375,1
10,5,1,222,1
10,5,0,376,1
10,6,10,335,1
10,6,7,376,1
10,6,9,371,1
10,6,0,376,1
10,7,10,335,1
10,7,6,371,1
10,7,8,351,1
10,7,9,371,1
10,7,0,376,1
10,8,7,376,1
10,8,9,371,1
10,9,10,335,1
10,9,6,371,1
10,9,7,376,1
10,9,8,351,1
10,10,6,371,1
10,10,7,376,1
10,10,9,371,1
10.5,0,5,365,1
10.5,0,3,373,1
10.5,0,6,371,1
10.5,0,7,376,1
10.5,1,5,365,1
10.5,1,2,374,1
10.5,2,5,365,1
10.5,2,3,373,1
10.5,2,1,221,1
10.5,3,4,276,1
10.5,3,5,365,1
10.5,3,2,374,1
10.5,3,0,376,1
10.5,4,3,373,1
10.5,5,3,373,1
10.5,5,2,374,1
10.5,5,1,221,1
10.5,5,0,376,1
10.5,6,10,335,1
10.5,6,7,376,1
10.5,6,9,371,1
10.5,6,0,376,1
10.5,7,10,335,1
10.5,7,6,371,1
10.5,7,8,351,1
10.5,7,9,371,1
10.5,7,0,376,1
10.5,8,7,376,1
10.5,8,9,371,1
10.5,9,10,335,1
10.5,9,6,371,1
10.5,9,7,376,1
10.5,9,8,351,1
10.5,10,6,371,1
10.5,10,7,376,1
10.5,10,9,371,1
11,0,5,362,1
11,0,3,366,1
11,0,6,370,1
11,0,7,208,1
11,1,5,362,1
11,1,2,202,1
11,2,5,362,1
11,2,3,366,1
11,2,1,216,1
11,3,4,274,1
11,3,5,362,1
11,3,2,202,1
11,3,0,398,1
11,4,3,366,1
11,4,0,398,0
11,5,3,366,1
11,5,2,202,1
11,5,1,216,1
11,5,0,398,1
11,6,10,338,1
11,6,7,208,1
11,6,9,208,1
11,6,0,398,1
11,7,10,338,1
11,7,6,370,1
11,7,8,348,1
11,7,9,208,1
11,7,0,398,1
11,8,7,208,1
11,8,9,208,1
11,9,10,338,1
11,9,6,370,1
11,9,7,208,1
11,9,8,348,1
11,10,6,370,1
11,10,7,208,1
11,10,9,208,1
11.5,0,5,359,1
11.5,0,3,359,1
11.5,0,6,369,1
11.5,0,7,371,1
11.5,0,4,395,1
11.5,1,5,359,1
11.5,1,2,360,1
11.5,2,5,359,1
11.5,2,3,359,1
11.5,2,1,212,1
11.5,3,4,395,1
11.5,3,5,359,1
11.5,3,2,360,1
11.5,3,0,394,1
11.5,4,3,359,1
11.5,4,0,394,0
11.5,5,3,359,1
11.5,5,2,360,1
11.5,5,1,212,1
11.5,5,0,394,1
11.5,6,10,340,1
11.5,6,7,371,1
11.5,6,9,369,1
11.5,6,0,394,1
11.5,7,10,340,1
11.5,7,6,369,1
11.5,7,8,345,1
11.5,7,9,369,1
11.5,7,0,394,1
11.5,8,7,371,1
11.5,8,9,369,1
11.5,9,10,340,1
11.5,9,6,369,1
11.5,9,7,371,1
11.5,9,8,345,1
11.5,10,6,369,1
11.5,10,7,371,1
11.5,10,9,369,1
12,0,5,356,1
12,0,3,352,1
12,0,6,368,1
12,0,7,369,1
12,0,4,391,1
12,1,5,356,1
12,1,2,353,1
12,2,5,356,1
12,2,3,352,1
12,2,1,208,1
12,3,4,391,1
12,3,5,356,1
12,3,2,353,1
12,3,0,391,1
12,4,3,352,1
12,4,0,391,1
12,5,3,352,1
12,5,2,353,1
12,5,1,208,1
12,5,0,391,1
12,6,10,343,1
12,6,7,369,1
12,6,9,368,1
12,6,0,391,1
12,7,10,343,1
12,7,6,368,1
12,7,8,342,1
12,7,9,368,1
12,7,0,391,1
12,8,7,369,1
12,8,9,368,1
12,9,10,343,1
12,9,6,368,1
12,9,7,369,1
12,9,8,342,1
12,10,6,368,1
12,10,7,369,1
12,10,9,368,1
12.5,0,5,353,1
12.5,0,3,397,1
12.5,0,6,367,1
12.5,0,7,367,1
12.5,0,4,391,1
12.5,0,10,396,0
12.5,1,5,353,1
12.5,1,2,392,1
12.5,1,3,397,0
12.5,2,5,353,1
12.5,2,3,397,1
12.5,2,1,398,1
12.5,2,4,391,0
12.5,3,4,391,1
12.5,3,5,353,1
12.5,3,2,392,1
12.5,3,0,397,1
12.5,3,1,398,0
12.5,4,3,397,1
12.5,4,0,397,1
12.5,4,2,392,0
12.5,5,3,397,1
12.5,5,2,392,1
12.5,5,1,398,1
12.5,5,0,397,1
12.5,6,10,396,1
12.5,6,7,367,1
12.5,6,9,366,1
12.5,6,0,397,1
12.5,7,10,396,1
12.5,7,6,367,1
12.5,7,8,338,1
12.5,7,9,366,1
12.5,7,0,397,1
12.5,8,7,367,1
12.5,8,9,366,1
12.5,9,10,396,1
12.5,9,6,367,1
12.5,9,7,367,1
12.5,9,8,338,1
12.5,10,6,367,1
12.5,10,7,367,1
12.5,10,9,366,1
12.5,10,0,397,0
13,0,5,350,1
13,0,3,394,1
13,0,6,365,1
13,0,7,365,1
13,0,4,385,1
13,0,10,394,1
13,1,5,350,1
13,1,2,383,1
13,1,3,394,1
13,2,5,350,1
13,2,3,394,1
13,2,1,393,1
13,2,4,385,1
13,3,4,385,1
13,3,5,350,1
13,3,2,383,1
13,3,0,394,1
13,3,1,393,1
13,4,3,394,1
13,4,0,394,1
13,4,2,383,1
13,5,3,394,1
13,5,2,383,1
13,5,1,393,1
13,5,0,394,1
13,6,10,394,1
13,6,7,365,1
13,6,9,365,1
13,6,0,394,1
13,7,10,394,1
13,7,6,365,1
13,7,8,335,1
13,7,9,365,1
13,7,0,394,1
13,8,7,365,1
13,8,9,365,1
13,9,10,394,1
13,9,6,365,1
13,9,7,365,1
13,9,8,335,1
13,10,6,365,1
13,10,7,365,1
13,10,9,365,1
13,10,0,394,1
13.5,0,5,347,1
13.5,0,3,388,1
13.5,0,6,364,1
13.5,0,7,363,1
13.5,0,4,380,1
13.5,0,10,391,1
13.5,1,5,347,1
13.5,1,2,375,1
13.5,1,3,388,1
13.5,2,5,347,1
13.5,2,3,388,1
13.5,2,1,389,1
13.5,2,4,380,1
13.5,3,4,380,1
13.5,3,5,347,1
13.5,3,2,375,1
13.5,3,0,392,1
13.5,3,1,389,1
13.5,4,3,388,1
13.5,4,0,392,1
13.5,4,2,375,1
13.5,5,3,388,1
13.5,5,2,375,1
13.5,5,1,389,1
13.5,5,0,392,1
13.5,6,10,391,1
13.5,6,7,363,1
13.5,6,9,364,1
13.5,6,0,392,1
13.5,7,10,391,1
13.5,7,6,364,1
13.5,7,8,332,1
13.5,7,9,364,1
13.5,7,0,392,1
13.5,8,7,363,1
13.5,8,9,364,1
13.5,9,10,391,1
13.5,9,6,364,1
13.5,9,7,363,1
13.5,9,8,332,1
13.5,10,6,364,1
13.5,10,7,363,1
13.5,10,9,364,1
13.5,10,0,392,1
14,0,5,344,1
14,0,3,383,1
14,0,6,363,1
14,0,7,361,1
14,0,4,376,1
14,0,10,389,1
14,1,5,344,1
14,1,2,368,1
14,1,3,383,1
14,2,5,344,1
14,2,3,383,1
14,2,1,383,1
14,2,4,376,1
14,3,4,376,1
14,3,5,344,1
14,3,2,368,1
14,3,0,389,1
14,3,1,383,1
14,4,3,383,1
14,4,0,389,1
14,4,2,368,1
14,5,3,383,1
14,5,2,368,1
14,5,1,383,1
14,5,0,389,1
14,6,10,389,1
14,6,7,361,1
14,6,9,363,1
14,6,0,389,1
14,7,10,389,1
14,7,6,363,1
14,7,8,329,1
14,7,9,363,1
14,7,0,389,1
14,8,7,361,1
14,8,9,363,1
14,9,10,389,1
14,9,6,363,1
14,9,7,361,1
14,9,8,329,1
14,10,6,363,1
14,10,7,361,1
14,10,9,363,1
14,10,0,389,1
14.5,0,5,342,1
14.5,0,3,378,1
14.5,0,6,362,1
14.5,0,7,358,1
14.5,0,4,373,1
14.5,0,10,386,1
14.5,1,5,342,1
14.5,1,2,361,1
14.5,1,3,378,1
14.5,2,5,342,1
14.5,2,3,378,1
14.5,2,1,378,1
14.5,2,4,373,1
14.5,3,4,373,1
14.5,3,5,342,1
14.5,3,2,361,1
14.5,3,0,386,1
14.5,3,1,378,1
14.5,4,3,378,1
14.5,4,0,386,1
14.5,4,2,361,1
14.5,5,3,378,1
14.5,5,2,361,1
14.5,5,1,378,1
14.5,5,0,386,1
14.5,6,10,386,1
14.5,6,7,358,1
14.5,6,9,362,1
14.5,6,0,386,1
14.5,7,10,386,1
14.5,7,6,362,1
14.5,7,8,326,1
14.5,7,9,362,1
14.5,7,0,386,1
14.5,8,7,358,1
14.5,8,9,362,1
14.5,9,10,386,1
14.5,9,6,362,1
14.5,9,7,358,1
14.5,9,8,326,1
14.5,10,6,362,1
14.5,10,7,358,1
14.5,10,9,362,1
14.5,10,0,386,1
15,0,5,339,1
15,0,3,373,1
15,0,6,360,1
15,0,7,356,1
15,0,4,369,1
15,0,10,384,1
15,1,5,339,1
15,1,2,354,1
15,1,3,373,1
15,2,5,339,1
15,2,3,373,1
15,2,1,374,1
15,2,4,369,1
15,3,4,369,1
15,3,5,339,1
15,3,2,354,1
15,3,0,384,1
15,3,1,374,1
15,4,3,373,1
15,4,0,384,1
15,4,2,354,1
15,5,3,373,1
15,5,2,354,1
15,5,1,374,1
15,5,0,384,1
15,6,10,384,1
15,6,7,356,1
15,6,9,360,1
15,6,0,384,1
15,7,10,384,1
15,7,6,360,1
15,7,8,323,1
15,7,9,360,1
15,7,0,384,1
15,8,7,356,1
15,8,9,360,1
15,9,10,384,1
15,9,6,360,1
15,9,7,356,1
15,9,8,323,1
15,10,6,360,1
15,10,7,356,1
15,10,9,360,1
15,10,0,384,1
15.5,0,5,336,1
15.5,0,3,368,1
15.5,0,6,359,1
15.5,0,7,354,1
15.5,0,4,366,1
15.5,0,10,382,1
15.5,1,5,336,1
15.5,1,2,345,1
15.5,1,3,368,1
15.5,2,5,336,1
15.5,2,3,368,1
15.5,2,1,369,1
15.5,2,4,366,1
15.5,3,4,366,1
15.5,3,5,336,1
15.5,3,2,345,1
15.5,3,0,381,1
15.5,3,1,369,1
15.5,4,3,368,1
15.5,4,0,381,1
15.5,4,2,345,1
15.5,5,3,368,1
15.5,5,2,345,1
15.5,5,1,369,1
15.5,5,0,381,1
15.5,6,10,382,1
15.5,6,7,354,1
15.5,6,9,360,1
15.5,6,0,381,1
15.5,7,10,382,1
15.5,7,6,359,1
15.5,7,8,320,1
15.5,7,9,360,1
15.5,7,0,381,1
15.5,8,7,354,1
15.5,8,9,360,1
15.5,9,10,382,1
15.5,9,6,359,1
15.5,9,7,354,1
15.5,9,8,320,1
15.5,10,6,359,1
15.5,10,7,354,1
15.5,10,9,360,1
15.5,10,0,381,1
16,0,5,333,1
16,0,3,363,1
16,0,6,358,1
16,0,7,352,1
16,0,4,363,1
16,0,10,379,1
16,1,5,333,1
16,1,2,337,1
16,1,3,363,1
16,2,5,333,1
16,2,3,363,1
16,2,1,364,1
16,2,4,363,1
16,3,4,363,1
16,3,5,333,1
16,3,2,337,1
16,3,0,379,1
16,3,1,364,1
16,4,3,363,1
16,4,0,379,1
16,4,2,337,1
16,5,3,363,1
16,5,2,337,1
16,5,1,364,1
16,5,0,379,1
16,6,10,379,1
16,6,7,352,1
16,6,9,363,1
16,6,0,379,1
16,7,10,379,1
16,7,6,358,1
16,7,8,316,1
16,7,9,363,1
16,7,0,379,1
16,8,7,352,1
16,8,9,363,1
16,9,10,379,1
16,9,6,358,1
16,9,7,352,1
16,9,8,316,1
16,10,6,358,1
16,10,7,352,1
16,10,9,363,1
16,10,0,379,1
16.5,0,5,395,1
16.5,0,3,395,1
16.5,0,6,396,1
16.5,0,7,350,1
16.5,0,4,395,1
16.5,0,10,376,1
16.5,1,5,395,1
16.5,1,2,329,1
16.5,1,3,395,1
16.5,2,5,395,1
16.5,2,3,395,1
16.5,2,1,359,1
16.5,2,4,395,1
16.5,3,4,395,1
16.5,3,5,395,1
16.5,3,2,329,1
16.5,3,0,377,1
16.5,3,1,359,1
16.5,3,6,396,0
16.5,4,3,395,1
16.5,4,0,377,1
16.5,4,2,329,1
16.5,4,5,395,0
16.5,5,3,395,1
16.5,5,2,329,1
16.5,5,1,359,1
16.5,5,0,377,1
16.5,5,4,395,0
16.5,6,10,376,1
16.5,6,7,350,1
16.5,6,9,366,1
16.5,6,0,377,1
16.5,6,3,395,0
16.5,7,10,376,1
16.5,7,6,396,1
16.5,7,8,314,1
16.5,7,9,366,1
16.5,7,0,377,1
16.5,8,7,350,1
16.5,8,9,366,1
16.5,9,10,376,1
16.5,9,6,396,1
16.5,9,7,350,1
16.5,9,8,314,1
16.5,10,6,396,1
16.5,10,7,350,1
16.5,10,9,366,1
16.5,10,0,377,1
17,0,5,386,1
17,0,3,388,1
17,0,6,389,1
17,0,7,347,1
17,0,4,386,1
17,0,10,374,1
17,1,5,386,1
17,1,2,322,1
17,1,3,388,1
17,2,5,386,1
17,2,3,388,1
17,2,1,354,1
17,2,4,386,1
17,3,4,386,1
17,3,5,386,1
17,3,2,322,1
17,3,0,374,1
17,3,1,354,1
17,3,6,389,1
17,4,3,388,1
17,4,0,374,1
17,4,2,322,1
17,4,5,386,1
17,5,3,388,1
17,5,2,322,1
17,5,1,354,1
17,5,0,374,1
17,5,4,386,1
17,6,10,374,1
17,6,7,347,1
17,6,9,368,1
17,6,0,374,1
17,6,3,388,1
17,7,10,374,1
17,7,6,389,1
17,7,8,311,1
17,7,9,368,1
