time,node_id,neighbor_id,distance_m,symmetrical_link
7,4,3,375,1
7,5,1,222,1
7,5,2,375,1
7,5,3,375,1
7,5,0,376,1
7,6,7,376,1
7,6,9,371,1
7,6,0,376,1
7,6,10,335,1
7,7,6,371,1
7,7,9,371,1
7,7,8,351,1
7,7,0,376,1
7,7,10,335,1
7,8,7,376,1
7,8,9,371,1
7,9,6,371,1
7,9,7,376,1
7,9,8,351,1
7,9,10,335,1
7,10,6,371,1
7,10,7,376,1
7,10,9,371,1
7.5,0,6,371,1
7.5,0,7,376,1
7.5,0,5,366,1
7.5,0,3,375,1
7.5,1,2,206,1
7.5,1,5,366,1
7.5,2,1,222,1
7.5,2,5,366,1
7.5,2,3,375,1
7.5,3,4,276,1
7.5,3,2,206,1
7.5,3,5,366,1
7.5,3,0,376,1
7.5,4,3,375,1
7.5,5,1,222,1
7.5,5,2,206,1
7.5,5,3,375,1
7.5,5,0,376,1
7.5,6,7,376,1
7.5,6,9,335,1
7.5,6,0,376,1
7.5,6,10,335,1
7.5,7,6,371,1
7.5,7,9,335,1
7.5,7,8,351,1
7.5,7,0,376,1
7.5,7,10,335,1
7.5,8,7,376,1
7.5,8,9,335,1
7.5,9,6,371,1
7.5,9,7,376,1
7.5,9,8,351,1
7.5,9,10,335,1
7.5,10,6,371,1
7.5,10,7,376,1
7.5,10,9,335,1
8,0,6,371,1
8,0,7,376,1
8,0,5,366,1
8,0,3,375,1
8,1,2,375,1
8,1,5,366,1
8,2,1,222,1
8,2,5,366,1
8,2,3,375,1
8,3,4,276,1
8,3,2,375,1
8,3,5,366,1
8,3,0,376,1
8,4,3,375,1
8,5,1,222,1
8,5,2,375,1
8,5,3,375,1
8,5,0,376,1
8,6,7,376,1
8,6,9,371,1
8,6,0,376,1
8,6,10,335,1
8,7,6,371,1
8,7,9,371,1
8,7,8,351,1
8,7,0,376,1
8,7,10,335,1
8,8,7,376,1
8,8,9,371,1
8,9,6,371,1
8,9,7,376,1
8,9,8,351,1
8,9,10,335,1
8,10,6,371,1
8,10,7,376,1
8,10,9,371,1
8.5,0,6,371,1
8.5,0,7,376,1
8.5,0,5,366,1
8.5,0,3,375,1
8.5,1,2,375,1
8.5,1,5,366,1
8.5,2,1,222,1
8.5,2,5,366,1
8.5,2,3,375,1
8.5,3,4,276,1
8.5,3,2,375,1
8.5,3,5,366,1
8.5,3,0,376,1
8.5,4,3,375,1
8.5,5,1,222,1
8.5,5,2,375,1
8.5,5,3,375,1
8.5,5,0,376,1
8.5,6,7,376,1
8.5,6,9,371,1
8.5,6,0,376,1
8.5,6,10,335,1
8.5,7,6,371,1
8.5,7,9,371,1
8.5,7,8,351,1
8.5,7,0,376,1
8.5,7,10,335,1
8.5,8,7,376,1
8.5,8,9,371,1
8.5,9,6,371,1
8.5,9,7,376,1
8.5,9,8,351,1
8.5,9,10,335,1
8.5,10,6,371,1
8.5,10,7,376,1
8.5,10,9,371,1
9,0,6,371,1
9,0,7,376,1
9,0,5,366,1
9,0,3,375,1
9,1,2,375,1
9,1,5,366,1
9,2,1,222,1
9,2,5,366,1
9,2,3,375,1
9,3,4,276,1
9,3,2,375,1
9,3,5,366,1
9,3,0,376,1
9,4,3,375,1
9,5,1,222,1
9,5,2,375,1
9,5,3,375,1
9,5,0,376,1
9,6,7,376,1
9,6,9,371,1
9,6,0,376,1
9,6,10,335,1
9,7,6,371,1
9,7,9,371,1
9,7,8,351,1
9,7,0,376,1
9,7,10,335,1
9,8,7,376,1
9,8,9,371,1
9,9,6,371,1
9,9,7,376,1
9,9,8,351,1
9,9,10,335,1
9,10,6,371,1
9,10,7,376,1
9,10,9,371,1
9.5,0,6,371,1
9.5,0,7,376,1
9.5,0,5,366,1
9.5,0,3,375,1
9.5,1,2,375,1
9.5,1,5,366,1
9.5,2,1,222,1
9.5,2,5,366,1
9.5,2,3,375,1
9.5,3,4,276,1
9.5,3,2,375,1
9.5,3,5,366,1
9.5,3,0,376,1
9.5,4,3,375,1
9.5,5,1,222,1
9.5,5,2,375,1
9.5,5,3,375,1
9.5,5,0,376,1
9.5,6,7,376,1
9.5,6,9,371,1
9.5,6,0,376,1
9.5,6,10,111,1
9.5,7,6,371,1
9.5,7,9,371,1
9.5,7,8,351,1
9.5,7,0,376,1
9.5,7,10,111,1
9.5,8,7,376,1
9.5,8,9,371,1
9.5,9,6,371,1
9.5,9,7,376,1
9.5,9,8,351,1
9.5,9,10,111,1
9.5,10,6,371,1
9.5,10,7,376,1
9.5,10,9,371,1
10,0,6,371,1
10,0,7,376,1
10,0,5,366,1
10,0,3,375,1
10,1,2,375,1
10,1,5,366,1
10,2,1,222,1
10,2,5,366,1
10,2,3,375,1
10,3,4,276,1
10,3,2,375,1
10,3,5,366,1
10,3,0,376,1
10,4,3,375,1
10,5,1,222,1
10,5,2,375,1
10,5,3,375,1
10,5,0,376,1
10,6,7,376,1
10,6,9,371,1
10,6,0,376,1
10,6,10,335,1
10,7,6,371,1
10,7,9,371,1
10,7,8,351,1
10,7,0,376,1
10,7,10,335,1
10,8,7,376,1
10,8,9,371,1
10,9,6,371,1
10,9,7,376,1
10,9,8,351,1
10,9,10,335,1
10,10,6,371,1
10,10,7,376,1
10,10,9,371,1
10.5,0,6,371,1
10.5,0,7,376,1
10.5,0,5,365,1
10.5,0,3,374,1
10.5,1,2,374,1
10.5,1,5,365,1
10.5,2,1,222,1
10.5,2,5,365,1
10.5,2,3,374,1
10.5,3,4,276,1
10.5,3,2,374,1
10.5,3,5,365,1
10.5,3,0,376,1
10.5,4,3,374,1
10.5,5,1,222,1
10.5,5,2,374,1
10.5,5,3,374,1
10.5,5,0,376,1
10.5,6,7,376,1
10.5,6,9,371,1
10.5,6,0,376,1
10.5,6,10,335,1
10.5,7,6,371,1
10.5,7,9,371,1
10.5,7,8,351,1
10.5,7,0,376,1
10.5,7,10,335,1
10.5,8,7,376,1
10.5,8,9,371,1
10.5,9,6,371,1
10.5,9,7,376,1
10.5,9,8,351,1
10.5,9,10,335,1
10.5,10,6,371,1
10.5,10,7,376,1
10.5,10,9,371,1
11,0,6,369,1
11,0,7,373,1
11,0,5,361,1
11,0,3,362,1
11,0,4,397,0
11,1,2,363,1
11,1,5,361,1
11,2,1,214,1
11,2,5,361,1
11,2,3,362,1
11,3,4,397,1
11,3,2,363,1
11,3,5,361,1
11,3,0,397,1
11,4,3,362,1
11,4,0,397,0
11,5,1,214,1
11,5,2,363,1
11,5,3,362,1
11,5,0,397,1
11,6,7,373,1
11,6,9,370,1
11,6,0,397,1
11,6,10,338,1
11,7,6,369,1
11,7,9,370,1
11,7,8,347,1
11,7,0,397,1
11,7,10,338,1
11,8,7,373,1
11,8,9,370,1
11,9,6,369,1
11,9,7,373,1
11,9,8,347,1
11,9,10,338,1
11,10,6,369,1
11,10,7,373,1
11,10,9,370,1
11.5,0,6,368,1
11.5,0,7,371,1
11.5,0,5,357,1
11.5,0,3,353,1
11.5,0,4,391,1
11.5,1,2,398,1
11.5,1,5,357,1
11.5,2,1,208,1
11.5,2,5,357,1
11.5,2,3,353,1
11.5,3,4,391,1
11.5,3,2,398,1
11.5,3,5,357,1
11.5,3,0,391,1
11.5,4,3,353,1
11.5,4,0,391,1
11.5,4,2,398,0
11.5,5,1,208,1
11.5,5,2,398,1
11.5,5,3,353,1
11.5,5,0,391,1
11.5,6,7,371,1
11.5,6,9,368,1
11.5,6,0,391,1
11.5,6,10,342,1
11.5,7,6,368,1
11.5,7,9,368,1
11.5,7,8,343,1
11.5,7,0,391,1
11.5,7,10,342,1
11.5,8,7,371,1
11.5,8,9,368,1
11.5,9,6,368,1
11.5,9,7,371,1
11.5,9,8,343,1
11.5,9,10,342,1
11.5,10,6,368,1
11.5,10,7,371,1
11.5,10,9,368,1
12,0,6,366,1
12,0,7,369,1
12,0,5,353,1
12,0,3,396,1
12,0,4,387,1
12,0,10,397,0
12,1,2,387,1
12,1,5,353,1
12,1,3,396,0
12,2,1,396,1
12,2,5,353,1
12,2,3,396,1
12,2,4,387,1
12,3,4,387,1
12,3,2,387,1
12,3,5,353,1
12,3,0,397,1
12,3,1,396,0
12,4,3,396,1
12,4,0,397,1
12,4,2,387,0
12,5,1,396,1
12,5,2,387,1
12,5,3,396,1
12,5,0,397,1
12,6,7,369,1
12,6,9,365,1
12,6,0,397,1
12,6,10,397,1
12,7,6,366,1
12,7,9,365,1
12,7,8,340,1
12,7,0,397,1
12,7,10,397,1
12,8,7,369,1
12,8,9,365,1
12,9,6,366,1
12,9,7,369,1
12,9,8,340,1
12,9,10,397,1
12,10,6,366,1
12,10,7,369,1
12,10,9,365,1
12,10,0,397,0
12.5,0,6,364,1
12.5,0,7,366,1
12.5,0,5,349,1
12.5,0,3,390,1
12.5,0,4,380,1
12.5,0,10,101,0
12.5,1,2,376,1
12.5,1,5,349,1
12.5,1,3,390,1
12.5,2,1,389,1
12.5,2,5,349,1
12.5,2,3,390,1
12.5,2,4,380,1
12.5,3,4,380,1
12.5,3,2,376,1
12.5,3,5,349,1
12.5,3,0,394,1
12.5,3,1,389,1
12.5,4,3,390,1
12.5,4,0,394,1
12.5,4,2,376,1
12.5,5,1,389,1
12.5,5,2,376,1
12.5,5,3,390,1
12.5,5,0,394,1
12.5,6,7,366,1
12.5,6,9,364,1
12.5,6,0,394,1
12.5,6,10,101,1
12.5,7,6,364,1
12.5,7,9,364,1
12.5,7,8,340,1
12.5,7,0,394,1
12.5,7,10,101,1
12.5,8,7,366,1
12.5,8,9,364,1
12.5,9,6,364,1
12.5,9,7,366,1
12.5,9,8,340,1
12.5,9,10,101,1
12.5,10,6,364,1
12.5,10,7,366,1
12.5,10,9,364,1
12.5,10,0,394,1
13,0,6,362,1
13,0,7,364,1
13,0,5,345,1
13,0,3,383,1
13,0,4,375,1
13,0,10,390,1
13,1,2,366,1
13,1,5,345,1
13,1,3,383,1
13,2,1,381,1
13,2,5,345,1
13,2,3,383,1
13,2,4,375,1
13,3,4,375,1
13,3,2,366,1
13,3,5,345,1
13,3,0,391,1
13,3,1,381,1
13,4,3,383,1
13,4,0,391,1
13,4,2,366,1
13,5,1,381,1
13,5,2,366,1
13,5,3,383,1
13,5,0,391,1
13,6,7,364,1
13,6,9,362,1
13,6,0,391,1
13,6,10,390,1
13,7,6,362,1
13,7,9,362,1
13,7,8,333,1
13,7,0,391,1
13,7,10,390,1
13,8,7,364,1
13,8,9,362,1
13,9,6,362,1
13,9,7,364,1
13,9,8,333,1
13,9,10,390,1
13,10,6,362,1
13,10,7,364,1
13,10,9,362,1
13,10,0,391,1
13.5,0,6,360,1
13.5,0,7,361,1
13.5,0,5,342,1
13.5,0,3,374,1
13.5,0,4,370,1
13.5,0,10,387,1
13.5,1,2,354,1
13.5,1,5,342,1
13.5,1,3,374,1
13.5,2,1,375,1
13.5,2,5,342,1
13.5,2,3,374,1
13.5,2,4,370,1
13.5,3,4,370,1
13.5,3,2,354,1
13.5,3,5,342,1
13.5,3,0,387,1
13.5,3,1,375,1
13.5,4,3,374,1
13.5,4,0,387,1
13.5,4,2,354,1
13.5,5,1,375,1
13.5,5,2,354,1
13.5,5,3,374,1
13.5,5,0,387,1
13.5,6,7,361,1
13.5,6,9,360,1
13.5,6,0,387,1
13.5,6,10,387,1
13.5,7,6,360,1
13.5,7,9,360,1
13.5,7,8,330,1
13.5,7,0,387,1
13.5,7,10,387,1
13.5,8,7,361,1
13.5,8,9,360,1
13.5,9,6,360,1
13.5,9,7,361,1
13.5,9,8,330,1
13.5,9,10,387,1
13.5,10,6,360,1
13.5,10,7,361,1
13.5,10,9,360,1
13.5,10,0,387,1
14,0,6,153,1
14,0,7,359,1
14,0,5,337,1
14,0,3,368,1
14,0,4,370,1
14,0,10,384,1
14,1,2,342,1
14,1,5,337,1
14,1,3,368,1
14,2,1,369,1
14,2,5,337,1
14,2,3,368,1
14,2,4,370,1
14,3,4,370,1
14,3,2,342,1
14,3,5,337,1
14,3,0,384,1
14,3,1,369,1
14,4,3,368,1
14,4,0,384,1
14,4,2,342,1
14,5,1,369,1
14,5,2,342,1
14,5,3,368,1
14,5,0,384,1
14,6,7,359,1
14,6,9,358,1
14,6,0,384,1
14,6,10,384,1
14,7,6,153,1
14,7,9,358,1
14,7,8,326,1
14,7,0,384,1
14,7,10,384,1
14,8,7,359,1
14,8,9,358,1
14,9,6,153,1
14,9,7,359,1
14,9,8,326,1
14,9,10,384,1
14,10,6,153,1
14,10,7,359,1
14,10,9,358,1
14,10,0,384,1
14.5,0,6,356,1
14.5,0,7,209,1
14.5,0,5,334,1
14.5,0,3,360,1
14.5,0,4,331,0
14.5,0,10,381,1
14.5,1,2,331,1
14.5,1,5,334,1
14.5,1,3,360,1
14.5,2,1,361,1
14.5,2,5,334,1
14.5,2,3,360,1
14.5,2,4,331,1
14.5,3,4,331,1
14.5,3,2,331,1
14.5,3,5,334,1
14.5,3,0,381,1
14.5,3,1,361,1
14.5,4,3,360,1
14.5,4,0,381,1
14.5,4,2,331,1
14.5,5,1,361,1
14.5,5,2,331,1
14.5,5,3,360,1
14.5,5,0,381,1
14.5,6,7,209,1
14.5,6,9,361,1
14.5,6,0,381,1
14.5,6,10,381,1
14.5,7,6,356,1
14.5,7,9,361,1
14.5,7,8,323,1
14.5,7,0,381,1
14.5,7,10,381,1
14.5,8,7,209,1
14.5,8,9,361,1
14.5,9,6,356,1
14.5,9,7,209,1
14.5,9,8,323,1
14.5,9,10,381,1
14.5,10,6,356,1
14.5,10,7,209,1
14.5,10,9,361,1
14.5,10,0,381,1
15,0,6,391,1
15,0,7,354,1
15,0,5,389,1
15,0,3,389,1
15,0,4,390,1
15,0,10,378,1
15,1,2,319,1
15,1,5,389,1
15,1,3,389,1
15,2,1,354,1
15,2,5,389,1
15,2,3,389,1
15,2,4,390,1
15,3,4,390,1
15,3,2,319,1
15,3,5,389,1
15,3,0,378,1
15,3,1,354,1
15,3,6,391,0
15,4,3,389,1
15,4,0,378,0
15,4,2,319,1
15,4,5,389,0
15,5,1,354,1
15,5,2,319,1
15,5,3,389,1
15,5,0,378,1
15,5,4,390,0
15,6,7,354,1
15,6,9,364,1
15,6,0,378,1
15,6,10,378,1
15,6,3,389,0
15,7,6,391,1
15,7,9,364,1
15,7,8,318,1
15,7,0,378,1
15,7,10,378,1
15,8,7,354,1
15,8,9,364,1
15,9,6,391,1
15,9,7,354,1
15,9,8,318,1
15,9,10,378,1
15,10,6,391,1
15,10,7,354,1
15,10,9,364,1
15,10,0,378,1
15.5,0,6,383,1
15.5,0,7,352,1
15.5,0,5,377,1
15.5,0,3,382,1
15.5,0,4,377,1
15.5,0,10,375,1
15.5,1,2,309,1
15.5,1,5,377,1
15.5,1,3,382,1
15.5,2,1,346,1
15.5,2,5,377,1
15.5,2,3,382,1
15.5,2,4,377,1
15.5,3,4,377,1
15.5,3,2,309,1
15.5,3,5,377,1
15.5,3,0,375,1
15.5,3,1,346,1
15.5,3,6,383,1
15.5,4,3,382,1
15.5,4,0,375,1
15.5,4,2,309,1
15.5,4,5,377,1
15.5,5,1,346,1
15.5,5,2,309,1
15.5,5,3,382,1
15.5,5,0,375,1
15.5,5,4,377,1
15.5,6,7,352,1
15.5,6,9,367,1
15.5,6,0,375,1
15.5,6,10,375,1
15.5,6,3,382,1
15.5,7,6,383,1
15.5,7,9,367,1
15.5,7,8,315,1
15.5,7,0,375,1
15.5,7,10,375,1
15.5,8,7,352,1
15.5,8,9,367,1
15.5,9,6,383,1
15.5,9,7,352,1
15.5,9,8,315,1
15.5,9,10,375,1
15.5,10,6,383,1
15.5,10,7,352,1
15.5,10,9,367,1
15.5,10,0,375,1
16,0,6,373,1
16,0,7,350,1
16,0,5,364,1
16,0,3,373,1
16,0,4,366,1
16,0,10,372,1
16,1,2,297,1
16,1,5,364,1
16,1,3,373,1
16,2,1,339,1
16,2,5,364,1
16,2,3,373,1
16,2,4,366,1
16,3,4,366,1
16,3,2,297,1
16,3,5,364,1
16,3,0,372,1
16,3,1,339,1
16,3,6,373,1
16,4,3,373,1
16,4,0,372,1
16,4,2,297,1
16,4,5,364,1
16,5,1,339,1
16,5,2,297,1
16,5,3,373,1
16,5,0,372,1
16,5,4,366,1
16,6,7,350,1
16,6,9,369,1
16,6,0,372,1
16,6,10,372,1
16,6,3,373,1
16,7,6,373,1
16,7,9,369,1
16,7,8,312,1
16,7,0,372,1
16,7,10,372,1
16,8,7,350,1
16,8,9,369,1
16,9,6,373,1
16,9,7,350,1
16,9,8,312,1
16,9,10,372,1
16,10,6,373,1
16,10,7,350,1
16,10,9,369,1
16,10,0,372,1
16.5,0,6,398,1
16.5,0,7,347,1
16.5,0,5,398,1
16.5,0,3,364,1
16.5,0,4,398,1
16.5,0,10,373,1
16.5,1,2,288,1
16.5,1,5,398,1
16.5,1,3,364,1
16.5,1,4,398,0
16.5,2,1,398,1
16.5,2,5,398,1
16.5,2,3,364,1
16.5,2,4,398,1
16.5,3,4,398,1
16.5,3,2,288,1
16.5,3,5,398,1
16.5,3,0,369,1
16.5,3,1,398,1
16.5,3,6,398,1
16.5,4,3,364,1
16.5,4,0,369,1
16.5,4,2,288,1
16.5,4,5,398,1
16.5,4,1,398,0
16.5,5,1,398,1
16.5,5,2,288,1
16.5,5,3,364,1
16.5,5,0,369,1
16.5,5,4,398,1
16.5,5,6,398,0
16.5,6,7,347,1
16.5,6,9,373,1
16.5,6,0,369,1
16.5,6,10,373,1
16.5,6,3,364,1
16.5,6,5,398,0
16.5,7,6,398,1
16.5,7,9,373,1
16.5,7,8,308,1
16.5,7,0,369,1
16.5,7,10,373,1
16.5,8,7,347,1
16.5,8,9,373,1
16.5,9,6,398,1
16.5,9,7,347,1
16.5,9,8,308,1
16.5,9,10,373,1
16.5,10,6,398,1
16.5,10,7,347,1
16.5,10,9,373,1
16.5,10,0,369,1
17,0,6,395,1
17,0,7,345,1
17,0,5,395,1
17,0,3,392,1
17,0,4,393,1
17,0,10,393,1
17,0,2,398,0
17,1,2,398,1
17,1,5,395,1
17,1,3,392,1
17,1,4,393,1
