time,node_id,is_mpr,one_hop_neighbors,sym_one_hop_neighbors,two_hop_neighbors,sym_two_hop_neighbors,mpr_set_size,mpr_selector_set_size,mpr_changes,olsr_hello_sent,olsr_hello_received,olsr_tc_generated,olsr_tc_retransmitted,olsr_tc_recved
27.5,1,0,6,6,3,3,1,0,0,1,6,0,0,4
27.5,2,0,6,6,4,4,1,0,0,1,6,0,0,4
27.5,3,1,8,8,2,2,1,3,0,1,8,0,1,3
27.5,4,0,5,5,4,4,1,0,0,1,5,0,0,4
27.5,5,1,7,7,3,3,1,1,0,1,7,0,1,3
27.5,6,1,8,8,2,2,1,6,2,1,8,0,3,3
27.5,7,0,6,6,4,4,1,0,2,1,6,0,0,4
27.5,8,0,4,4,6,6,1,0,0,1,4,0,0,4
27.5,9,0,4,4,6,6,1,0,2,1,4,0,0,4
27.5,10,0,6,6,4,4,2,0,0,1,6,0,0,4
28,0,1,10,10,0,0,0,7,1,1,10,0,0,0
28,1,0,7,6,2,2,1,0,0,1,7,0,0,0
28,2,0,7,6,3,3,1,0,0,1,7,0,0,0
28,3,1,8,8,2,2,1,2,0,1,8,0,0,0
28,4,0,6,5,3,3,1,0,0,1,6,0,0,0
28,5,0,7,7,3,3,1,0,0,1,7,0,0,0
28,6,1,10,8,0,0,1,6,0,1,10,0,0,0
28,7,0,6,6,4,4,1,0,0,1,6,0,0,0
28,8,0,4,4,6,6,1,0,0,1,4,0,0,0
28,9,0,4,4,6,6,1,0,0,1,4,0,0,0
28,10,0,7,6,3,3,2,0,0,1,7,0,0,0
28.5,0,1,10,10,0,0,0,7,0,1,10,1,0,0
28.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
28.5,2,0,7,7,3,3,1,0,2,1,7,0,0,0
28.5,3,0,8,8,2,2,1,0,2,1,8,0,0,0
28.5,4,0,6,6,4,4,1,0,0,1,6,0,0,0
28.5,5,0,7,7,3,3,1,0,2,1,7,0,0,0
28.5,6,1,10,10,0,0,0,5,1,1,10,1,0,0
28.5,7,0,6,6,4,4,1,0,0,1,6,0,0,0
28.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
28.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
28.5,10,0,7,7,3,3,1,0,1,1,7,0,0,0
29,0,1,10,10,0,0,0,10,0,1,10,0,1,1
29,1,0,7,7,3,3,1,0,0,1,7,0,0,2
29,2,0,7,7,3,3,1,0,0,1,7,0,0,2
29,3,0,8,8,2,2,1,0,0,1,8,0,0,2
29,4,0,6,6,4,4,1,0,0,1,6,0,0,2
29,5,0,7,7,3,3,1,0,0,1,7,0,0,2
29,6,1,10,10,0,0,0,4,0,1,10,0,0,1
29,7,0,6,6,4,4,1,0,2,1,6,0,0,2
29,8,0,4,4,6,6,1,0,2,1,4,0,0,2
29,9,0,4,4,6,6,1,0,2,1,4,0,0,2
29,10,0,7,7,3,3,1,0,2,1,7,0,0,2
29.5,0,1,10,10,0,0,0,9,0,1,10,0,0,0
29.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
29.5,2,0,7,7,3,3,1,0,0,1,7,0,0,0
29.5,3,0,8,8,2,2,1,0,0,1,8,0,0,0
29.5,4,0,7,6,3,3,1,0,0,1,7,0,0,0
29.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
29.5,6,1,10,10,0,0,0,4,0,1,10,0,0,0
29.5,7,0,6,6,4,4,1,0,0,1,6,0,0,0
29.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
29.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
29.5,10,0,8,7,2,2,1,0,0,1,8,0,0,0
30,0,1,10,10,0,0,0,5,0,1,10,1,0,0
30,1,0,7,7,3,3,1,0,0,1,7,0,0,0
30,2,0,7,7,3,3,1,0,0,1,7,0,0,0
30,3,0,8,8,2,2,1,0,0,1,7,0,0,0
30,4,0,7,7,3,3,1,0,0,1,7,0,0,0
30,5,0,7,7,3,3,1,0,0,1,7,0,0,0
30,6,1,10,10,0,0,0,4,0,1,10,1,0,0
30,7,0,6,6,4,4,1,0,0,1,5,0,0,0
30,8,0,4,4,6,6,1,0,0,1,4,0,0,0
30,9,0,4,4,6,6,1,0,0,1,4,0,0,0
30,10,0,8,8,2,2,1,0,0,1,8,0,0,0
30.5,0,1,10,10,0,0,0,5,0,1,10,0,0,1
30.5,1,0,7,7,3,3,1,0,0,1,7,0,0,2
30.5,2,0,7,7,3,3,1,0,0,1,7,0,0,2
30.5,3,0,8,7,2,2,1,0,0,1,7,0,0,2
30.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
30.5,5,0,7,7,3,3,1,0,0,1,7,0,0,2
30.5,6,1,10,10,0,0,0,4,0,1,10,0,0,1
30.5,7,0,6,5,4,4,1,0,0,1,5,0,0,2
30.5,8,0,4,4,6,6,1,0,0,1,4,0,0,2
30.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
30.5,10,0,8,8,2,2,1,0,0,1,8,0,0,2
31,0,1,10,10,0,0,0,5,0,1,10,0,0,0
31,1,0,7,7,3,3,1,0,0,1,7,0,0,0
31,2,0,7,7,3,3,1,0,0,1,7,0,0,0
31,3,0,8,7,2,2,1,0,0,1,7,0,0,0
31,4,0,7,7,3,3,1,0,0,1,7,0,0,0
31,5,0,7,7,3,3,1,0,0,1,7,0,0,0
31,6,1,10,10,0,0,0,4,0,1,10,0,0,0
31,7,0,6,5,4,4,1,0,0,1,5,0,0,0
31,8,0,4,4,6,6,1,0,0,1,4,0,0,0
31,9,0,4,4,6,6,1,0,0,1,4,0,0,0
31,10,0,8,8,2,2,1,0,0,1,8,0,0,0
31.5,0,1,10,10,0,0,0,5,0,1,10,1,0,0
31.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
31.5,2,0,7,7,3,3,1,0,0,1,7,0,0,0
31.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
31.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
31.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
31.5,6,1,10,10,0,0,0,4,0,1,10,1,0,0
31.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
31.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
31.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
31.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
32,0,1,10,10,0,0,0,5,0,1,10,0,0,1
32,1,0,7,7,3,3,1,0,0,1,7,0,0,2
32,2,0,7,7,3,3,1,0,0,1,7,0,0,2
32,3,0,7,7,3,3,1,0,0,1,7,0,0,2
32,4,0,7,7,3,3,1,0,0,1,7,0,0,2
32,5,0,7,7,3,3,1,0,0,1,7,0,0,2
32,6,1,10,10,0,0,0,4,0,1,10,0,0,1
32,7,0,5,5,5,5,1,0,0,1,5,0,0,2
32,8,0,4,4,6,6,1,0,0,1,4,0,0,2
32,9,0,4,4,6,6,1,0,0,1,4,0,0,2
32,10,0,8,8,2,2,1,0,0,1,8,0,0,2
32.5,0,1,10,10,0,0,0,5,0,1,10,0,0,0
32.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
32.5,2,0,7,7,3,3,1,0,0,1,7,0,0,0
32.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
32.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
32.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
32.5,6,1,10,10,0,0,0,4,0,1,10,0,0,0
32.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
32.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
32.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
32.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
33,0,1,10,10,0,0,0,5,0,1,10,1,0,0
33,1,0,7,7,3,3,1,0,0,1,7,0,0,0
33,2,0,7,7,3,3,1,0,0,1,7,0,0,0
33,3,0,7,7,3,3,1,0,0,1,7,0,0,0
33,4,0,7,7,3,3,1,0,0,1,7,0,0,0
33,5,0,7,7,3,3,1,0,0,1,7,0,0,0
33,6,1,10,10,0,0,0,4,0,1,10,1,0,0
33,7,0,5,5,5,5,1,0,0,1,5,0,0,0
33,8,0,4,4,6,6,1,0,0,1,4,0,0,0
33,9,0,4,4,6,6,1,0,0,1,4,0,0,0
33,10,0,8,8,2,2,1,0,0,1,8,0,0,0
33.5,0,1,10,10,0,0,0,5,0,1,10,0,0,1
33.5,1,0,7,7,3,3,1,0,0,1,7,0,0,2
33.5,2,0,7,7,3,3,1,0,0,1,7,0,0,2
33.5,3,0,7,7,3,3,1,0,0,1,7,0,0,2
33.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
33.5,5,0,7,7,3,3,1,0,0,1,7,0,0,2
33.5,6,1,10,10,0,0,0,4,0,1,10,0,0,1
33.5,7,0,5,5,5,5,1,0,0,1,5,0,0,2
33.5,8,0,4,4,6,6,1,0,0,1,4,0,0,2
33.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
33.5,10,0,8,8,2,2,1,0,0,1,8,0,0,2
34,0,1,10,10,0,0,0,5,0,1,10,0,0,0
34,1,0,7,7,3,3,1,0,0,1,7,0,0,0
34,2,0,7,7,3,3,1,0,0,1,7,0,0,0
34,3,0,7,7,3,3,1,0,0,1,7,0,0,0
34,4,0,7,7,3,3,1,0,0,1,7,0,0,0
34,5,0,7,7,3,3,1,0,0,1,7,0,0,0
34,6,1,10,10,0,0,0,4,0,1,10,0,0,0
34,7,0,5,5,5,5,1,0,0,1,5,0,0,0
34,8,0,4,4,6,6,1,0,0,1,4,0,0,0
34,9,0,4,4,6,6,1,0,0,1,4,0,0,0
34,10,0,8,8,2,2,1,0,0,1,8,0,0,0
34.5,0,1,10,10,0,0,0,5,0,1,10,1,0,0
34.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
34.5,2,0,7,7,3,3,1,0,0,1,7,0,0,0
34.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
34.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
34.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
34.5,6,1,10,10,0,0,0,4,0,1,10,1,0,0
34.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
34.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
34.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
34.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
35,0,1,10,10,0,0,0,5,0,1,10,0,0,1
35,1,0,7,7,3,3,1,0,0,1,7,0,0,2
35,2,0,7,7,3,3,1,0,0,1,7,0,0,2
35,3,0,7,7,3,3,1,0,0,1,7,0,0,2
35,4,0,7,7,3,3,1,0,0,1,7,0,0,2
35,5,0,7,7,3,3,1,0,0,1,7,0,0,2
35,6,1,10,10,0,0,0,4,0,1,10,0,0,1
35,7,0,5,5,5,5,1,0,0,1,5,0,0,2
35,8,0,4,4,6,6,1,0,0,1,4,0,0,2
35,9,0,4,4,6,6,1,0,0,1,4,0,0,2
35,10,0,8,8,2,2,1,0,0,1,8,0,0,2
35.5,0,1,10,10,0,0,0,5,0,1,10,0,0,0
35.5,1,0,7,7,3,3,1,0,0,1,7,0,0,0
35.5,2,0,7,7,3,3,1,0,0,1,7,0,0,0
35.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
35.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
35.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
35.5,6,1,10,10,0,0,0,4,0,1,10,0,0,0
35.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
35.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
35.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
35.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
36,0,1,10,10,0,0,0,5,0,1,10,1,0,0
36,1,0,7,7,3,3,1,0,0,1,7,0,0,0
36,2,0,7,7,3,3,1,0,0,1,7,0,0,0
36,3,0,7,7,3,3,1,0,0,1,7,0,0,0
36,4,0,7,7,3,3,1,0,0,1,7,0,0,0
36,5,0,7,7,3,3,1,0,0,1,7,0,0,0
36,6,1,10,10,0,0,0,4,0,1,10,1,0,0
36,7,0,5,5,5,5,1,0,0,1,5,0,0,0
36,8,0,4,4,6,6,1,0,0,1,4,0,0,0
36,9,0,4,4,6,6,1,0,0,1,4,0,0,0
36,10,0,8,8,2,2,1,0,0,1,8,0,0,0
36.5,0,1,10,10,0,0,0,5,0,1,10,0,0,1
36.5,1,0,7,7,3,3,1,0,0,1,7,0,0,2
36.5,2,0,7,7,3,3,1,0,0,1,7,0,0,2
36.5,3,0,7,7,3,3,1,0,0,1,7,0,0,2
36.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
36.5,5,0,7,7,3,3,1,0,0,1,7,0,0,2
36.5,6,1,10,10,0,0,0,4,0,1,10,0,0,1
36.5,7,0,5,5,5,5,1,0,0,1,5,0,0,2
36.5,8,0,4,4,6,6,1,0,0,1,4,0,0,2
36.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
36.5,10,0,8,8,2,2,1,0,0,1,8,0,0,2
37,0,1,10,10,0,0,0,5,0,1,10,0,0,0
37,1,0,7,7,3,3,1,0,0,1,6,0,0,0
37,2,0,7,7,3,3,1,0,0,1,6,0,0,0
37,3,0,7,7,3,3,1,0,0,1,7,0,0,0
37,4,0,7,7,3,3,1,0,0,1,7,0,0,0
37,5,0,7,7,3,3,1,0,0,1,7,0,0,0
37,6,1,10,10,0,0,0,4,0,1,10,0,0,0
37,7,0,5,5,5,5,1,0,0,1,5,0,0,0
37,8,0,4,4,6,6,1,0,0,1,4,0,0,0
37,9,0,4,4,6,6,1,0,0,1,4,0,0,0
37,10,0,8,8,2,2,1,0,0,1,8,0,0,0
37.5,0,1,10,10,0,0,0,5,0,1,8,1,0,0
37.5,1,0,7,6,3,3,1,0,0,1,6,0,0,0
37.5,2,0,7,6,3,3,1,0,0,1,6,0,0,0
37.5,3,0,7,7,3,3,1,0,0,1,6,0,0,0
37.5,4,0,7,7,3,3,1,0,0,1,5,0,0,0
37.5,5,0,7,7,3,3,1,0,0,1,5,0,0,0
37.5,6,1,10,10,0,0,0,4,0,1,8,1,0,0
37.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
37.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
37.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
37.5,10,0,8,8,2,2,1,0,0,1,6,0,0,0
38,0,1,10,10,0,0,0,5,4,1,10,0,0,1
38,1,0,7,6,3,3,1,0,0,1,6,0,0,2
38,2,0,7,6,3,3,1,0,0,1,6,0,0,2
38,3,0,7,7,3,3,1,0,0,1,7,0,0,2
38,4,0,7,7,3,3,1,0,0,1,7,0,0,2
38,5,0,7,7,3,3,1,0,0,1,7,0,0,2
38,6,1,10,10,0,0,0,4,4,1,10,0,0,1
38,7,0,5,5,5,5,1,0,0,1,5,0,0,2
38,8,0,4,4,6,6,1,0,0,1,4,0,0,2
38,9,0,4,4,6,6,1,0,0,1,4,0,0,2
38,10,0,8,8,2,2,1,0,0,1,8,0,0,2
38.5,0,1,10,10,0,0,0,5,0,1,10,0,0,0
38.5,1,0,6,6,4,4,1,0,0,1,6,0,0,0
38.5,2,0,6,6,4,4,1,0,0,1,6,0,0,0
38.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
38.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
38.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
38.5,6,1,10,10,0,0,0,4,0,1,10,0,0,0
38.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
38.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
38.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
38.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
39,0,1,10,10,0,0,0,5,0,1,10,1,0,0
39,1,0,6,6,4,4,1,0,0,1,5,0,0,0
39,2,0,6,6,4,4,1,0,0,1,6,0,0,0
39,3,0,7,7,3,3,1,0,0,1,7,0,0,0
39,4,0,7,7,3,3,1,0,0,1,7,0,0,0
39,5,0,7,7,3,3,1,0,0,1,6,0,0,0
39,6,1,10,10,0,0,0,4,0,1,9,1,0,0
39,7,0,5,5,5,5,1,0,0,1,5,0,0,0
39,8,0,4,4,6,6,1,0,0,1,4,0,0,0
39,9,0,4,4,6,6,1,0,0,1,4,0,0,0
39,10,0,8,8,2,2,1,0,0,1,8,0,0,0
39.5,0,1,10,10,0,0,0,5,0,1,8,0,0,1
39.5,1,0,6,5,4,4,1,0,0,1,4,0,0,1
39.5,2,0,6,6,4,4,1,0,0,1,5,0,0,2
39.5,3,0,7,7,3,3,1,0,0,1,7,0,0,2
39.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
39.5,5,0,7,6,3,3,1,0,0,1,5,0,0,2
39.5,6,1,10,9,0,0,1,4,1,1,7,0,0,1
39.5,7,0,5,5,5,5,1,0,0,1,5,0,0,2
39.5,8,0,4,4,6,6,1,0,0,1,4,0,0,2
39.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
39.5,10,0,8,8,2,2,1,0,0,1,6,0,0,2
40,0,1,10,10,0,0,0,6,2,1,10,0,0,0
40,1,0,6,4,4,4,1,0,0,1,4,0,0,0
40,2,0,6,6,4,4,1,0,0,1,6,0,0,0
40,3,0,7,7,3,3,1,0,0,1,7,0,0,0
40,4,0,7,7,3,3,1,0,0,1,7,0,0,0
40,5,0,7,6,3,3,1,0,0,1,6,0,0,0
40,6,1,10,9,0,0,1,4,0,1,9,0,0,0
40,7,0,5,5,5,5,1,0,2,1,5,0,0,0
40,8,0,4,4,6,6,1,0,2,1,4,0,0,0
40,9,0,4,4,6,6,1,0,2,1,4,0,0,0
40,10,0,8,8,2,2,1,0,0,1,8,0,0,0
40.5,0,1,10,10,0,0,0,9,0,1,10,1,0,0
40.5,1,0,5,4,5,5,1,0,0,1,4,0,0,0
40.5,2,0,6,6,4,4,1,0,0,1,6,0,0,0
40.5,3,0,7,7,3,3,1,0,0,1,7,0,0,0
40.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
40.5,5,0,6,6,4,4,1,0,0,1,6,0,0,0
40.5,6,1,9,9,1,1,1,4,0,1,9,1,0,0
40.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
40.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
40.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
40.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
41,0,1,10,10,0,0,0,9,0,1,10,0,1,1
41,1,0,4,4,6,6,1,0,0,1,4,0,0,2
41,2,0,6,6,4,4,1,0,0,1,6,0,0,2
41,3,0,7,7,3,3,1,0,0,1,7,0,0,2
41,4,0,7,7,3,3,1,0,0,1,7,0,0,2
41,5,0,6,6,4,4,1,0,0,1,6,0,0,2
41,6,1,9,9,1,1,1,1,0,1,9,0,0,1
41,7,0,5,5,5,5,1,0,0,1,5,0,0,2
41,8,0,4,4,6,6,1,0,0,1,4,0,0,2
41,9,0,4,4,6,6,1,0,0,1,4,0,0,2
41,10,0,8,8,2,2,1,0,0,1,8,0,0,2
41.5,0,1,10,10,0,0,0,9,0,1,8,0,0,0
41.5,1,0,4,4,6,6,1,0,0,1,4,0,0,0
41.5,2,0,6,6,4,4,1,0,0,1,6,0,0,0
41.5,3,0,7,7,3,3,1,0,0,1,6,0,0,0
41.5,4,0,7,7,3,3,1,0,0,1,6,0,0,0
41.5,5,0,6,6,4,4,1,0,0,1,6,0,0,0
41.5,6,1,9,9,1,1,1,1,0,1,7,0,0,0
41.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
41.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
41.5,9,0,4,4,6,6,1,0,0,1,3,0,0,0
41.5,10,0,8,8,2,2,1,0,0,1,6,0,0,0
42,0,1,10,10,0,0,0,9,2,1,10,1,0,0
42,1,0,4,4,6,6,1,0,0,1,4,0,0,0
42,2,0,6,6,4,4,1,0,0,1,6,0,0,0
42,3,0,7,7,3,3,1,0,0,1,7,0,0,0
42,4,0,7,7,3,3,1,0,0,1,7,0,0,0
42,5,0,6,6,4,4,1,0,0,1,6,0,0,0
42,6,1,9,9,1,1,1,1,0,1,9,1,0,0
42,7,0,5,5,5,5,1,0,0,1,5,0,0,0
42,8,0,4,4,6,6,1,0,0,1,4,0,0,0
42,9,0,4,4,6,6,1,0,0,1,4,0,0,0
42,10,0,8,8,2,2,1,0,0,1,8,0,0,0
42.5,0,1,10,10,0,0,0,9,0,1,10,0,1,1
42.5,1,0,4,4,6,6,1,0,0,1,4,0,0,2
42.5,2,0,6,6,4,4,1,0,0,1,6,0,0,2
42.5,3,0,7,7,3,3,1,0,0,1,6,0,0,2
42.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
42.5,5,0,6,6,4,4,1,0,0,1,6,0,0,2
42.5,6,1,9,9,1,1,1,1,0,1,8,0,0,1
42.5,7,0,5,5,5,5,1,0,0,1,5,0,0,2
42.5,8,0,4,4,6,6,1,0,0,1,4,0,0,2
42.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
42.5,10,0,8,8,2,2,1,0,0,1,8,0,0,2
43,0,1,10,10,0,0,0,9,0,1,10,0,0,0
43,1,0,4,4,6,6,1,0,0,1,4,0,0,0
43,2,0,6,6,4,4,1,0,0,1,6,0,0,0
43,3,0,7,6,3,3,1,0,0,1,6,0,0,0
43,4,0,7,7,3,3,1,0,0,1,7,0,0,0
43,5,0,6,6,4,4,1,0,0,1,6,0,0,0
43,6,1,9,8,1,1,1,1,0,1,8,0,0,0
43,7,0,5,5,5,5,1,0,0,1,5,0,0,0
43,8,0,4,4,6,6,1,0,0,1,4,0,0,0
43,9,0,4,4,6,6,1,0,0,1,4,0,0,0
43,10,0,8,8,2,2,1,0,0,1,8,0,0,0
43.5,0,1,10,10,0,0,0,9,0,1,10,1,0,0
43.5,1,0,4,4,6,6,1,0,0,1,4,0,0,0
43.5,2,0,6,6,4,4,1,0,0,1,6,0,0,0
43.5,3,0,7,6,3,3,1,0,0,1,6,0,0,0
43.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
43.5,5,0,6,6,4,4,1,0,0,1,6,0,0,0
43.5,6,1,9,8,1,1,1,1,0,1,8,1,0,0
43.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
43.5,8,0,4,4,6,6,1,0,0,1,4,0,0,0
43.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
43.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
44,0,1,10,10,0,0,0,9,0,1,10,0,1,1
44,1,0,4,4,6,6,1,0,0,1,4,0,0,2
44,2,0,6,6,4,4,1,0,0,1,6,0,0,2
44,3,0,6,6,4,4,1,0,0,1,6,0,0,2
44,4,0,7,7,3,3,1,0,0,1,7,0,0,2
44,5,0,7,6,3,3,1,0,0,1,7,0,0,2
44,6,1,8,8,2,2,1,1,0,1,8,0,0,1
44,7,0,5,5,5,5,1,0,0,1,5,0,0,2
44,8,0,5,4,5,5,1,0,0,1,5,0,0,2
44,9,0,4,4,6,6,1,0,0,1,4,0,0,2
44,10,0,8,8,2,2,1,0,0,1,8,0,0,2
44.5,0,1,10,10,0,0,0,9,0,1,10,0,0,0
44.5,1,0,4,4,6,6,1,0,0,1,4,0,0,0
44.5,2,0,6,6,4,4,1,0,0,1,6,0,0,0
44.5,3,0,6,6,4,4,1,0,0,1,6,0,0,0
44.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
44.5,5,0,7,7,3,3,1,0,0,1,7,0,0,0
44.5,6,1,8,8,2,2,1,1,0,1,8,0,0,0
44.5,7,0,5,5,5,5,1,0,0,1,5,0,0,0
44.5,8,0,5,5,5,5,1,0,0,1,5,0,0,0
44.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
44.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
45,0,1,10,10,0,0,0,9,0,1,10,1,0,0
45,1,0,4,4,6,6,1,0,0,1,4,0,0,0
45,2,0,7,6,3,3,1,0,0,1,7,0,0,0
45,3,0,6,6,4,4,1,0,0,1,6,0,0,0
45,4,0,7,7,3,3,1,0,0,1,7,0,0,0
45,5,0,7,7,3,3,1,0,0,1,7,0,0,0
45,6,1,8,8,2,2,1,1,0,1,8,1,0,0
45,7,0,5,5,5,5,1,0,0,1,5,0,0,0
45,8,0,5,5,5,5,1,0,0,1,5,0,0,0
45,9,0,4,4,6,6,1,0,0,1,4,0,0,0
45,10,0,8,8,2,2,1,0,0,1,8,0,0,0
45.5,0,1,10,10,0,0,0,9,0,1,10,0,1,1
45.5,1,0,4,4,6,6,1,0,0,1,4,0,0,2
45.5,2,0,7,6,3,3,1,0,0,1,7,0,0,2
45.5,3,0,6,6,4,4,1,0,0,1,5,0,0,2
45.5,4,0,7,7,3,3,1,0,0,1,7,0,0,2
45.5,5,0,7,7,3,3,1,0,0,1,6,0,0,2
45.5,6,1,8,8,2,2,1,1,0,1,8,0,0,1
45.5,7,0,5,5,5,5,1,0,0,1,5,0,0,2
45.5,8,0,6,6,4,4,1,0,0,1,6,0,0,2
45.5,9,0,4,4,6,6,1,0,0,1,4,0,0,2
45.5,10,0,8,8,2,2,1,0,0,1,8,0,0,2
46,0,1,10,10,0,0,0,9,0,1,10,0,0,0
46,1,0,4,4,6,6,1,0,0,1,4,0,0,0
46,2,0,7,7,3,3,1,0,0,1,7,0,0,0
46,3,0,6,5,4,4,1,0,0,1,5,0,0,0
46,4,0,7,7,3,3,1,0,0,1,7,0,0,0
46,5,0,7,6,3,3,1,0,0,1,6,0,0,0
46,6,1,8,8,2,2,1,1,0,1,8,0,0,0
46,7,0,5,5,5,5,1,0,0,1,5,0,0,0
46,8,0,6,6,4,4,1,0,0,1,6,0,0,0
46,9,0,4,4,6,6,1,0,0,1,4,0,0,0
46,10,0,8,8,2,2,1,0,0,1,8,0,0,0
46.5,0,1,10,10,0,0,0,9,0,1,10,1,0,0
46.5,1,0,4,4,6,6,1,0,0,1,4,0,0,0
46.5,2,0,8,7,2,2,1,0,0,1,8,0,0,0
46.5,3,0,6,5,4,4,1,0,0,1,5,0,0,0
46.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
46.5,5,0,7,6,3,3,1,0,0,1,6,0,0,0
46.5,6,1,8,8,2,2,1,1,0,1,8,1,0,0
46.5,7,0,6,5,4,4,1,0,0,1,6,0,0,0
46.5,8,0,6,6,4,4,1,0,0,1,6,0,0,0
46.5,9,0,4,4,6,6,1,0,0,1,4,0,0,0
46.5,10,0,8,8,2,2,1,0,0,1,8,0,0,0
47,0,1,10,10,0,0,0,9,0,1,10,0,1,1
47,1,0,4,4,6,6,1,0,0,1,4,0,0,2
47,2,0,8,8,2,2,1,0,0,1,8,0,0,2
47,3,0,5,5,5,5,1,0,0,1,5,0,0,2
47,4,0,7,7,3,3,1,0,0,1,7,0,0,2
47,5,0,6,6,4,4,1,0,0,1,6,0,0,2
47,6,1,8,8,2,2,1,1,0,1,8,0,0,1
47,7,0,6,6,4,4,1,0,0,1,6,0,0,2
47,8,0,6,6,4,4,1,0,0,1,6,0,0,2
47,9,0,4,4,6,6,1,0,0,1,4,0,0,2
47,10,0,8,8,2,2,1,0,0,1,8,0,0,2
47.5,0,1,10,10,0,0,0,9,0,1,10,0,0,0
47.5,1,0,4,4,6,6,1,0,0,1,4,0,0,0
47.5,2,0,8,8,2,2,1,0,0,1,8,0,0,0
47.5,3,0,5,5,5,5,1,0,0,1,5,0,0,0
47.5,4,0,7,7,3,3,1,0,0,1,7,0,0,0
47.5,5,0,6,6,4,4,1,0,0,1,6,0,0,0
47.5,6,1,8,8,2,2,1,1,0,1,8,0,0,0
47.5,7,0,6,6,4,4,1,0,0,1,6,0,0,0
