window_start,window_end,node_id,sent_pkts,sent_bytes,recv_pkts,recv_bytes,avg_delay_ms,jitter_ms,throughput_bps,DestinationRecvDataPkts,DestinationRecvDataBytes,goodput_bps
8.0,8.5,1.0,2.0,200.0,2.0,224.0,0.275,0.007,3584,0.0,0.0,0
8.0,8.5,2.0,3.0,324.0,3.0,332.0,0.273,0.012,5312,0.0,0.0,0
8.0,8.5,3.0,4.0,464.0,4.0,432.0,0.272,0.01,6912,0.0,0.0,0
8.0,8.5,4.0,1.0,92.0,1.0,116.0,0.27,0.0,1856,0.0,0.0,0
8.0,8.5,5.0,4.0,464.0,4.0,440.0,0.272,0.005,7040,0.0,0.0,0
8.0,8.5,6.0,4.0,464.0,4.0,464.0,0.278,0.005,7424,0.0,0.0,0
8.0,8.5,7.0,5.0,620.0,5.0,556.0,0.274,0.009,8896,0.0,0.0,0
8.0,8.5,8.0,2.0,200.0,2.0,240.0,0.28,0.0,3840,0.0,0.0,0
8.0,8.5,9.0,4.0,464.0,4.0,448.0,0.272,0.01,7168,0.0,0.0,0
8.0,8.5,10.0,3.0,324.0,3.0,356.0,0.28,0.0,5696,0.0,0.0,0
8.5,9.0,0.0,4.0,464.0,4.0,472.0,0.28,0.008,7552,0.0,0.0,0
8.5,9.0,1.0,2.0,200.0,2.0,224.0,0.28,0.0,3584,0.0,0.0,0
8.5,9.0,2.0,3.0,324.0,3.0,332.0,0.273,0.006,5312,0.0,0.0,0
8.5,9.0,3.0,4.0,464.0,4.0,432.0,0.275,0.01,6912,0.0,0.0,0
8.5,9.0,4.0,1.0,92.0,1.0,116.0,0.27,0.0,1856,0.0,0.0,0
8.5,9.0,5.0,4.0,464.0,4.0,440.0,0.275,0.006,7040,0.0,0.0,0
8.5,9.0,6.0,4.0,464.0,4.0,464.0,0.278,0.005,7424,0.0,0.0,0
8.5,9.0,7.0,5.0,620.0,5.0,556.0,0.274,0.009,8896,0.0,0.0,0
8.5,9.0,8.0,2.0,200.0,2.0,240.0,0.285,0.007,3840,0.0,0.0,0
8.5,9.0,9.0,4.0,464.0,4.0,448.0,0.275,0.013,7168,0.0,0.0,0
8.5,9.0,10.0,3.0,324.0,3.0,356.0,0.28,0.0,5696,0.0,0.0,0
9.0,9.5,0.0,8.0,1376.0,7.0,1124.0,0.31,0.022,17984,0.0,0.0,0
9.0,9.5,1.0,2.0,200.0,2.0,468.0,0.36,0.014,7488,0.0,0.0,0
9.0,9.5,2.0,3.0,732.0,5.0,736.0,0.302,0.031,11776,0.0,0.0,0
9.0,9.5,3.0,12.0,1648.0,5.0,904.0,0.324,0.055,14464,0.0,0.0,0
9.0,9.5,4.0,1.0,92.0,3.0,412.0,0.293,0.012,6592,0.0,0.0,0
9.0,9.5,5.0,4.0,896.0,7.0,1100.0,0.311,0.042,17600,0.0,0.0,0
9.0,9.5,6.0,4.0,544.0,6.0,920.0,0.305,0.039,14720,0.0,0.0,0
9.0,9.5,7.0,10.0,1760.0,4.0,596.0,0.305,0.045,9536,0.0,0.0,0
9.0,9.5,8.0,1.0,100.0,3.0,468.0,0.303,0.029,7488,0.0,0.0,0
9.0,9.5,9.0,4.0,464.0,3.0,488.0,0.313,0.012,7808,0.0,0.0,0
9.0,9.5,10.0,1.0,108.0,4.0,604.0,0.302,0.024,9664,0.0,0.0,0
9.5,10.0,0.0,4.0,464.0,4.0,472.0,0.28,0.008,7552,0.0,0.0,0
9.5,10.0,1.0,2.0,200.0,2.0,224.0,0.275,0.007,3584,0.0,0.0,0
9.5,10.0,2.0,3.0,324.0,3.0,332.0,0.27,0.01,5312,0.0,0.0,0
9.5,10.0,3.0,4.0,464.0,4.0,432.0,0.272,0.01,6912,0.0,0.0,0
9.5,10.0,4.0,1.0,92.0,1.0,116.0,0.27,0.0,1856,0.0,0.0,0
9.5,10.0,5.0,4.0,464.0,4.0,440.0,0.27,0.008,7040,0.0,0.0,0
9.5,10.0,6.0,4.0,464.0,4.0,464.0,0.28,0.008,7424,0.0,0.0,0
9.5,10.0,7.0,5.0,620.0,5.0,556.0,0.274,0.009,8896,0.0,0.0,0
9.5,10.0,8.0,2.0,200.0,2.0,240.0,0.285,0.007,3840,0.0,0.0,0
9.5,10.0,9.0,4.0,464.0,4.0,448.0,0.275,0.013,7168,0.0,0.0,0
9.5,10.0,10.0,3.0,324.0,3.0,356.0,0.283,0.006,5696,0.0,0.0,0
10.0,10.5,0.0,4.0,464.0,4.0,472.0,0.3,0.0,7552,0.0,0.0,0
10.0,10.5,1.0,2.0,200.0,2.0,224.0,0.3,0.0,3584,0.0,0.0,0
10.0,10.5,2.0,3.0,324.0,3.0,332.0,0.3,0.0,5312,0.0,0.0,0
10.0,10.5,3.0,4.0,464.0,4.0,432.0,0.275,0.05,6912,0.0,0.0,0
10.0,10.5,4.0,1.0,92.0,1.0,116.0,0.3,0.0,1856,0.0,0.0,0
10.0,10.5,5.0,4.0,464.0,4.0,440.0,0.3,0.0,7040,0.0,0.0,0
10.0,10.5,6.0,4.0,464.0,4.0,464.0,0.275,0.05,7424,0.0,0.0,0
10.0,10.5,7.0,5.0,620.0,5.0,556.0,0.26,0.055,8896,0.0,0.0,0
10.0,10.5,8.0,2.0,200.0,2.0,240.0,0.3,0.0,3840,0.0,0.0,0
10.0,10.5,9.0,4.0,464.0,4.0,448.0,0.25,0.058,7168,0.0,0.0,0
10.0,10.5,10.0,3.0,324.0,3.0,356.0,0.3,0.0,5696,0.0,0.0,0
10.5,11.0,0.0,15.0,2060.0,9.0,1284.0,0.3,0.05,20544,0.0,0.0,0
10.5,11.0,1.0,2.0,200.0,5.0,640.0,0.28,0.045,10240,0.0,0.0,0
10.5,11.0,2.0,9.0,1044.0,5.0,736.0,0.3,0.071,11776,0.0,0.0,0
10.5,11.0,3.0,8.0,1376.0,9.0,1144.0,0.289,0.033,18304,0.0,0.0,0
10.5,11.0,4.0,2.0,184.0,5.0,756.0,0.32,0.045,12096,0.0,0.0,0
10.5,11.0,5.0,8.0,1168.0,9.0,1204.0,0.311,0.033,19264,0.0,0.0,0
10.5,11.0,6.0,4.0,544.0,8.0,1056.0,0.288,0.035,16896,0.0,0.0,0
10.5,11.0,7.0,15.0,2100.0,7.0,872.0,0.271,0.049,13952,0.0,0.0,0
10.5,11.0,8.0,2.0,200.0,4.0,536.0,0.3,0.0,8576,0.0,0.0,0
10.5,11.0,9.0,4.0,464.0,6.0,764.0,0.267,0.052,12224,0.0,0.0,0
10.5,11.0,10.0,3.0,324.0,5.0,672.0,0.3,0.0,10752,0.0,0.0,0
11.0,11.5,0.0,5.0,620.0,5.0,572.0,0.26,0.055,9152,0.0,0.0,0
11.0,11.5,1.0,2.0,200.0,2.0,224.0,0.3,0.0,3584,0.0,0.0,0
11.0,11.5,2.0,4.0,432.0,3.0,332.0,0.3,0.0,5312,0.0,0.0,0
11.0,11.5,3.0,4.0,464.0,4.0,448.0,0.275,0.05,7168,0.0,0.0,0
11.0,11.5,4.0,2.0,200.0,3.0,348.0,0.3,0.0,5568,0.0,0.0,0
11.0,11.5,5.0,4.0,464.0,4.0,448.0,0.3,0.0,7168,0.0,0.0,0
11.0,11.5,6.0,4.0,464.0,4.0,472.0,0.3,0.0,7552,0.0,0.0,0
11.0,11.5,7.0,5.0,620.0,5.0,564.0,0.28,0.045,9024,0.0,0.0,0
11.0,11.5,8.0,2.0,200.0,2.0,240.0,0.3,0.0,3840,0.0,0.0,0
11.0,11.5,9.0,4.0,464.0,4.0,448.0,0.275,0.05,7168,0.0,0.0,0
11.0,11.5,10.0,3.0,324.0,3.0,356.0,0.267,0.058,5696,0.0,0.0,0
11.5,12.0,0.0,6.0,744.0,6.0,688.0,0.283,0.041,11008,0.0,0.0,0
11.5,12.0,1.0,3.0,300.0,3.0,340.0,0.267,0.058,5440,0.0,0.0,0
11.5,12.0,2.0,4.0,432.0,4.0,440.0,0.275,0.05,7040,0.0,0.0,0
11.5,12.0,3.0,5.0,580.0,5.0,556.0,0.3,0.0,8896,0.0,0.0,0
11.5,12.0,4.0,3.0,324.0,3.0,348.0,0.267,0.058,5568,0.0,0.0,0
11.5,12.0,5.0,4.0,464.0,4.0,448.0,0.275,0.05,7168,0.0,0.0,0
11.5,12.0,6.0,4.0,464.0,4.0,472.0,0.275,0.05,7552,0.0,0.0,0
11.5,12.0,7.0,5.0,620.0,5.0,564.0,0.28,0.045,9024,0.0,0.0,0
11.5,12.0,8.0,2.0,200.0,2.0,240.0,0.25,0.071,3840,0.0,0.0,0
11.5,12.0,9.0,4.0,464.0,4.0,448.0,0.3,0.0,7168,0.0,0.0,0
11.5,12.0,10.0,4.0,432.0,4.0,480.0,0.275,0.05,7680,0.0,0.0,0
12.0,12.5,0.0,18.0,2592.0,10.0,1336.0,0.29,0.032,21376,0.0,0.0,0
12.0,12.5,1.0,3.0,324.0,6.0,872.0,0.283,0.041,13952,0.0,0.0,0
12.0,12.5,2.0,4.0,816.0,7.0,884.0,0.286,0.038,14144,0.0,0.0,0
12.0,12.5,3.0,15.0,1860.0,8.0,1148.0,0.288,0.035,18368,0.0,0.0,0
12.0,12.5,4.0,3.0,324.0,7.0,1008.0,0.271,0.049,16128,0.0,0.0,0
12.0,12.5,5.0,8.0,1184.0,8.0,1116.0,0.275,0.046,17856,0.0,0.0,0
12.0,12.5,6.0,4.0,544.0,8.0,1088.0,0.288,0.035,17408,0.0,0.0,0
12.0,12.5,7.0,15.0,2120.0,5.0,684.0,0.28,0.045,10944,0.0,0.0,0
12.0,12.5,8.0,1.0,100.0,4.0,540.0,0.3,0.0,8640,0.0,0.0,0
12.0,12.5,9.0,4.0,464.0,4.0,560.0,0.3,0.0,8960,0.0,0.0,0
12.0,12.5,10.0,1.0,116.0,8.0,1108.0,0.288,0.035,17728,0.0,0.0,0
12.5,13.0,0.0,6.0,792.0,6.0,704.0,0.3,0.0,11264,0.0,0.0,0
12.5,13.0,1.0,3.0,324.0,3.0,356.0,0.3,0.0,5696,0.0,0.0,0
12.5,13.0,2.0,4.0,464.0,4.0,456.0,0.3,0.0,7296,0.0,0.0,0
12.5,13.0,3.0,5.0,620.0,5.0,580.0,0.3,0.0,9280,0.0,0.0,0
12.5,13.0,4.0,3.0,324.0,3.0,372.0,0.3,0.0,5952,0.0,0.0,0
