window_start,window_end,node_id,sent_pkts,sent_bytes,recv_pkts,recv_bytes,avg_delay_ms,jitter_ms,throughput_bps,DestinationRecvDataPkts,DestinationRecvDataBytes,goodput_bps
0.0,0.5,0.0,7.0,588.0,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,1.0,3.0,252.0,3.0,252.0,0.255,0.001,4032,0.0,0.0,0
0.0,0.5,2.0,3.0,252.0,3.0,252.0,0.254,0.001,4032,0.0,0.0,0
0.0,0.5,3.0,6.0,504.0,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,4.0,3.0,252.0,3.0,252.0,0.255,0.001,4032,0.0,0.0,0
0.0,0.5,5.0,5.0,420.0,5.0,420.0,0.255,0.0,6720,0.0,0.0,0
0.0,0.5,6.0,8.0,672.0,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,7.0,10.0,840.0,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,8.0,10.0,840.0,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,9.0,11.0,924.0,11.0,924.0,0.255,0.0,14784,0.0,0.0,0
0.0,0.5,10.0,13.0,1092.0,12.0,1008.0,0.255,0.001,16128,0.0,0.0,0
0.0,0.5,11.0,7.0,588.0,7.0,588.0,0.255,0.001,9408,0.0,0.0,0
0.0,0.5,12.0,7.0,588.0,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,13.0,4.0,336.0,4.0,336.0,0.254,0.001,5376,0.0,0.0,0
0.0,0.5,14.0,13.0,1092.0,13.0,1092.0,0.255,0.001,17472,0.0,0.0,0
0.0,0.5,15.0,12.0,1008.0,12.0,1008.0,0.255,0.0,16128,0.0,0.0,0
0.0,0.5,16.0,9.0,756.0,9.0,756.0,0.254,0.0,12096,0.0,0.0,0
0.0,0.5,17.0,8.0,672.0,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,18.0,11.0,924.0,11.0,924.0,0.255,0.001,14784,0.0,0.0,0
0.0,0.5,19.0,4.0,336.0,4.0,336.0,0.255,0.001,5376,0.0,0.0,0
0.0,0.5,20.0,2.0,168.0,2.0,168.0,0.255,0.0,2688,0.0,0.0,0
0.0,0.5,21.0,7.0,588.0,7.0,588.0,0.255,0.001,9408,0.0,0.0,0
0.0,0.5,22.0,1.0,84.0,3.0,252.0,0.254,0.001,4032,0.0,0.0,0
0.0,0.5,23.0,1.0,84.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0.0,0.5,24.0,8.0,672.0,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,25.0,10.0,840.0,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,26.0,2.0,168.0,2.0,168.0,0.254,0.001,2688,0.0,0.0,0
0.0,0.5,27.0,6.0,504.0,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,28.0,13.0,1092.0,13.0,1092.0,0.255,0.0,17472,0.0,0.0,0
0.0,0.5,29.0,9.0,756.0,9.0,756.0,0.254,0.0,12096,0.0,0.0,0
0.0,0.5,30.0,6.0,504.0,6.0,504.0,0.255,0.001,8064,0.0,0.0,0
0.0,0.5,31.0,9.0,756.0,9.0,756.0,0.255,0.001,12096,0.0,0.0,0
0.0,0.5,32.0,3.0,252.0,3.0,252.0,0.255,0.001,4032,0.0,0.0,0
0.0,0.5,33.0,8.0,672.0,6.0,504.0,0.254,0.001,8064,0.0,0.0,0
0.0,0.5,34.0,7.0,588.0,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,35.0,12.0,1008.0,12.0,1008.0,0.255,0.001,16128,0.0,0.0,0
0.0,0.5,36.0,10.0,840.0,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,37.0,10.0,840.0,10.0,840.0,0.255,0.0,13440,0.0,0.0,0
0.0,0.5,38.0,10.0,840.0,12.0,1008.0,0.255,0.0,16128,0.0,0.0,0
0.0,0.5,39.0,8.0,672.0,8.0,672.0,0.255,0.0,10752,0.0,0.0,0
0.0,0.5,40.0,7.0,588.0,7.0,588.0,0.255,0.0,9408,0.0,0.0,0
0.0,0.5,41.0,6.0,504.0,6.0,504.0,0.255,0.001,8064,0.0,0.0,0
0.0,0.5,42.0,5.0,420.0,5.0,420.0,0.255,0.0,6720,0.0,0.0,0
0.0,0.5,43.0,9.0,756.0,9.0,756.0,0.254,0.001,12096,0.0,0.0,0
0.0,0.5,44.0,2.0,168.0,1.0,84.0,0.255,0.0,1344,0.0,0.0,0
0.0,0.5,45.0,4.0,336.0,4.0,336.0,0.255,0.0,5376,0.0,0.0,0
0.0,0.5,46.0,8.0,672.0,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,47.0,6.0,504.0,6.0,504.0,0.255,0.0,8064,0.0,0.0,0
0.0,0.5,48.0,8.0,672.0,8.0,672.0,0.254,0.001,10752,0.0,0.0,0
0.0,0.5,49.0,9.0,756.0,9.0,756.0,0.255,0.001,12096,0.0,0.0,0
0.0,0.5,50.0,11.0,924.0,11.0,924.0,0.255,0.0,14784,0.0,0.0,0
0.5,1.0,0.0,7.0,980.0,7.0,1116.0,0.309,0.015,17856,0.0,0.0,0
0.5,1.0,1.0,3.0,324.0,3.0,348.0,0.278,0.007,5568,0.0,0.0,0
0.5,1.0,2.0,3.0,324.0,3.0,348.0,0.277,0.006,5568,0.0,0.0,0
0.5,1.0,3.0,6.0,792.0,4.0,608.0,0.304,0.015,9728,0.0,0.0,0
0.5,1.0,4.0,3.0,324.0,3.0,388.0,0.287,0.021,6208,0.0,0.0,0
0.5,1.0,5.0,5.0,620.0,5.0,564.0,0.275,0.008,9024,0.0,0.0,0
0.5,1.0,6.0,8.0,1184.0,7.0,1148.0,0.312,0.015,18368,0.0,0.0,0
0.5,1.0,7.0,10.0,1640.0,10.0,1656.0,0.313,0.013,26496,0.0,0.0,0
0.5,1.0,8.0,10.0,1640.0,10.0,1560.0,0.306,0.014,24960,0.0,0.0,0
0.5,1.0,9.0,11.0,1892.0,10.0,1600.0,0.309,0.014,25600,0.0,0.0,0
0.5,1.0,10.0,10.0,1800.0,13.0,2028.0,0.306,0.017,32448,0.0,0.0,0
0.5,1.0,11.0,5.0,700.0,7.0,1108.0,0.308,0.009,17728,0.0,0.0,0
0.5,1.0,12.0,7.0,980.0,5.0,788.0,0.308,0.01,12608,0.0,0.0,0
0.5,1.0,13.0,4.0,464.0,4.0,544.0,0.292,0.011,8704,0.0,0.0,0
0.5,1.0,14.0,13.0,2444.0,12.0,1920.0,0.309,0.013,30720,0.0,0.0,0
0.5,1.0,15.0,12.0,2160.0,11.0,1740.0,0.308,0.014,27840,0.0,0.0,0
0.5,1.0,16.0,9.0,1404.0,9.0,1444.0,0.31,0.011,23104,0.0,0.0,0
0.5,1.0,17.0,8.0,1184.0,8.0,1368.0,0.317,0.012,21888,0.0,0.0,0
0.5,1.0,18.0,11.0,1892.0,10.0,1600.0,0.309,0.016,25600,0.0,0.0,0
